chunk_id,window_start,window_end,text,binary_hit
22,0:44:00,0:46:00,"[44:00–44:30]
Counseling and guidance services, facilities, maintenance and operations, 10% of your expenditures
in the general fund. Instructional and school leadership, that's campus leadership, that represented
7% of your general fund expenditures. Security, monitoring, and data processing services, that's
functions 52 and 53 in your budget, 5% of your expenditures. General administration, 10.4 million,
that's function 41, or what's frequently looked at as just your overhead of the district people in
this building, that's 3% of your general fund expenditures. And all other remaining general fund
expenditures combined representation.

[44:30–45:00]
Expenditures combined represented 2% of your general fund expenditures. Now, recapture decreased
dramatically in fiscal year 2024, primarily due to the increase in the homestead exemption from
$40,000 to $100,000. So the district was able to retain a lot more of its property tax revenue that
it's collected compared to the previous years. I do have noted here that for fiscal year 2025, the
district has budgeted recapture at 11.7, so it is going to increase compared to fiscal year 2024.
But compared to the prior four fiscal years, the district kept just about all its.

[45:00–45:30]
property tax revenues you sent back $1.2 million. The general fund budget to actual schedule
revenues were less than final budgeted revenues by half a million dollars. Your actual expenditures
of $372.8 million were less than your final budgeted expenditures by $16.9 million. Overall, your
expenditures and other uses exceeded your revenues and other sources, indicating that fund balance
decreased during fiscal year 2024 by $14.6 million for an ending fund balance of $122.9 million at
the end of the fiscal year. Similar to the statement in net position.

[45:30–46:00]
this is a snapshot in time. This is the balance that existed on June 30th, 2024. 4 million of that
was non-spendable because it was either tied up in inventory or prepaid items. You have amounts that
are assigned of $49.8 million. Those are amounts of fund balance earmarked by the district for
particular purposes. It doesn't necessarily mean that they've been expended, but they've been
earmarked for either replacement of capital equipment, compensated absences, natural disasters, or
for expenditure in the subsequent fiscal year. And then unassigned fund balance is where the
remaining portion of your",1
23,0:46:00,0:48:00,"[46:00–46:30]
fund balance gets reported, and that was $69.1 million. If we look at unassigned fund balance and
assigned fund balance, so that's the $69.1 million and the $49.8 million in the far right bar, that
represented 32% of your general fund expenditures. Now, in for fiscal year 2024 actual expenditures
and fiscal year 2025 budgeted expenditures, it works out that it's about $31 million per month in
the general fund of the district. So far this year, the district's received just a little over $10
million.

[47:00–47:30]
in state funding. So that represents 10 days of operations in the district. So this fund balance on
June 30th, 2024 isn't your savings account. This is the fund balance that's needed to operate the
district in the summer through the fall until you start collecting additional property taxes in
December and January. 81% of your revenue comes from property taxes. That's $10 million in state
funding kept you going for a week and a half, but you need this fund balance to operate July,
August, September, October, November until additional property tax revenue starts coming in in
fiscal year 2025.

[47:30–48:00]
Looking at just your unassigned fund balance of $69.1 million, that represents 68 days of general
fund expenditures. The Government Finance Officers Association recommends having unassigned fund
balance between 60 and 90 days. So you're right there within that range towards the lower end of the
range, but in a range where the GFOA recommends for local governments to have an assigned fund
balance. The debt service fund is the district's fund where it records the interest and sinking
portion of its property tax rate for the repayment of principal and interest on its debond.",1
24,0:48:00,0:50:00,"[48:00–48:30]
Interest on its bonds. Revenues of $127.5 million were less than budgeted revenues by half a million
dollars. Actual expenditures were less than final budgeted expenditures by $300,000. Overall of
decrease in this fund of $1.3 million for an ending fund balance of $33.7 million. That fund balance
was needed to make your very next debt service payment in fiscal year 2025 that occurs before you
start collecting property taxes in fiscal year 2025. The food service program reported revenues of
$21 million, greater than budgeted revenues of $1.2 million. Actual expenditures were less

[48:30–49:00]
in budgeted expenditures by 2 million with an overall decrease in fund balance of 1.6 million in the
food service program for an ending fund balance of $9.8 million. As part of the audit, we do review
the district's accounting policies. There weren't any new pronouncements that the district had to
implement. The last couple of years have been pretty busy with implementing pronouncements related
to leases and software subscriptions and software licenses. The financial statements do include
estimates, and estimates can always change in the future. The first one that's significant is
anything related to state funding. Although we use the near final.

[49:00–49:30]
information from the summary of finances and the payment ledgers. There's a lot of inputs and
variables that go into calculating what ultimately a district earns in a given fiscal year, so those
always can change in the future. Any allowances for your uncollectible receivables is based on
historical collections. And then the third bullet by far is the largest estimate in your financial
statements. Any amounts related to your pension and OPEB liability and related amounts are measured
and recalculated each and every year by TRS. You take that information and report it in your
financial statements. So management's recorded these estimates appropriately and in

[49:30–50:00]
accordance with generally accepted accounting principles. At the top of the next slide are two
significant risks that, as external auditors, we always have to presume exist in a financial
statement audit. So these are not unique to Spring Branch ISD. These are risks that auditors prepare
procedures to address each and every financial statement audit. The first is management override of
internal control. While you have established practices and procedures, there's always the risk that
management can decide to do something else. So we perform procedures to look for that something
else, look for those transactions that are outliers, look for those general entries that don't meet
our expectations.",1
25,0:50:00,0:52:00,"[50:00–50:30]
And then there's always the risk of revenue, improper revenue recognition. Although there's not a
profit motive in a governmental entity per se, we do want to ensure that the revenues recognized in
the financial statements for this fiscal period are correct. So that applies for state aid, property
taxes, and your grant revenues. No difficulties in report in performing and completing the audit. We
had the district's full cooperation. We do ask for a tremendous amount of information. We asked to
meet with individuals. We ask questions throughout the audit process, and so anyone we asked to meet
with was made up.

[51:00–51:30]
Asked to meet with was made available. Questions we asked were answered in a timely manner. So we do
thank the district management and staff for their cooperation and patience through the audit
process. I always say that you can't just get ready for the audit. The district has to be doing
their duties, their responsibilities day in and day out. Otherwise, you'll you're behind. So kudos
to the district for staying on top of everything, uh, your reconciliations, your processes, in order
for the audit to go smoothly and for this report to be presented to you and will be submitted to all
the stakeholders before they're.

[51:30–52:00]
Before their deadlines. No disagreements with management when it came to the application of any
accounting principles or accounting estimates. We do obtain a letter from management referred to as
a management representation letter at the end of the audit. That letter makes sure that nothing's
been withheld or from being provided to us, being reported in the financial statements or disclosed
in the financial statements that would change the opinion of the users of the financial statements.
As far as we're aware, the district's not consulting with any other auditors or accountants on any
financial reporting or compliance related matters. In the last bullet during the year, we may answer
questions and provide.",0
26,0:52:00,0:54:00,"[52:00–52:30]
guidance, but at no time do we feel that that impairs our independence from being the district's
external auditors. So at that point, I'd be happy to take any questions about the audit or the
financial statements or the federal single audit. Thank you.

[52:30–53:00]
I I will ask one question. Um will you I guess break it down to non accountants? What are fund what
is a fund balance? Is it a savings account? Is it a rainy day fund? So fund balance is not a savings
account, it's not a rainy day fund. I would describe it as your working capital. That's what you
need to operate. Pay your employees, pay your vendors until revenues come in later in the fiscal
year and the subsequent fiscal year to fund operations. So it's nothing that's been set aside that
you can use.

[53:00–53:30]
for any particular reason other than just keep the district operating. And that's something that
credit rating agencies look at closely every year that when they look at the district's financial
health, they look at to see what is the level of fund balance because that drives your credit
rating, which drives how much it costs for you to borrow money for your capital projects. So it's
important to have a a healthy amount of fund balance, an adequate level of fund balance in the
general fund would would you advocate using a fund our fund balance to

[53:30–54:00]
run a deficit and continue to run a deficit year after year? What school districts have to be
careful of when they decide to use fund balance is are you using it on a one-time expenditure, or is
it something that's going to be reoccurring? Because it may not be just a one-time deficit. It's
going to be a recurring deficit year after year, especially if it's for salaries and benefits, if
it's for employees, which is your number one expenditure line item in your budget. So is that a no
that you wouldn't recommend that we use a fund balance for recurring expenditure?",0
27,0:54:00,0:56:00,"[54:00–54:30]
Expenditures. I would not recommend that, especially in this environment we're in where there's a
lot of questions and uncertainty related to state funding. Thank you. You're welcome. Anyone else?
All right, appreciate it. Thank you. The next item on the agenda is an annual report of bond
oversight committee. Dr. Blaine. Yes, I would ask uh Travis Stanford to come forward, and we also
have our two fabulous bond oversight committee chairpersons with us this evening who.

[54:30–55:00]
uh committed to several years back a 10-year commitment to oversee not only the 2017 bond program,
but the 2022 bond program. And so with us we have Kathy Goss and we have Lewis Gissel. And Travis, I
apologize if I took your your opening, but I'll turn this over to you. Thank you, Board President,
Superintendent Dr. Blaine, and trustees. Yes, we have Kathy Goss and Lewis Gissle here this evening
to give the annual bond oversight committee report to our trustees.

[55:30–56:00]
As Kathy and Lewis, as Kathy and Lewis get ready to present. It was only last week that we had our
last quarterly Bond Oversight Committee meeting, and we were actually able to host it at the
renovated and the added on Valley Oaks Elementary cafeteria. And we had a couple of surprises for
them. We showed them the fine and performing arts truck and trailer, as well as the additional
classrooms added to Valley Oaks. So with that, I will turn it over to Kathy.",0
28,0:56:00,0:58:00,"[56:00–56:30]
Goff and Lewis Giffel. Thank you, Travis. I do want to say that the surprise was great. Those
trailers and those trucks are fantastic. And I can't imagine how we lived without them. That was
really great. We had them. I always keep saying the I we keep asking Travis in Houston to show up in
the band outfits just to kind of show us how how breathable and user-friendly, but that has not been
one of our surprises yet. So uh Dr. Blaine, President Alpe, members of the Board of Trustees, nice
to see you guys again. Um

[56:30–57:00]
Um I told Kathy before we came up, I said, gosh, I feel like I just did this. And she reminded me
that due to scheduling conflicts, uh, we actually presented uh in February of this year. So it so it
does feel like we we just did this. So uh Kathy, if you'll go to the next slide. So uh, you know
here here's here's our charge. You know, we were asked to take on originally the 2017 and then the
2022 blonds. Uh uh every once in a while I just gotta pause and say, okay, this committee is being
asked to oversee one point.

[57:00–57:30]
Oversee $1.28 billion of projects within the district, which is really an astounding number. And uh,
you know, we always talk about 2017 and 2022, but when you look at it as a whole, uh, I think it's I
think it's really impressive. So we're gonna quickly kind of go through the five charges and uh then
we'll open it up for for any questions. Uh next slide, please. I think it's important to remind you
of who the members are on this committee. Uh we've got a great representation uh across the
district, lots of different interests, lots of different disciplines representing a wide swath.

[57:30–58:00]
of uh residents in SBISD with different interests. Uh we expanded this committee to 23 members uh
with the addition of the 2022 bonds. We did that in we did that last year, and that that number
currently stands at at 21 members. Uh attendance uh is amazingly strong. Uh when people aren't able
to make meetings, there are emails as to exactly why they can't make it. And when we looked at this
year's schedule, one of the things that we did from a planning standpoint is to make sure we're not
too close to.",0
29,0:58:00,1:00:00,"[58:00–58:30]
graduation. We had a lot of people that missed our May presentation because it was too close to
graduation. So okay, so our first charge was ensuring the bonds remain faithful to the priorities
identified in the 2017 bond. What I will tell you is that this has now been seven years that this
has been in motion. This was largely a facilities bond, as as we all know, and it was a 10-year
plan, and the priorities remain largely the same, and I'll explain that in just a minute. I look at
the expenditure.

[58:30–59:00]
Look at the expenditures, and when you look at uh and this is through September, September 30th, uh
total uh expenditures are six hundred and nine million dollars, which is sixty-seven percent of the
of the total allocation. Um when I say the priorities remain remain largely the same, as we all
know, uh as a as a as a board, uh as an administration, as members of this school district, we had
to make some tough decisions as it relates to budgets. Um and we we all know that uh the Spring
Shadows campus uh did did not move forward. So the

[59:30–01:00:00]
So those forty forty-one million dollars in funds got reallocated to the contingency uh line item in
the budget. I know roughly 22 million of that was was reallocated to both Sherwood and to Terrence
Elementary School because those are the campuses uh that are gonna be taking on additional students.
Uh so we're aware exactly of where those that 22 million and uh you know I I know that that
contingency will be looked at uh you know once we get closer to the end.",1
30,1:00:00,1:02:00,"[01:00:00–01:00:30]
And the 2007 bonds, we had enough funds left in the contingency that we were able to do Rumble Creek
Elementary. And so, you know, we'll see what ends up happening ultimately, ultimately with those
dollars. Next slide is just a quick summary of the 2022 bond program. Again, this has been in motion
now for two years. You're really starting to see some of the projects and some of the allocation.
Travis mentioned that our last meeting uh we met at Valley Oaks, so we got to see the expansion of
Valley Oaks in the

[01:00:30–01:01:00]
But you can't go by Guthrie, you can't go by the Ag Center without seeing all the excitement that's
going on with those two particular projects. So if you look at the expenditures through through June
of 2024, that's $47.4 million, which is 12% of the original issuance. So second charge was a
quarterly review and evaluation of the information of the bond funds and the timelines. If you'll
see the box in blue, that's the typical agenda that we have on these meetings. What I will tell you
as we've now met.

[01:01:00–01:01:30]
28 times as a oversight committee. Uh we also had an additional meeting to kind of onboard uh the
new members uh that came on to the BOC. Uh and we as a collective group have attended over 70 PAT
meetings uh across different campuses. So uh I can't say enough about the group of volunteers that
have been on this committee uh and the work that they continue they continue to do. Um these
meetings are very smooth. I mean, we've been doing it, we've got a rhythm to how the meetings go,
it's style on how the reporting goes. Uh it's always great to hear from Dr.

[01:01:30–01:02:00]
Blaine about exciting stuff that's going on within the district, and then we go through all the
different uh departments, get updates from communication, transportation, finance, uh, CTE, uh,
performing arts, and then we get into the individual campuses and the work that's being done. So,
again, those those meetings have have got a good rhythm. Everybody on the committee kind of knows
how they work, and uh the presenters know when to pause because they know when the questions are
coming. Uh, it's kind of fun too that we do meet at the different campuses. We met at uh two
campuses.",1
31,1:02:00,1:04:00,"[01:02:00–01:02:30]
this year. As again, I shared earlier. We were at Valley Oak, so it's really kind of fun to see uh
what's going on, and uh we we hope to meet at uh MDE uh in 2025. Next slide. I just find to look at
these pictures, right? I mean, y'all have seen these, y'all have been to most of these events. I
really love the the picture on the upper upper uh left, which was the Ag Science Center. Uh that one
was was a lot of fun. What I love about that picture is that you you see some former trustees and
Carter Breed and uh

[01:02:30–01:03:00]
Karen Peck in there. If you attended that one, it was really cool to hear from John Perez, who's had
a daughter that has gone through the program over there, and Ed Valichak, who has been incredibly
involved as well to kind of hear their story and impact. So, you know, it's just it's just fun to
go, those the excitement. You know, you saw a lot of blue jackets as as well, so you could tell the
students were really, really excited. So these are the pictures. Uh I always think it's important to
share the pictures. So the third charge for us is a quarterly review and evaluation of the budget
status report.

[01:03:00–01:03:30]
budget status reports. You know, like I said, we kind of kind of go through these. What I'll say is
there's no significant change in the timeline. You know, although there was a a uh a period of pause
and evaluation, it's not like there weren't other projects that were able to move forward. So you
know the all of the timelines are still within the reasonable timelines that were that were outlined
for for the 10 year really the 10 and 5 year program. You know I'm preaching to the choir here. I
know uh a lot of you deal with this on a personal side outside a lot

[01:03:30–01:04:00]
of people in this room. Uh it is a little bit more challenging to get permits uh in the city of
Houston. It it really makes you appreciate uh the partnership that the district has with the village
when we do projects in any of the memorial villages. So um that's not to say that we don't love the
city of Houston. Uh I certainly don't want to go on record as saying that, but it is definitely a
little bit more challenging. Uh I see it professionally in my career in banking projects that get
get delayed for from a permitting process. And you know, hopefully, hopefully that will get get
better.",0
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
better over time. Uh the next slide, Kathy. The the fourth charge is working with the staff and
assembling key campus stakeholders. This is uh a fancy way of saying the PATs and making sure that
there's engagement at the campus level. Um and again I shared earlier that that our committee has
participated in it ever over 70 of these these meetings. You can see the list on the right of uh
which committee member has been assigned to which campus. Um you know our our job really there is to
go sit and listen, make sure that uh

[01:05:00–01:05:30]
the communication is taking place, that questions are answered, and really just to observe. Um,
we're not there to facilitate, we're not there to participate and try to steer the direction in any
way, shape, or form. It's just to make sure that the uh the district uh staff and the architect team
are are getting feedback and taking that feedback and working into their presentations. And uh when
we get together, we always go around and ask people if they have want to give us updates so that
they're different PATs, and and they've all been very, very positive. I'm sure you guys have been
hearing.

[01:05:30–01:06:00]
directly about how that process works. Uh that that process works as well. Also, Lewis and I have um
been trying to attend the first meeting of any of these PATs so we can explain the bond oversight
committee's role in these meetings so that there is no questions or concerns about you know why are
you not speaking up, why are you not voting, and that type of thing. So we try to we attend those
first meetings so that we can make clear what our role is. Thank you, Kathy. Okay, so the fifth
charge is to provide uh advice to the Board of Trust.",0
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
Advice to the Board of Trustees in a way to maximize the potential of the bond plans and to provide
the best value. Again, I said this earlier, there's no indication that uh any of the campus
replacement projects are over budget or significantly behind schedule. Um, as a committee, we're
extremely pleased with the level of detail and the time that they take from questions. Um we did
ask, and we shared with you last year, that we asked for feedback from staff as it related to
lessons learned on campuses. And I think part of that is uh the reason that that's important is you
learn on what

[01:06:30–01:07:00]
works and what doesn't work on on each each project. And as we look at future bond opportunities
down the line, we need to make sure that we incorporate future design and construction standards
and/or educational specifications, right? Whether the the faculty says this is not working or we'd
like to see this instead, making sure that that's being documented so when those standards uh get
readdressed at a next bond issuance, that that's taken into consideration. Because again, we all
remember that before the 2017.

[01:07:00–01:07:30]
bond started, there was a building standard so every campus would would be the same. So um go to
next two slides. I inadvertently left a slide in there, so apologies. But here's a summary of the
lessons that were learned from from the from the first uh presentation where we went over this. I'm
not gonna read all of these. Um but you know, we will continue to ask for this uh on a yearly basis,
and you know, that way we all have a a list of of things that need to be taken into consideration
for for future projects. So

[01:07:30–01:08:00]
project. So um that's that's that's really all I've got. If there are any questions for Kathy or
myself, we're we'd be happy to try to answer them. I don't have a question. I just have a comment,
Kathy, about the um fine arts vans or the buses that we have now. I don't know what we're supposed
to call them, but I went to pick up Tamales at my daughter's high school and uh the band was selling
them and she was raving about them. I mean they're just so she's a parent and she said I don't know
like you said how we've done it without it. I mean it's just been so great.",0
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
Which has been so great. We got to go inside the bus. Yeah, there's a bus. Just to see how they
store the instruments and how they're protect you know, our investment as a district is protected,
is really um fantastic and really make will make a difference, I think, long term. And and how you
know hopefully how long these will last and and also just the the transportation. It's real and also
it's just a billboard for our district, which is also just a you know a definitely a bonus. So we
were very impressed and pleased that we got to take a look at these. I'd just like to explain.

[01:09:00–01:09:30]
I'd just like to express my appreciation for what y'all do. I I recognize the commitment. This is
one of the few committees that that actually spans the amount of time that uh you guys face. So if
I'm doing my math correctly, twenty eight quarterly meetings translates to seven years and you're
not done yet. So uh do appreciate what you're doing and and keeping us informed of of the uh updates
and the the the progress of the bond program. Well David, I appreciate that. I know you have a
little experience in our shoes. Uh and uh I remember you saying that it was the attendance at the
very end got a little a little light at times. And so

[01:09:30–01:10:00]
we we hope to uh to let you know that that won't happen with our committee. But thank you. Thank
you. Next item on the agenda is a discussion of legislative priorities. Dr. Blaine. So I'm actually
going to turn this over to David and Courtney. And do you all want to walk us through what you have?
I'll go ahead and get started with it. Just say uh first off, I want to say thanks to everybody that
that contributed some input to.",0
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
Did some input to our priorities, just a lot of great input, but there seems to be a recurring
theme. We need more funding from the state. That seems to be the common denominator. I think one of
the things that we really want to highlight as well, and you touched on this, Dr. Blaine, in your
opening remarks. You know, as Spring Branch is going to continue to be a leading choice for parents
to choose for education, it's really important for us to have the programs, the academics, that
have.

[01:10:30–01:11:00]
makes to have the things that those parents are looking for. And so in our priorities, we tried to
recognize that that a lot of this is based on making sure that we've got the funds, we've got the
resources, and we have the control over that to be able to do what our community is expecting us to
do. So Courtney, you want to add on? Sure. I just wanted to add that David and I tried to condense
the legislative priorities so that we had uh fewer talking points. We've got five main talking
points with things underneath.

[01:11:00–01:11:30]
underneath. Just you know, taking into consideration um John's comments from last time about how
little time we have with the legislators when we are up there and how um important all of it is but
there are so many things that we are asking for. One last thing that I wanted to add is that David
and I have been reaching out with the help of our SFAT team to other trustees in other districts and
we are going to just form a committee to just

[01:11:30–01:12:00]
a committee to talk with each other about the best way to advocate for our school districts,
considering that each and every one of us was elected to do that to advocate for our school
district. So we're gonna combine with the other trustees and talk with them what works, what doesn't
work. Um in looking and doing our research, pretty much the entire state that has produced their
legislative priorities so far are very similar. We're all asking for the same thing, there's common
themes, and I do think the state.",0
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
knows, but we will continue to ask and continue to get in front of them and let them know how
important this is to each and every one of us. Um, last but not least, please read through it. We're
gonna talk again and vote at our December workshop. So please give us feedback. All feedback to me
is constructive. Um let us know if there's anything you'd like to change, take out, add, anything
along those lines. So I think that's it. Thank you.

[01:13:00–01:13:30]
The next item on the agenda is a request for approval of the twenty-three twenty twenty-three-2024
audit. Do we have a motion? So moved. So moved. Second. It has been moved by Chris Ernest and
seconded by Courtney Anderson. Is there any discussion? Um I I just I guess want to acknowledge um

[01:13:30–01:14:00]
Some of the public comment. I've seen some of the Facebook posts and different things about this
issue. Christine, you and I had conversations about this today. But I guess what I want to say to
Christine is I appreciate your conservative approach to our finances. I think some people
misunderstand what the fund balance is and what it should be. But especially with all",0
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
the uncertainty facing public education financing right now. I think it's really important that we
that we are conservative in our budgeting, and I would much, much rather be in the position where we
aren't spending as much as we thought we would have to rather than the alternative. I mean, we're
we're already uh struggling with inflationary pressures and things like that, and certainly we've
made some tough decisions in the last year, but um.

[01:14:30–01:15:00]
Um I appreciate your your approach to our financing. Anyone else? I'd like sorry. I'd like to echo
those comments. Um, Christina, I'm very appreciative for the work that your team and you did. These
every decision was excruciating, and every single one of us up here went through every range of
emotion on making decisions. Um I do find it extremely disappointing that former trustees.

[01:15:00–01:15:30]
don't actually understand the working budget and what what it means and what's going on. I do find
it very disappointing for false information to be put forward. To me, as a parent and as a trustee,
it's it's very disappointing. Um so I just want to reiterate and thank you for all of the work
you've done and your team. Those in favor say aye. Aye. Aye. Aye.

[01:15:30–01:16:00]
Those opposed say no. The motion is approved by a vote of seven to zero that we approve the twenty
twenty three-2024 audit. The next item on the agenda is a requ oh I'm moving, I'm tabling 7B till
after executive session. Sorry. The next item on the agenda is a request for approval of the
resolution of the Board of Trustees of the SBISD casting its ballot for the election of directors to
the Harris Central Appraisal District Board of Directors.",0
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
directors do we have a motion um oh okay um I would like to make a motion that we allocate 128 votes
to Bill Fraser and forty two votes to Mike Sullivan for the HCAD vote board second it has been moved
by Courtney Anderson and seconded

[01:17:00–01:17:30]
by David Slattery. Is there any discussion? Those in favor say aye. Aye. Those opposed say no. The
motion is approved by a vote of seven to zero. The next item on the agenda is a discussion and
possible action on DIT's DITS academic calendar recommendations for the 2025 2026 and 2026 2027
calendar. Dr. Blaine.

[01:17:30–01:18:00]
Yes, I believe we're going to have a very short presentation on this just to talk a little bit about
the survey results. And Linda, I'll let you I'll turn this over to you. Thank you so much. Good
evening, President Alpe, Dr. Blaine, and Trustees. This is that time every two years when we bring
before the Board of Trustees the recommendations for approval of the academic calendars for the
upcoming two years. And in your board agenda pack up packet, and I now see up on the screen, you
have both the two recommended calendars as well as the survey results that led to the
recommendations. As way of background for many years, the district.",0
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
improvement team has served as the broad-based stakeholder group that also serves as the district's
calendar committee. As a reminder, the DIT is comprised of certified staff, parents, students, and
partners from across the district. So we have a broad base of perspectives as we work to develop the
best academic calendars for the system. For a long time, people wanted us to do the best vacation
calendar for the system or summer camp calendar for the system, but our emphasis is really always on
what is the best academically for our students.

[01:18:30–01:19:00]
I really want to thank all the members of the district improvement team who worked on the calendar,
and I also really want to thank my partner in this work for many years, Dr. Lance Stahlworth, who's
led the DIT through this process, as well as Mike Thomas, who always leads our calendar survey
process. So at this time, I'm pleased to invite to the podium Dr. Stallworth to share a little bit
about the highlights of how the process worked and what the survey findings were and the
recommendations for which we're requesting your approval tonight. I do want to point out as Lance
comes to the podium, the language noted at the bottom of the calendars affirms that the

[01:19:00–01:19:30]
calendars are subject to any change that may happen in an upcoming legislative session or anything
that's an unforeseen circumstance for which we could not, you know, have any indication at this
point. And I also want to note on the 26-27 calendar that there's also language there noting this
calendar is subject to the renewal of the district's district of innovation or DOI status. As a
district of innovation, one of the state laws the district has always exempted since we became a DOI
close to 10 years ago is the one requiring that.

[01:19:30–01:20:00]
districts start school no earlier than the fourth Monday in August. And we've exempted that. And
because our DOI plan runs through January of 2026, that plan would have to be renewed prior to that
26 27 calendar actually coming into place. So with that, I'll turn over to Dr. Solworth. Good
evening. As Linda shared, SBIC has a long tradition of developing academic calendars on a two year
cycle. This past summer we began the work of developing the 2025 2020.",0
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
2025 2026 and 2026-2027 school year calendars. During the summer, a subgroup of DIT members
volunteered to develop two options for each year under consideration. The two calendar options for
each year were then brought to the full DIT in September for the review and consideration. Based on
their feedback, a few tweaks were made to both sets of the options. At the October DIT meeting, the
DIT took one last look at the calendar options and agreed that they were the options they wanted to
put in front of the community for feedback. Shortly after the DIT meeting, senior staff reviewed the
calendar options and agreed to move forward with.

[01:20:30–01:21:00]
Then agreed to move forward with the community survey. The calendar survey was launched for staff
and community feedback on October 21st and was available for people to respond through October 30th.
Several reminders were sent to the community and staff inviting them to participate in the survey.
This year we had a record number of responses with over 5,000 people participating. For the 2025
2026 school year, participants overwhelmingly selected the calendar option that starts on October
13th and ends before Memorial Day on May 22nd. This calendar is the

[01:21:30–01:22:00]
DIT recommendation for 2025-2026. For the 2026-2027 school year, participants were evenly split
between the two calendar options, with a very slight majority preferring the calendar with a three-
day Easter weekend in late March and May 26th as the last school day. A close minority of
respondents preferred a four-day break for Easter weekend and a last school day of May 27th.",1
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
November meeting that with a close vote from the survey for 26-27, we as an administration looked
more closely at the implications of each option for that year, and our recommendation for the
calendar was that one ending on May 26th. The most compelling concern of administration was the
impact of summer school for that summer of 2027. Ending the regular school year on May 27th of that
year will result in students coming back from the 4th of July weekend for one last day of summer
school on Monday.

[01:22:30–01:23:00]
Monday, July 5th. If we get out on May 26th, it allows us to end summer school for elementary and
middle school students on Thursday, July 1st, so they don't have to return after that long weekend.
So we we felt that was a compelling reason to really lean towards the calendar that ended on May
26th. So after considering the majority survey vote and the administration's recommendation, the DIT
is recommending the 2026 2027 calendar that begins on August 13th and ends before Memorial Day on
memor on May 26th.

[01:23:00–01:23:30]
So at this point, we'll just ask it. Do you have any questions? Do we have a motion? So moved.
Second. It has been moved by Shannon Mayhan and seconded by Chris Ernest. Is there any discussion?
All those in favor say aye. Those opposed say no. The motion is approved by a vote of seven to zero
that we approve the DITS academic calendar recommendation.

[01:23:30–01:24:00]
Calendar recommendations for 2025-2026 and 2026-2027. The next item on the agenda is executive
session. The board will now adjourn into executive session under the following sections of the Texas
Open Meetings Act. Section 551.074, Section 551.0821, Section 551.076, and Section 551.071.",0
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
This meeting is now reconvened in open session in compliance with the provisions of the open
meetings laws of the state of Texas. The time is now 8:31. The executive session just completed has
been held for discussion of topics as allowed by law. No action was taken. The next item on the
agenda is a request for approval of routine personnel. Do we have a motion? So moved. Second. It has
been moved by John Perez and seconded by Shannon Mahan. Is there any discussion? Those in favor say
aye. Aye. Those opposed say no. The motion is approved.

[01:24:30–01:25:00]
by a vote of seven to zero that we approve routine personnel item. The next item on the agenda, and
I am tabling 7B to a later date. The next item on the agenda is consent agenda action items. All
items listed under this agenda item are considered to be routine by the Board of Trustees and will
be enacted with one motion. There will be no separate discussion of items unless a board member so
request, in which event the items will be removed from the consent agenda and considered as an item
for.

[01:25:30–01:26:00]
a separate vote. Is there any such request? I need to request 11G to be pulled out. I'm going to
abstain from that vote. I'd like to pull out 11C6 for discussion. Okay. Anyone else? All right. So
except for 11 C6 and 11G, do we have a motion? So moved. Second. It has been moved by John Perez and
secretary.",0
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
And seconded by Caroline H. Bennett that we approve routine. I mean, I'm sorry, that we approve
consent agenda action items except for 11C6 and 11G. All those in favor say aye. Aye. All those
opposed say no. The motion is approved by a vote of seven to zero that we approve consent agenda
action items. For the first one pulled out 11C6. John, you wanted to pull that out? I did.

[01:26:30–01:27:00]
So I'm not sure if someone needs to come up and speak to this, but I wanted to say so a couple of
meetings ago, or maybe it was two or three meetings ago, um, this came up through consent agenda.
And where we landed was if we could see a breakdown of what these different professional development
services were actually doing, maybe how much we spent on them, that would be great. So I do
appreciate the work that's been done to uh provide that table. Uh and I guess now where where I've
landed is I think what I'm seeing with the consent agenda item is you're asking for twelve point
five million.

[01:27:00–01:27:30]
$12.5 million in approval with a projected spend or budgeted spend of about $2.5 million in each of
one of five years. And I guess if I'd done the math right, uh, I didn't have it added up for me, but
if I take the totals of everything across the three or so pages, I'm seeing that in the last five
years and plus the budgeted sixth year of 2025, which I'm not sure if you spent all that, but let's
just all the numbers on this table, I'm seeing a total of 2.9.

[01:27:30–01:28:00]
Of 2.935 million. And so let's just say you divide that by five or six. You're looking at a half
million dollar spend per year. So I'm just wondering maybe someone can help me understand why we
you're being why we're being asked to approve five times what you've spent. And when you look at
that, it it begs the question of you're budgeting two and a half million per year when you've only
spent half a million. That two million can pay for something like Benwood or",1
