chunk_id,window_start,window_end,text,binary_hit,confidence,
24,0:48:00,0:50:00,"[48:00–48:30]
Swiss bank accounts, whatever. Um they're making our people sick. I wanted to talk about a national
issue that is obesity, but it's also related to diabetes, cancer, Alzheimer's, and so many other
chronic diseases. Um I have records of my daughter and son's school lunch. Three out of the fifteen
school days in November, there was pizza as an option. And I think we can all acknowledge that pizza
sauce is not a vegetable. And not all fruits and vegetables are created equal. Um fruits nowadays.

[48:30–49:00]
gemetic genetically modified, are have four times the amount of sugar as heirloom fruits would have.
And a starchy potato that's fried in seed oils to make French fries is not as nutritionally valuable
to our kids as leafy green kale or broccoli or zucchini, or I'm sure all the moms and parents in
this room who know how to kick cook for their kids a healthy meal could do much better than what
we're doing here. And I don't mean to you know put you guys in the hot seat. This is a national
issue, and I think it goes back to USD.

[49:00–49:30]
goes back to USDA guidelines and you know propagandists in the 1960s and I'm not going to get into
that right now. But we're a country that's controlled by a lot of sugar companies. I mean if Coca-
Cola used to put cocaine in their drinks and now they've got 38 grams of sugar. I don't know why
we're trusting them and allowing our kids to get these sugary drinks. I've heard crazy stories from
middle school moms, moms of high schoolers that their kids are downing these sugary drinks. We've
got a huge problem. I've got stats in here, Texas well known educated people

[49:30–50:00]
People saying, like, okay, what's up with the 35% adult obesity rate in Texas? We're not even the
worst. And in Texas, we're, I think we're the sixth highest first state child obesity rates, higher
than like most of the rest of the country. One in four children, 11 to 17, are obese. And I mean,
the just being overweight in Texas is like 80% of the population. If 2% of Japanese are obese, I
think we have some we can look outside the country at you know, South Korea, Japan, Finland.",1,5,
25,0:50:00,0:52:00,"[50:00–50:30]
France, and maybe Brazil for their nutrition guidelines. Thank you very much. Thank you, Michael.
I'd love to. Tom Richardson, followed by Tana Weiss. Tom Richardson. All right.

[51:00–51:30]
School board, President Redmond, Dr. Gogorski, and the rest of the board. My name is Tana Weiss, and
I'd like to comment on the work study meeting that I attended on November 17th. Wow. Just when I
think the leftovers' behavior couldn't get any worse, the three of you proved me wrong. Let's
discuss. I wore my t shirt that said we'll trade racists for refugees, thinking the demographic
attendance report might be touchy. Boy, did I underestimate Miss Calhoun's comments. And to revisit,
regardless of her I'm not a racist arguments last month, she did in fact say on May 6, 2024,
timestamp one hour.

[51:30–52:00]
thirty six minutes and thirty five seconds. Do we have any way of measuring how many immigrant
children are in our district that we are educating? Then she admitted she thought it was illegal to
ask immigration status, but we do live in South Texas, and we have had ten million illegals come
across our border. She sucked the air out of the room with that comment. Her words are despicable.
Oh, but she did explain AI to our assistant superintendent for teaching.",0,5,
26,0:52:00,0:54:00,"[52:00–52:30]
and learning, Dr. Sene Bell. The three of you insult every employee in this room every time you open
your mouths. Miss Kazella, thinking that moving the May school board election to November and
extending your term along with the other leftovers for 18 months is not the biggest elephant in the
room is laughable. Never. And again, you are the most condescending, sarcastic, and rudest person
I've ever encountered, and I've met some doozies. Miss Teamy, once again, how unfair and sad is it
that the votes are now.

[52:30–53:00]
4 3, not in your favor? Please stop whining, please stop complaining. And we know you were a teacher
for 36 months, 25 years ago. I would also like to remind the three of you that you are supposed to
represent Katie Independent School District. Not homeschoolers, not charter schools, not anyone who
pays taxes because that is the law and they'll take away your house and you don't have a choice.
Yes, you do. Don't live in KD ISD if you don't like this district, as the three of you continue to
prove. Or live in this district, don't put your kids in our

[53:00–53:30]
schools, as Timi and Calhoun have chosen. There are always choices. The two of you made them, but
the three of you were elected to advocate for Katy Public Schools. What are you even doing here
except sabotaging, insulting, and trying to catch our employees doing something you perceive as
wrong? Please stop. Or don't. May is coming. Thank you. Thank you. Next will be Nathan Hickman,
followed by Raphia Aquart.

[53:30–54:00]
Good evening. Uh my name is Nathan, and I work at Katie High School as a paraprofessional for KD
Plus program. I'm here to talk about uh our ridiculous salary. Um let me ask you this: could you
sustain a life at $25,860.90? That's what I'm making this year. That kind of covers my one-daughter
daycare. So luckily for me, I have a wife.",0,5,
27,0:54:00,0:56:00,"[54:00–54:30]
that also has a salary, and you know I can survive. So, like I said, $25,860.90. So Texas average
for our position is $31,812. So that's $6,000 less that I've already lost. After that, the US
average is $34,954. That's an almost $10,000 difference. A lot of money that I could use to support
my family. But you know what the biggest thing here is that this could actually help if we were to
increase our.

[54:30–55:00]
salaries. It might actually help the students. We might actually be able to bring entice people to
come. A lot of corporations around the world, you know what they do when they want better employees?
They raise their salaries, so people want to go there. Nobody wants to go here. Nobody wants to work
at this. Nobody wants that low salary. You can't live off of it. It's impossible. The Texas cost of
living for a single, no children, is $34,931. As of 2023, I tried to find updated info. It's hard to
come by. So let's see. 20% of paras.

[55:30–56:00]
Paras consider are considering a different field of pay just because of the pay. They don't want to
be here because it's impossible to live. Salary doesn't provide sustainable uh sustainability
without assistance. Every single para has some kind of assistance, either a spouse with a
significantly higher paying job, uh, roommates to help cover rent, uh secondary job, as somebody
said, there's a lot of people who have two second and third jobs, or some sort of government
assistance. Low pay is a deterrent. We're not getting the people we want, need.",1,5,
28,0:56:00,0:58:00,"[56:00–56:30]
To better our children's future and our future. Our children are our future as well. Without an
educated child to help us progress in life, become better, what are we doing? So uh let's see what
else. We're we're responsible for many difficult jobs as well. I mean, I've had feces thrown at me,
I've been bitten, I've been punched many times, scratched many times, thrown against the wall, and I
still

[56:30–57:00]
come back because I care. I want the children to be better. I want them to be happy. I want them to
have a better life. I want them to have a better future. And they can't do that without our help and
better people helping us. So please consider this in the future. We need your help.

[57:00–57:30]
Hi, I work in uh KTISD at Beito High School. Um I'm not ready really uh I have not really prepared a
speech, but I have so many things that I want to um speak about. Um I've been working in as a
paraprofessional in class support for the last uh eight years or so in KD, but I've been a
paraprofessional in other school districts too. Um like all my colleagues were saying, we are so
underpaid and underappreciated because uh what we do that goes unknown.

[57:30–58:00]
that goes unnoticed. We work behind the scenes and we are always working hard to make sure that the
children are given the education they need. Because uh tell me how many t how how much does the
teacher know about each student? But we do, because we work with them very closely physically and we
always build a relationship. So we are working very hard with each child that we support. And uh the
number of children that we support is almost 100 or so because we have a split schedule.",0,5,
29,0:58:00,1:00:00,"[58:00–58:30]
Schedule we go Monday, Wednesday, Friday to one class, and Tuesday, Thursdays to another class, and
we keep data, we keep up with the data for every student. We have data to collect, and we have goals
that the children need to meet. And we the teachers are supposed to uh look after take care of the
goals, but no, they don't have the time. But we are asked to take care of the goals, writing down
the goals and all I mean making sure that the goals have been met and the that has been recorded and
keeping up with all the

[58:30–59:00]
data on a daily basis for 100 or 102 kids that have 102. And we are always juggling with between
taking care of how to help the children and the data. If the data is not kept, the data is not
filled, then we get an email right away that where's the data? Because it's the law to keep the keep
up with the data. But if the children are not helped, we feel guilty guilty because we love our
children and we love our jobs. That's why I'm still wearing.

[59:30–01:00:00]
I I'm still wearing my badge because I really appreciate how much um the kids uh get helped and I
really want to help them. But um nowadays the new repair professionals who've been hired, they say,
Well, we don't get paid enough to do so much work. So, you know, we'll just let it go. If the child
is not helped, it's all right. We're not paid for that. So but since I've been working for a long
time, I feel like",0,5,
30,1:00:00,1:02:00,"[01:00:00–01:00:30]
I have an obligation. And I do respect that you all call us paraprofessionals, and we are
professional, but um our pay is really not of a pro. Thank you. Let me talk about myself a little
bit. I'm a trained physical therapist.

[01:00:30–01:01:00]
uh trained physical therapist with pediatric neurology experience over spanning over ten years and
I've dealt with children in special schools in India where I was ahead and no so you know how we
deal with behaviors, we deal with developmental delays, we deal with autism, we deal with emotional
disturbances, we deal with everything every single day, every single period in our class and we just
don't have a break. And for all the work we do, what we are paid are peanuts. We don't get a lot. We
never

[01:01:00–01:01:30]
get the recognition in terms of salary or you know, other than the schools, what they do for us. We
don't get much from the board. And I've been in this district for four years and this is my fourth
year currently running. And uh let me be very clear about my job. Paraprofessionals implement
individualized education plans. We collect behavioral data, we assist with feeding, toileting and
personal care. We are trained in crisis intervention, CPR, first aid and de-escalation techniques.

[01:01:30–01:02:00]
Techniques. We are hit. We are kicked. We are beaten. We are spit on. And this is not occasional,
this is routine. This is every day, every single class almost. And as I said, we worked with
students with autism, Down syndrome, traumatic brain injuries, severe emotional disturbances,
emotional dysregulation. Students who required special support to access their education. Students
who, without parafractionals, cannot be served. Also, we are paid poverty wages. Let me tell you
what poverty wages.",0,4,
31,1:02:00,1:04:00,"[01:02:00–01:02:30]
create. Turnover positions sit unfilled for months. Qualified professionals leave. Students lose the
adults. They learn to trust. Progress is lost. Families lose support. Teachers cannot maintain
legally required ratios. This is not speculation. This is happening right now in the district. When
a paraprofessional leaves, a student who spent months learning trust, an adult has

[01:02:30–01:03:00]
to start over. A child who finally starts having daily meltdown, you know, they rigorous. Family
loses their connection to the school. The cycle repeats over and over again. We are creating a
special education crisis, not because there aren't qualified people, but because qualified people
cannot afford to stay. This is a choice we are how to.

[01:03:00–01:03:30]
seriously think about and make better changes. Thank you. You have the budget. This concludes the
open forum portion of our meeting. The world will now convene and closed meeting is authorized under
section 551.001 of the Texas Government Code for the following purposes: Texas Government Code
551.071, 551.074, 551.076, and 551.129.

[01:03:30–01:04:00]
The board will now reconvene and open meeting. Today is Monday, December 8th, 2025, and the time is
720 P.M. On behalf of my colleagues, I welcome everyone to this evening's regular board meeting.
Each board member received the agenda and documentation for this meeting on Wednesday, December
third, twenty twenty five. And the board will receive information and recommendations from staff,
administration, and the superintendent on these agenda items at tonight's meeting. Board members
will be asked to will be will be able to ask questions, receive answers, and should be prepared to
take action.",0,5,
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
The board is just reconvened from closed meeting and in accordance with chapter 551 of the Texas
government code. Any action arising from discussions in the closed meeting must be taken in open
meeting. We will not be taking any action from our closed meeting. Good evening, President Redmond,
Dr. Grigorsky, and Board of Trustees. We are excited tonight to talk to

[01:05:00–01:05:30]
you a little bit about course planning. You've had some pieces of information about courses, and
we'll talk a little bit about what that looks like. But this is where we are going forward with
students and bit just beginning to enter the process of planning for 26 27. So, part of what we
wanted to talk a little bit about, this is what we talk about with students and families, with our
counseling staff, our college and career facilitators, and our administrative staff is trying to
take all of these pieces that parents have to think about and really bring them together into
something that makes sense.

[01:05:30–01:06:00]
Um, and go through that process so that all the different things they have to think about as far as
choosing courses and making plans for the future are our coherent sequence. And so one of the big
initiatives that we have done in our counseling department this year is to really try to shift the
narrative from course selection to course planning. And so thinking about normally we've talked
about it's course selection time, it's course selection time, and really wanted to shift that to
course planning. The course selection process.",0,5,
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
focuses a lot on filling slots in a schedule of seven periods to planning for a multi-year pathway,
really starting with our students even in elementary school and thinking about what are they taking
in junior high that fulfills a pathway in high school for their post-secondary choices. Course
selection really focuses on the master schedule itself and whether that works versus ensuring that
courses are available that students are interested in a planning process.

[01:06:30–01:07:00]
Take next year versus a long term plan for what experiences would shape your future. What do you
want to do when you finish and graduate from KDISD? And how do we make sure that we align courses
and pathways to help you achieve those goals? And then the course selection process has typically
been campus need driven and really shifting that to the planning process where the decisions we are
making about how we make it all come together are student need driven. The course planning timeline,
just so kind of high level over for you for you, in that first set, October to December.

[01:07:00–01:07:30]
is really where we are now. Course creation happens through our curriculum and instruction,
teaching, and learning teams. They'll bring some courses to you. You have that on your agenda that
we talked a little bit about last month at the work study for new courses or revisions that are
needed. And then we move into January, where those courses are added to school links. And Marissa
will talk a little bit about school links and how our students utilize that to make their plans. And
we begin our process of advertising courses and pathways and opportunities for our students. And
then starting February.

[01:07:30–01:08:00]
2nd, which is when our course planning timeline will open, and all the way through March 17th, which
is when we kind of close that window, campus counselors will be meeting with students one-on-one to
course plan. Students submit their options through school links, and then parents have the
opportunity to approve those courses that their students have chosen and the paths they have chosen
to make sure that fits with the parents' expectations of those things, too. So it's a teamwork
piece. We're moving into really working with our counselors to talk about some innovative.",0,5,
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
academic advising so that they are looking at the pathways that our innovative pathways team and our
virtual offerings bring in to both their comprehensive choices on our high schools and making sure
our junior high counselors are prepared for that too. And then School Links is the program through
which brings all of those pieces together. And so Marissa's going to talk a little bit about what
exactly are the components of our innovative academic advising. So we talked with our counselors a
lot that innovative academic advising is really leveraging the good things that they're already
doing when they're meeting with their kids.

[01:09:00–01:09:30]
and looking to that course planning piece to stretch beyond just this next year. One of the main
purposes of our innovative academic advising is to ensure that all of our students are graduating,
meeting their academic graduation requirements in one of two ways either with the foundation high
school program, which is 22 credits, or that foundation high school program plus an endorsement. So
we spent a lot of time going through with them on what those endorsements can look like. Our
students can earn any multiple of these endorsements. So they could say, I'm gonna be take five
extra credits in math and get that STEM endorsement.

[01:09:30–01:10:00]
but at the same time, I'm going to have a fine arts endorsement for the arts and humanities. Along
with that, when we're making sure that all of our students have those components, then we're able to
make sure that all of our kids successfully walk across our stage either at the end of the year or
in August or winter graduations. Innovative academic advising is also going to make sure that our
students are earning their college career or military indicator. This is a component of our
accountability system. And the state lets us know how our students are able to earn that CCMR
indicator, and then we communicate with our CCM.",0,5,
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
With our CCFs and our counselors, specifically in Katie. We take that high level information and
bring it down to our district so they can see how they can help these conversations with our
students as they're going through the planning process. But overarching, we stress with our
counselors and with our support staff that really innovative academic advising is about meeting the
kids where they are, finding out what experiences they need while they're here in Katie so that they
can be successful once they leave and graduate from KDISD. So we do a lot of that through course
advertisement. We did meet with

[01:10:30–01:11:00]
counselors just today, for example, to really start talking about what do these things look like,
how do they start preparing students for that. We'll meet with them again in January, just before
the course planning window officially opens to make sure that they are fully vetted and understand
all the possibilities that they can offer to students. But we have a number of course advertisement
opportunities coming up. So kind of wanted to draw your attention to Course Catalog Live. That's a
new name for this year. You may have remembered things like Course Selection Fair or Electives
Night, those sorts of things.

[01:11:00–01:11:30]
and really trying to bring that into something where it is an interactive event for kids to come
experience the opportunities for courses that they have to take at the high school level and at the
junior high level. So Course Catalog Live is coming up in January on the 21st between the Merrill
Center and the PDA, utilizing both of those spaces. Last year we had just under 4,400 families come
through with our course selection fair. So really looking to make sure that we expand those
opportunities for students.

[01:11:30–01:12:00]
Students and their parents to come up and really see what does it mean to take this course from a
teacher that's teaching that course and what does it really entail before they just sign up for
something on a piece of paper. We also have a new event to some extent this year called Find Your
Future Night. Formerly, the our counseling department did a college knowledge night, which helped
parents understand the role of their college career facilitator on their campus and how they can
help assist them with post-secondary needs and getting those things. We talked about financial aid.",0,5,
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
Texas Workforce Commission had been there to talk about students who might be interested in going
straight into the workforce. And then the president of Southwestern University had spoken about
well-rounded students and just kind of helping parents see like what is that college path look like.
And so we've taken it this year in conjunction with our CTE department to create a find your future
night. And so that will be the following week after the course catalog live night on January 27th at
the Merrill Center and in the

[01:13:00–01:13:30]
ESC. And in this case, we'll be marrying marrying the courses that they could take with us with
college opportunities for positions with industry professionals and as well as some trade school
opportunities. So kind of looking at this particular position, if I want to be this, what could I do
with that? What's the college bound track for that? What's an industry person in that doing right
now that could help me? And what might be a trade school track that might be applicable to that?

[01:13:30–01:14:00]
and how do I choose courses that could help me put on either of those two paths? So we're really
excited to be doing that in conjunction with our CTE department this year. We have a variety of
parent meetings. We have some course planning webinars, one that already occurred in November, where
we had 459 families in attendance, really just starting to talk about what course planning looks
like and giving them some information. We have another one coming up next week, and then one more in
January before that course planning window opens. We also have two legacy parent academy night.",0,5,
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
Nights at the Merrill Center in January. Well, one night, two different events. The junior high in
the beginning, and then we'll take a little break and high school parents come so that they can kind
of hear what it looks like, be right there in person, get some answers from our college and career
facilitators who are there to support as well as our counseling team as well. And then legacy
virtual high school, just sharing some of this information. You may have seen some of it before. But
we have had one just tonight, but four webinars.

[01:14:30–01:15:00]
There and so have some information previously. So several parents and different family members
involved there and one more before we go to the winter break for Legacy Virtual High School. And
then in addition, some parent nights for us. So our Miller Career and Technology Center does have a
high school preview night, January 26th, and then a junior high preview night on February 18th for
students who might be interested in choosing one of the pathways at Miller Career and Technology
Center. Miller is also going

[01:15:00–01:15:30]
to be including the CTE programs currently offered at RAINS. So our real estate program, our water
operations, our CDL, and then also our new programming with underground utilities in their preview
night so that students know all of the options that might be available to them there on the complex.
As we get ready to have the baton handed off to campus support from Curriculum and Instruction
Tonight, we move into this season of course planning when we come back from winter break. And for
our students and our parents, course planning really happens in School Links, which they're able to
access.

[01:15:30–01:16:00]
through their MyKD dashboards. This is a robust program where they get to plan their schedules, but
also they get time to explore find your future paths. There are career assessments they can take.
There's videos they can watch. It begins at the elementary level and goes all the way through high
school. When students are in here for course planning, they are able at the junior high level, like
on this slide, see their three year plan, and then at the high school level, they are able to see it
as a four year plan. So when our students are meeting with our counselors, they really are having
conversations well in advance, is what we're",0,5,
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
encouraging, so that if I know I'm really interested in this track, do I have all the prerequisites
lined out early on so that I can make sure I'll be ready and be successful when I'm ready to
graduate? Parents also have a hand in this. So, parents, once the students have submitted their
personalized plan and their course plan, and the counselor has approved it, parents go in through
their My KD dashboard and are able to access school links. And once they're there, they can see that
they will have opportunities to read any commitments that we have. So our advanced courses, what
information do we want to share ahead of time?

[01:17:00–01:17:30]
They can see what goals their student has set for themselves, and then they can go in and actually
have a chance to see that three or four year plan before having the opportunity to approve it. So
then we're positive that the parents have been part of the conversation as well and are certain what
it is that their course, their parents are wanting, their students are wanting to take. Our whole
goal in all of this is to be collaborative with campus support, with CNI, with parents, with
students. So that's all we have. Do you have any questions? Any questions, Ward? Mr. President.

[01:17:30–01:18:00]
Ms. Champagne? I have a few questions. First of all, that is a fantastic presentation. I'm I'm
really excited about that for our kids. But I was wondering on the parent part of it, so the student
link, because this is kind of like after my time. I my youngest graduated in 2020 and and you know
things change so fast. But um how are you assured that the parent is the one that is giving the
final approval since the child seems like it uh he or she has the ability to",0,5,
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
go into there by themselves and so very similar to if you think back to what we used to do with
course verification where the child would bring a sheet home and they had things circled on their
paper and you might have the opportunity, those students would get a parent signature and turn it
in. And when we got a little bit further down in the process if we had students whose parents had
not or the counselor hasn't received the paper back from the student or they'll they just have
questions about did your parent really see this? There's not a signature on there, the counselors
are our next line where they'll reach out and they'll call and they'll have conversations with the
parents to make sure that they're brought into that conversation. And the

[01:18:30–01:19:00]
parent sign off is part of the parents login in My Katie Cloud. So when a if a student logs into My
Katie and clicks on school links, they only see the things they have access to. They would not see
that parent sign off. So a parent would sign in to their um using their login to My Katie. Because
so I have a few little things to say but I've known some people and you know even just this year but
even back to when my kids were in school, that they signed up for a a AP class and then they can't
get out of it.

[01:19:00–01:19:30]
Because they want to get out of it. There's a deadline. I don't know. Let's act like the deadline is
September 1st, something like that. But that they go a little bit beyond the deadline and they're
failing the class, but they can't get out. Do you have any information about why a child is then
trapped, kind of in that class, and can't get out? Well, and we do create some guidelines for times
that students could exit from a course. Our campuses take the course selection requests that
students have done during their course project.

[01:19:30–01:20:00]
Done during their course planning, and that's really what drives their master scheduling and drives
what teachers are teaching. So if there were a lot of students who were changing courses around,
that may very well change the master schedule, which happens sometimes. But we do really want to sit
down one-on-one with each of those students to look at their prior pro their prior success and what
they're thinking about wanting to do in the future and making sure we make those choices on the
front end that will be best served for that student. But there are some times that students do need
to come out of that, and we do have some.",0,5,
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
prepublished times in order to facilitate that process. But once they go past that time seems like a
lot of them are kind of trapped in there because there's not anything else for them to transfer into
maybe. Correct. After after that tenth day of the course, then there's not something else they could
go into because they've got to be in attendance a certain amount of time to earn credit for that,
which is part of the reason for some of those windows for that. Some of those conversations that
happen also revolve around if the student's leaving a class say mid beyond that tenth date and it's
the middle

[01:20:30–01:21:00]
of the grading period, and they're moving to a different class, totally different content, totally
different teaks, they might be behind because they've missed a significant amount of time in that
grading period with that class. All right. It's that's just a hard thing for a lot of people to
understand. I mean, I even really honestly went through that too myself as a parent back when my
kids were in high school trying to get one of my kids out. And anyway, it's just it's just I guess
it is what it is. Okay, I have a question about the endorsements, if you don't mind. So when in I
think twenty fourteen, twenty fifteen was the first year of the endorsements, in my

[01:21:30–01:22:00]
endorsements and my uh middle child was in eighth grade the year before and it was very traumatic
because even when we went to Taylor because she was at McMeans we went to Taylor and and they had
all the eighth grade parents out there in the commons and then the counselors were out there but the
counselors really didn't under you know they didn't know everything yet either. And um it just
seemed like those kids felt like I've got to figure out what I'm gonna do for the rest of my life
and I'm only you know thirteen or fourteen years old. And then has how's that'cause it seem it still
seems",0,5,
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
It seems it still seems kind of complicated, but has it gotten easier or better? Because at first it
was very overwhelming. I think even for the counselors, it was overwhelming. Sure. I remember I do
remember exactly what you're talking about when that happened. Um, because I had a student going
into high school at the same time as well. Um and so I felt like I was calming a whole pack of
people that were like, What are we gonna do? And I said, It's going to be okay. Your kids are gonna
be okay. It's a new process for what that looks like. And so, yes, I think we have in over that
course of time really done a lot with counselors to help them understand.

[01:22:30–01:23:00]
the multitude of ways that a student could earn an endorsement. That it doesn't have to be one way,
and really, there are a lot of opportunities within those endorsements for some crossover. Many of
our kids might graduate with multiple endorsements because of the different things that they're
taking. And so we really try to help look at what do you really want to be able to focus on? And
there's not one that's better than another. It's really about what do you want to do when you finish
high school and what's going to set you on that best path. And so sometimes kids say, I have to.

[01:23:00–01:23:30]
be in this one, or I have to be in this one. And so really it depends on what do you want to do and
what does your postsecondary goal want. So if you're looking at going to a specific college or
university in a specific degree plan, what might they look at? And so that's part of what our
college and career facilitators help them do as well is look at you want to go to this particular
school in this particular program. Well, you've got to make sure you set yourself up for success
with that in what you take in high school because they're looking for certain things. And so really
kind of working through those.

[01:23:30–01:24:00]
pieces less about yes we need to have an endorsement but really the courses you're taking will make
some of that happen without feeling like I have to think endorsement first. Think the pathway that
you're taking and the plan that you're making and for most students then an endorsement will fall
into place with that. And I think I think what it it is, you know, especially you know back then and
pro and it probably still is true that kids in eighth grade aren't always thinking about, you know,
what am I gonna do, you know, for the rest of my life. You know, they're they're thinking about I'm
hungry and I want to come home and get a snack or something.",0,5,
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
but or you know, I have a football game tonight or something, but they're not thinking about and
it's just you know, I hope that we can have it so that kids don't have to feel so pressured into
deciding that's that that's how I felt like at least then that the the kids were trying to decide
what they wanted to do and there was so much pressure on that in eighth grade. Okay, you don't have
to answer that question, but I just wanted to add two more things real quick. Um is there still I
know a a few years ago there was a a law in um enacted

[01:24:30–01:25:00]
that the counselors are required to meet with the students I think once a year or something is
that's right, right. Okay, I just wanted to make sure I remembered that right. And the last thing I
want to say was um there was a a program that we had at Taylor High School and I think uh Mr. Morgan
was a principal then and we had like the um these parents that would come in and help the kids write
college applications and help them write their essays and we had like a certain time a a week and we
could use the labs and the

[01:25:30–01:26:00]
the labs in the computer lab in the in the um library and I just wanted to throw that out as a
suggestion because we would have a lot of kids come in there. Do you remember that, Ms. McMorgan? We
had a lot of kids utilizing that. And we were helping with FASFAs and college applications, college
essays, and it was just a voluntary thing, but a lot of moms and dads stepped up and did that. So I
just want to throw that out as a s another suggestion for for our high school students. Do you think
it's one of the benefits too that Katie had the foresight to um",0,5,
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
have a college career facilitator on every campus because they're able to have a lot of those
conversations with students. They can bring their applications in, their essays, help with FAFA,
they keep the conversation flowing with the students and support them. But this way you have a
person like that, but then you have ten parents too sitting there side by side so that ten kids at a
time could come in and do it at the same time rather than you know just one. But anyway, it's just
an idea. But thank you very much. Any other questions? Yeah, Ms. Ms. Gazilla. Thank you. Thank you
very much. Um I love the presentation too.

[01:26:30–01:27:00]
Um and I had questions about endorsements. Um trustee champagne's answer or asked some of them
already. But do the uh have they changed? Are they the same as when they first came out? They're the
same basic endorsements. They have a few times they might change some um parts that go with them,
but the the basic endorsements are the same. Okay. And I remember as a parent that uh like you know,
when they first came out, it was stressful. But I always was like, hey, just be multidisciplinary,
don't worry about it, because that's the fault the the catch-all. Um so uh we quickly

[01:27:00–01:27:30]
learned not to to worry about that. Um what drives the five endors who who defined that? Is it the
TEA? State Get the Okay. So those not those legislation. Okay, okay. Just double checking. And then
um because I don't find them very useful personally, but Okay. Um because our colleges aren't asking
for these that I know of. No at all. A lot of times it's really the coursework that you're in for
the course the the degree plan that you're thinking of entering. So it's like a like a bucket.

[01:27:30–01:28:00]
to help you with to carry along. Okay. Maybe that'll get revamped someday. Uh and then the uh the
thing that I hear about, um, I love that you're talking about trying to plan versus just course
election every year, uh, have a bigger picture. Um and what I hear uh a lot is uh uh the Miller
career, kids get excited about something, but they're already a freshman or a or a sophomore, and
there's no way they can fit it in because they don't they lack the pre-rucks. Like I I feel like
that's pretty common.",0,5,
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
Common. Um and if we can do any uh maybe it's gotten better, but to where it's really clear as soon
as possible, sometimes it's gonna get missed, but that they could know ahead of time. For sure. And
we continue to have those junior high nights. Some of that goes to what Ms. Champagne was talking
about, that an eighth grader doesn't know what they want to do next week, much less three years from
now. Um and so some of that has to do with that where later they go, oh gosh, I didn't know I wanted
to do. I have my own kid who did the same thing, and we were scrambling then to do um some
prerequisite pieces.

[01:28:30–01:29:00]
when she finally figured out her life choices. But it's it is one of those things where we continue
to do that. We continue to offer some Miller offers some field trips for some junior highs to come
through. Ways to just continue to get students in to see the programming so that they get excited
about that. A lot of our schools will pair some of that when we take seventh grade field trips to
the SEAM center so that they see Miller right next door and starting to build some of those
connections as well. Great. And the the trade school night or what what did you call that? The Find
Your Future night. What's that? Find your future night find your

[01:29:00–01:29:30]
future knife. Find your future, that's what it was. That's pretty cool. Uh and the trade schools
that you bring. How long is that new this year? Yes. Okay, that's great. Uh and the water oper you
mentioned um Rains with combining that with the Miller nights, I think, and talking about water
operations, which is given through Rains, underground risk management? Underground utilities. It's
one of the new courses that you have um for this year. Okay. And then of course CDL. And I just have
a general question like um how how did we pick those three? You know, is someone looking at some
sort of demand or",0,5,
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
I I've never heard there's a shortage of water operations people or underground management. So
what's the Yeah, so those are those are those are driven through um some of our partnerships with
some of our um uh industries here in our area who are saying yes we are ha they have an aging um
workforce right now um and that's part of the reason they'd like to partner with our students is to
talk about that and some of them those programs are offering some paid apprenticeships while
students are in the program too to continue to get them in um

[01:30:30–01:31:00]
trained and then also to offer them um positions right away outside of high school if they're
interested. Okay thank you you're welcome any other questions I think for for my family it was
realizing that once you make those course planning that it's not fatalistic that you have to stay in
those classes. It just lets you know that like there's a path to graduate and then you're still able
to change it. But we were like the first time we had to do that as a family it was like we don't
know what to do. Oh my gosh, we're committing to this and now it's like oh

[01:31:00–01:31:30]
we can change it. We just know there's a route out of school. That's right. Right. Yeah. So well,
thank you all very much. We appreciate you all. All right. We'll now move on to our consent agenda.
A consent agenda shall include items that were discussed and considered at the previous works study
board meeting, as well as items of a recurring nature. The board is furnished with background
material for each item. The consent agenda item shall be grouped together under one action item. All
items shall be acted upon by one vote without separate discussion unless a board member requests
that an item

[01:31:30–01:32:00]
Request that an item be withdrawn for individual consideration from BE legal and B E local. Are
there any items the board members would like to remove from consent tonight? Mr. President, I'd like
to remove um 8.2 appraisal district um nominations and then 8.9 the policy update 126. All right.
And 8.10 um on the election. All right. Any other items? Nope. Ms. Mr. President. Ms. Champagne? I
move that the board of trustees approves the consent agenda for items eight point one.",0,5,
