chunk_id,window_start,window_end,text,binary_hit
30,1:00:00,1:02:00,"[01:00:00–01:00:30]
uh pay all its all of its bills uh which we did and the next indicator four did the district fulfill
its obligations to these are uh the uh Texas Workforce Commission uh teacher retirement system and
the IRS and uh we uh paid them all uh in a timely basis. Is the uh district a start strong financial
uh position? Yes uh when you look at uh the total net assets over three billion dollars

[01:00:30–01:01:00]
How long in days after the fiscal year uh end could the district have operated with a uh with
revenue? And um the day actually is uh is right here, which is uh two hundred and uh sixty-eight
days, which is more than adequate. And this is eight, and this is the uh the current ratio.

[01:01:00–01:01:30]
which is the current liabilities divided by, I mean the current assets divide by the current uh
liabilities. And the reason that we're not getting 100% here is because we're a recapture district.
And as a recapture district, uh one of the liabilities which fluctuates from uh year to year is the
is the recapture. So as recapture goes up, so does the current liabilities go up, and if your
current assets don't uh don't keep up, then uh it's going to uh give you a a a lower ratio.

[01:01:30–01:02:00]
ratio. So that's the reason that uh we've missed uh four points uh this year and and uh two points
the year before did the district oh sorry did the district pay a short term debt from current assets
and the answer is is is yes we did okay TEA establish uh",0
31,1:02:00,1:04:00,"[01:02:00–01:02:30]
guidelines on the percent of the uh district's budget that begins spent on administration, and the
uh it's eight percent, and we we spent uh less than uh six percent at five point three three
percent. This indicator asked about the district's uh enrollment change. Uh our enrollment change
was uh just under point four percent. Um received maximum points on this. Uh the next indicator.

[01:02:30–01:03:00]
uh 15, the indicator uh is not being used this year. This uh is the uh PEMS, did the PEAMS numbers
agree with the ACFRA numbers? And yes, yes, it did. Uh the districts uh required uh financial
information on the website. Yes, we put it out there, and in fact, this report and all of the backup
reports to it will be will be posted shortly after this meeting.

[01:03:00–01:03:30]
Did the district discuss property values? With the board, yes, we do it. We do that as part of the
budget process. So we get uh in um July 25th, we get the uh certified assessed value, uh which is
what we use in order to get local and collect local revenue. The regard this disclosures can be
found at this website.

[01:03:30–01:04:00]
I and that's my report. Any questions? Ms. Flowers. Thank you so much, Jim. I just have a question
about the number eight, the recapture. So is there any part of that that um that is within our
control? Because my understanding from what you're saying is there not, or is there am I missing
something? No, recapture is not uh is not uh uh in our control. Uh the simple explanation is the
weighted average daily attendant uh determines what's called the entitlement from the state.",1
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
And what they do is they then look at the collections, and the collections include what we collect
from the assessed value plus the available school fund. And if that amount is more than the
entitlement, we get recaptured. If it's less, then the state would give us money. And so I guess the
only real control we have may have a little bit is you know the water. If we can increase the
enrollment, well, then that will.

[01:05:00–01:05:30]
inc increase our entitlement. Thank you. Any anything else? Questions? I have a question also about
number eight. Um, can we go back to that slide? Sure. Okay. So um I just want to make sure I
understand. Are you saying that um current assets to current liabilities, the the current
liabilities part of the current liabilities is recapture, is that right?

[01:05:30–01:06:00]
Or the total liability is recapture. I'm sorry? Yes, the liability because function 91 in the budget
amendment uh that that is uh the function 91 is a recapture. That recapture is an expense on our
financial statements. And so as recapture increases, our expenditures increase. And so you uh add
that recapture uh to the total liabilities, the liabilities is the",0
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
Liabilities is divided into the assets, and that will lower your uh what's called the current ratio.
Okay. And um so recapture is a part of that current liabilities. Okay, understood. It's a liability.
Thank you. I I just want to uh to comment and say that 96% out of a hundred. This this shows that
I'm sorry, but um ma'am in the gray shirt, this is your first warning. She's talking over here.
Okay, sorry, I didn't hear her. Um the uh the the report that was presented.

[01:06:30–01:07:00]
to the board was 200 pages plus or minus something like that. Yes. And the the information that that
that the state puts out to try to score this is to try to uh grade the financial operation the same
way that they would grade school the the the way they grade schools, right? Which is are you are you
taking care of your business? Are your audit reports clean? Are the ratios in reasonable numbers
relative to other schools? And and uh and we have a 96 out of 100. So I just want to congratulate
you and your team for the hard work it takes to get this done

[01:07:00–01:07:30]
because this just doesn't happen overnight. And it takes a lot of work and a lot of effort by your
teams, and I appreciate you for doing that. Thank you. Thank you, sir. Thank you. Anything else from
the board? Good. Okay. Thank you, Mr. Terry. Thank you very much. That concludes the public hearing
on the school financial integrity rating system of Texas. We will next address a discussion of
report item number one. Mr. Superintendent, are you presenting um measure four point three for us?

[01:07:30–01:08:00]
Madam President, members of the board, I call Stacey Benson, Deputy Chief of Special Education
Services. Thank you. I think they're gonna put up on our computers are black. Is that okay? Oh.
Okay, thank you. Thank you.",1
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
Yeah, thank you. Good evening, Board of Managers. I'm here to um provide data on goal progress
measure um four point three, which really informs goal four as one of the goal progress measures.
Goal four states that students in grades four through eight who receive special education services
that achieve growth as measured by domain two.

[01:09:00–01:09:30]
part eight of the state accountability system will increase from 63% in August of 2023 to 78% in
August of 2028. And so our goal progress measure 4.3 is measuring the students who are projected to
meet grade level standard in reading or math. And so I just want to remind you that previous goal
progress measures that we ran over a couple months ago showed student growth in special.

[01:09:30–01:10:00]
education, where this progress measure is stating where students with IEPs actually are projected to
meet the state standard. So just want to give some clarification on the goal progress measure. So in
the first school, as you can see overall, last year we did awesome. Our students were able to meet
that growth in that either reading or math domain, and that is how the state measures it. In that
domain, they measure reading.",1
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
or math. And so that's why the district has chosen to keep that same measurement when we look at our
goal progress measures to inform goal four. Okay. So you can see at the end of the year 2023, our
projection was 64%, and we outperformed that. And so we're on track to meet that goal of 78% at in
uh 2028. Sorry, my mouse is getting away from.

[01:10:30–01:11:00]
me a little bit. So you'll also see in exhibit two is our students with disabilities in grades three
through eight who are projected to meet that grade level goal in math or reading. And so you'll see
that at the beginning of the year this year our percentage is higher than the beginning of the year
last year. And so really asking you to look at those two measures because you'll see that they
increase that there's a big increase, right?

[01:11:00–01:11:30]
And where our students were last year from where they are now at the beginning of the year. So our
hypothesis is that our students have been receiving that high quality instruction over this last
period, and so that they are performing and expected to perform better each year. And so as you look
at exhibit three, you're going to see that same information broken down by student groups, not
students with

[01:11:30–01:12:00]
IEPs and students who are not on IEPs. As the national as well as Houston ISD continues to see that
gap between students without IEPs with and students with IEPs. And so even though we did meet our
target, we actually exceeded our target in all of the areas, there's still work to do. And in order
to close that achievement gap from our",1
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
students with IEPs and students without IEPs. In the next exhibit four, you're going to see that
same information. You'll see that we're on track to meet our goal for goal four. Again, you're
seeing the breakdown from NES to our schools who are non-NES. And so just to give you a little bit
of reflection on this, is when we looked at

[01:13:00–01:13:30]
the last goal progress measure for growth, our NES campuses actually outperformed our non-NES
campuses in the area of growth. But in the MEATS grade level for reading or math, you'll see that
our non-NES campuses are are doing a little better than our NES campuses in this area. And so
looking at that, we know that our students at NES campuses, we uh even

[01:13:30–01:14:00]
though students with IEPs are about the same percentage in NES and non-NES campuses, our NES
campuses do have students in more restrictive environments, meaning that they're receiving more
special education services, which typically based on their IEPs in their least restrictive
environment. So there's an LRE code. When you go to a least restrictive environment code, a PEMS
code.",1
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
that basically says, based on the decisions that are made in the ARD committee, these students need
this amount of services to support their needs. And so ARD committees determine those needs. And
then as a district, we look at those codes so that we can help staff our campuses. Because if we
have students that receive more special education services, of course, we need more staff to support
those services, whether that's educational service.

[01:14:30–01:15:00]
Educational services or some type of related services. So, saying all that to say that at the NES
campuses, when I say students are receiving more services because of what is in their actual RD
committees and that coding, if that makes sense. And so looking at that, we'll proceed on to exhibit
six, which really is giving you that same information with a comparison of students.

[01:15:00–01:15:30]
with IEPs against students without IEPs. And again, we see that achievement gap and what we're going
to do to address those areas. So when we're looking at what are the areas that we're really
focusing, specially designed instruction is what special education is about. And so we have had a
strong focus on number one, recruiting and retaining.

[01:15:30–01:16:00]
our special education teachers. And thank you, Board of Managers, for approving the pay scale for
our special education teachers because we are able to provide our students with highly qualified
certified teachers to provide those services, as well as speech language pathologists and evaluators
for that. And so that has been really a game changer this year for our kids. The other piece is
really to focus on that specially designed instruction.",0
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
And so, what is specially designed instruction? It's what's outlined in that IEP that's created by
that ARD committee. So the goals and objectives, as we look at this data as a whole, as a district,
but there's a child behind each one of these numbers, and that ARD committee looks at that student's
specific needs and so and develops goals to help close that gap. And so that's what specially
designed instruction is: the students' IEP goals as well as

[01:17:00–01:17:30]
their accommodations, whether that is linguistic accommodations for our emergent bilingual students
that have IEPs or students who just have regular accommodations outlined by the ARD committee. It
also includes behavior intervention plans if that's needed. So all of those things encompass the
terms, specially designed instruction. So when you see that bullet point, even though it's a small
bullet point, it's a mighty one because it really encompasses.

[01:17:30–01:18:00]
a lot of things. And so that's our big focus this year. As we continue to meet our compliance
timelines, we're also really pushing to make sure that each one of our students with an IEP is
experienced has that specially designed instruction that is provided by a certified teacher and/or
service provider. And so what do we do? We train our teachers in what is specially designed
instruction. We also monitor",1
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
monitor as our students are monitored not only on map data we look at progress on their IEP goals
and objectives every reporting grading period we look to see what is the percentage of IEP goals and
objectives that students are progressing in and if they're not progressing identify those schools
and provide support to those those schools to see what exactly is happening there. So when we look
at all

[01:18:30–01:19:00]
of these reports, we're turning around and we're providing that actionable, what are the next steps?
Um, and how do we continue to um provide that individualized instruction to our students that
ensures that we're meeting our federal guidelines? Madam President, if I could add. Sure, of course.
Thank you. Thank you, Stacy. That that was excellent. Um I want to caution the board just like we
cautioned the board on our other NWA data.

[01:19:00–01:19:30]
This is just beginning of year data that you're looking at. And so there is some room for
comparison. At the same time, we really have to wait to see what happens at the middle of the year
to determine how effective we are this current year. So it is having said that, it is really
encouraging to know that our schools are our students start at a higher level this year.

[01:19:30–01:20:00]
It is a fact that they're much higher at starting point this year, or third through eighth grade
SPED students, than they were last year. We have 1,879 teachers or so. You correct me if I'm wrong.
SPED students. And over 20,000 uh special ed students. That's a lot of teachers doing a lot of good
work. And um some of the things that uh Stacy and her team have put in place and the SPED teachers
have have really honed in on uh those 1,870 some teachers.",1
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
70 some teachers is things like focusing on instruction, making sure that the specially designed
instruction actually improves the experience for the special ed student. To ensure that we are
pushing the rigor. Yeah, we that is a that's a true criticism. We are pushing the rigor for special
needs students, and they are stepping up and rising to the to the level of expectation. It doesn't
happen by magic, and so I just want to thank Stacy and her team for all the work. And it's on it's
only

[01:20:30–01:21:00]
And it's it's only been a year and a half. Uh we got a lot more work to do. Yes, but you've been
doing a great job. Thank you. Thank you. Okay, we will now open it up for our monitoring
conversation. As a reminder, we have asked questions that are technical or tactical before tonight's
meeting. So those questions and answers are posted with the agenda materials for the public. Our
questions during this meeting should be of a strategic nature, meaning we ask questions to help us
understand how the reality for our students is aligning with our vision. So any questions or
comments from my fellow board members? Mr. Ravon.

[01:21:30–01:22:00]
Good evening. Thank you for sharing with us today. Thank you. Also, thank you for the hard work that
you've done. From our first reading of the CGI last year, I was impressed with the results for these
students. And that that track that continues to track. So I concur with Mr. Miles' uh sentiment in
that regard. I think though people are interested in understanding whether there is improvement.",0
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
in the schools, like they want to feel it and touch it and taste it, if you will. Um the the
information that's presented can be a little bit confusing because the end of year target has
already been achieved in the beginning of the year. So it makes it a little bit like okay what are
we looking at and how do we uh parse this uh you you set the targets you we figured out like what we
think will get us to the goal um and we saw considerable CGI growth as I mentioned before uh I'm I'm
attempting to understand whether or not we've we've challenged ourselves sufficiently

[01:22:30–01:23:00]
sufficiently. Um is is the goal really um uh going to be achieved with the data that that we see. Uh
for instance, exhibit two shows that we've already achieved a five year GPM target based on the
beginning of the year in year two. Um and so it begs the question, uh are our children now able to
achieve the goal in year two um that we've set for ourselves and and and for goal four? Um so I'd
I'd like to hear you kind of help me understand uh how to uh

[01:23:00–01:23:30]
uh parse through the data in some uh form and and what your thoughts are about uh our students'
ability to actually get to where we want them to be based on you know what we're saying our KPIs to
get us there I think um based on last year when we took the um the district took the NWA map for the
first time ever, right? And so we came out and it was a pretty low um beginning of the year and
that's what really but looking at star data along with the NWA map data

[01:23:30–01:24:00]
and we decided you know this would be the best goal. Um now it may be time to rethink that. I don't
know. That's uh but uh yeah I uh let me just add um the a couple of the board members and I have
already been uh talking about possibly adjusting I don't I don't want to speak for the board um but
those conversations are ongoing we're gonna be bringing it to the executive committee and then the
full board uh relatively soon. Uh board members I think we're president we we've been talking about
um goal",1
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
progress measures um kind of across the board that have been presented by the administration um as
potential changes some of which are ones that have already been achieved and so yeah I I think
that's going to come before the board here um early next year and and just to say that's you know
that's uh a good problem to have um because the initial data was eleven you know percentage points
so um the fact that we've you know doubled it is again a testament to the work that that people are
doing

[01:24:30–01:25:00]
And I'll just add you know, the overall five year goal is that 78%. And so we're gonna keep pushing
and definitely want to continue to over, you know, shoot over the goal of as our students. So we're
gonna keep pushing our students and our staff because that's what our expectation is, but it may be
something that we do need to revisit. Any other comments or questions from my fellow board members?
Mr. Martinez? Good afternoon. Um so I have a question.

[01:25:30–01:26:00]
I know we we received some key action items, some root cause analysis. I think it's important, at
least for me, to look at the subpopulations and what we're doing. And so it may be part of the SDIs
that you're referring to. Um I'm always concerned with emergent bilingual when it comes to this
particular group. So tell me a little bit about the statut strategy, the practices that are going on
for students who are not English proficient. How are we addressing the language barrier or the
challenges I'll say, plus the identification IEPs? How are we combining all of those things? So yes,
definitely um in the identification of our students, um it starts with",1
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
And it starts with the identification. So our students who teachers or parents or other um members
of the community may suspect that a child has a disability. And if that student has a home language
other than English, then we definitely ensure that parents are receiving that information in their
native language. The state is really up their resources in all kinds of la and various languages so
that we have that to provide to our parents.

[01:26:30–01:27:00]
And then making sure that we evaluate in both languages when that's needed to determine that
disability. But also a lot of things happen in the at ARD meeting. And part of the ARD meeting for
emergent bilingual students is a member of the ARD committee member is a LPAC, a language
proficiency committee member who can speak to the linguistic accommodations that are needed for the
student, not to just address the disability, but what are the language needs.

[01:27:00–01:27:30]
for that student in conjunction with maybe a cognitive disability that a student would have. And
then they develop the goals to address that and the accommodations that are specific language
specific. So it could be pre-teaching vocabulary, things like that, but the LPAC representative in
the art, in conjunction with the special education teacher, really talk about the student's
performance.

[01:27:30–01:28:00]
Performance, look at their evaluations, their TELPOS scores to determine what those actual needs
are. And then our teachers are trained on not only the linguistic accommodation pieces, but the
special ed accommodations to make sure that they're implemented in that classroom. I have a question
from Dr. Arnold. Thank you, Madam President, and Stacey. Thank you for the presentation. Following
up on Mr. Martina.",0
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
Um Mr. Martinez, it's a question. I have a question about the key action steps and how the district
plans to continue to engage parents to help elevate these students. So as far as parent
participation, one of the things that we're measuring in our parent participation is number one, our
parents receiving ample notifications so that they're able to participate in those odd committees
that really develop that student's education plan for the

[01:28:30–01:29:00]
year and how important it is to have parents involved in the creation of that plan. So as we conduct
our file reviews, that's something that we're measuring and measuring our schools on to make sure
that our parents are involved. The other piece to that is we look to see, you know, our parents
attending the ARD committees. Not only are they invited, but are they in attendance? And so when we
look

[01:29:00–01:29:30]
at that data to see periodically what schools are having, you know, are there key schools that come
out that have a higher rate of non-attendance than other schools? Then we're following up with those
schools to see what we can do to support them to help build that parent participation not only in
the R committee meeting, but outside of the R committee meeting. We've also done training with our
department chairs on.",1
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
what does parent participation really mean? You know, after COVID, parent participation changed a
lot. We were able to offer more ways parents can engage in the RD committee meetings like Zoom,
phone, etc. So making sure that they have those ample opportunities. And then just keeping and then
making sure our parents are getting their progress reports. So, like a report card, parents should
be receiving their individual students.

[01:30:30–01:31:00]
Individual student progress reports in conjunction with that report card data, and that's what we
also monitor every report card you know at the time of every report card distribution. We monitor
campuses to see have pro report has progress reports been finalized, um, have students made progress
in the on their individual IEP goals and objectives. And then yes. Any other questions?

[01:31:00–01:31:30]
comments from uh Ms. Ozeanne Bandy? Thank you so much for the information and the hard work. Um, I
have um a question regarding, and and you spoke about a little bit, and I'm gonna ask you to
probably repeat it, so forgive me, just so I'm clear. Um, but I was curious as to exhibit five
around we're comparing um students with disabilities at NES schools and in PUA schools. Um you spoke
a little bit about the Delta.

[01:31:30–01:32:00]
you you said something about restrictive environment. So can you just explain to me what that means?
You kind of did, but I just want to make sure I'm clear. Okay. So we know in grades three through
eight at NES and non NES campuses, the number of students with IEPs is about the same. It's about
the same. However, the students at NES campus, there are more students that receive services in a
more restrictive setting. So going back to them.",1
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
Going back to that art committee and the the decision making, um, what we typically know is that
when students require more specially designed instruction in special education classrooms, then
there's more of a um probably a cognitive gap in uh in their learning. Okay. So we know that
although the population, the number of students in NES and non-NES are about the same, that the
students at the

[01:32:30–01:33:00]
NES have higher needs for specially designed instruction. Okay. And thank you for that. And if we're
talking about students with higher needs, then is it fair to assume that they are receiving more
supports? Yes. Okay. All students are receiving the supports that are outlined in their art. So
right. And I get and that's a lot. Okay. And so I'm I'm asking, so it seemed again, I just

[01:33:00–01:33:30]
want to restate. So what we're saying is that students at NES schools typically need more supports
as outlined in their as decided by the ARD committee. Correct. Okay. In a in a more what we call a
more restrictive setting. So when we um go to ARD and if you receive special, let's say you receive
accommodations in what we call the general ed classroom. So your general ed teacher would be
accommodating their lessons based",0
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
on what the art committee designed. Okay. But if you may have a more significant disability where I
may not be able to go into that general education classroom, I may have to go into a special
education classroom for English language art. That's a more restrictive setting. So we know that in
the NES campuses that we have, even though the number is about the same, we have students who
receive services in a more students that receive services in a

[01:34:30–01:35:00]
more restrictive setting as outlined by their art committee. Thank you for that. Um I I appreciate
that kind of what I feel is foundational information. So I I guess my question is, and if you just
need to restate what you said as the reason, that's fine, but I just want to make sure I'm asking
it. So, why are we seeing that students with disabilities at PUA schools are outperforming students
with disabilities at NES schools? What is your professional opinion or hypothesis on that?

[01:35:00–01:35:30]
Two things. This this grow this GPM is measuring meats standard. The last GPM we looked at was
growth. Like students are growing more at NES schools than they were at PUA. If you look back at the
presentation on the growth scores, you'll see that NES student the students in NES had gro more
growth. Okay. Hence they had probably more learning gaps.

[01:35:30–01:36:00]
than here. And this is a different standard where it's meet standard, where the last standard just
said, Hey, are you growing? This one's saying, Are you able to meet the state standard for passing
an exam? And so we see that our students at the PUA schools are a little ahead on that, but we also
know that their need for specially designed instruction isn't as great at these.",1
48,1:36:00,1:38:00,"[01:36:00–01:36:30]
schools because of the number that I was just saying, like at the NES schools, there's students that
require more restrictive settings than there are in students at the non-NES schools. Got it? Okay.
Can we have um I know uh several folks had some like chimes or bells or something on their wrist?
It's very distracting. So I'm just asking whoever has got them that's moving around if you

[01:36:30–01:37:00]
It's moving around. If you could either take them off or stop moving, that would be really helpful
for us up here. Any other questions or comments? I have some questions. Dr. Dauphin Lack. Dr. Lack,
this is your first. This is your first warning. Thank you. Can I finish? Oh, sorry. Yes. No, no
problem. Thank you. So you you also made mention of um file review. Um, and so Rolando and I were
meeting with the Citywide Coalition today, and we were talking.

[01:37:00–01:37:30]
about our goals and constraints and um on we have a constraint uh constraint number two um that
speaks to um you know no ineffective or programs that negatively affect iEPs and just meeting our
the needs of our students with disabilities and um a measurement that we are sharing during our
community engagement meetings is that like I think 12 percent of file reviews have been conducted
and we're moving towards a target of 20 percent in 2028

[01:37:30–01:38:00]
Um I I guess I'm I'm trying to understand. So if we for instance, if we have a child with special
needs and we have not reviewed their file, we are not necessarily clear that we are in compliance
with meeting their needs. Is that correct? How how are we sure that we are complying with meeting an
individual child's needs? Is that the file review process? So in our file review process, we do a
sampling of in the fall and the spring of five folders per campus.",1
49,1:38:00,1:40:00,"[01:38:30–01:39:00]
and so I think it was over like around 1200 files, or um I don't have the number right in front of
me, but it's a sampling. So are we looking at in our um I think our PEMS number was 20,000 about
20,300 students we're we have currently in special education. Are we looking at every 20,000
students folders? No, we're looking at a sampling of them, but what we are doing is what we take
from that data from the file.

[01:39:00–01:39:30]
review and seeing that okay, these are areas of targeting areas that we really need to focus on with
our campuses. So our division support teams, which includes directors and coordinators, and our
division superintendents as well as our EDs work in conjunction to with special education to address
those areas on the campus. So if we see in the file review that there may be we may look need to
look at accommodations being implemented.

[01:39:30–01:40:00]
implemented. We may need to look at some of these things, then we follow up with the campuses and we
not only are looking at that student's file, but we're also looking at the whole process on the
campus of what is your process that you have in place to ensure that IEPs and accommodations are
being implemented. What can we do to support you in that? So we're digging down to the campus
student level to um to address those areas. The file review is just one thing that helps to inform
us on what",1
50,1:40:00,1:42:00,"[01:40:00–01:40:30]
to look at. Okay. Thank you. Um, and and then one more question. Um if I'm a parent with a student
with special needs, can I waive the right to file review or special accommodations? Is that my
parental right to actually waive services? Yes, you can revoke services if you choose not to, even
though your child may qualify to receive special education services, you may revoke.

[01:40:30–01:41:00]
services at any time. Do we have my next question is if I'm a parent that has revoked services, is
my student with special needs still included in these numbers? No. Because because they're no longer
receiving special education services, what the process would be is a few show, of course, we're
going to talk to that parent and let them know the pros and the cons of revoking those services. And
then the next step would decide if that student needed to be supported.

[01:41:00–01:41:30]
under Section 504 because the disability is not going away. The specially designed instruction would
be what the student is no longer receiving, but you could receive some accommodations under 504. Are
504 students included in these? No. Only students who have what we call the special education
indicator in our PEMs, meaning they have been evaluated and they are receiving services for special
education.

[01:41:30–01:42:00]
Thank you. Anything else, Ms. Flowers? Thank you so much for your report. I think I just have two
questions. Um still trying to dig in a little bit on the discrepancy between the um the PUA and the
NES campuses. So I understand what you're saying about the other measure is about progress. So NES
is moving quicker, but baseline achievement, uh, PUA is starting at a higher baseline. So again.",0
51,1:42:00,1:44:00,"[01:42:30–01:43:00]
Sign, so I get that. Um, but it was a little surprising, I guess, to hear to hear the conversation
about the IEPs and the number, and that that may be a part of what we're looking at, or mostly what
we're looking at. Um my question is um one, just to to kind of say out loud, it's a little
disconcerting to hear that. So as we're processing it, my question is Does the file review process
also um ensure a line of sight into how the RDs

[01:43:00–01:43:30]
ARDs are occurring because I'm wondering if the assumption that on the two campuses you have more
IEPs in one have you investigated that and does it does it um is there anything worth investigating?
I guess my question is um two different populations, and you're saying vastly different. Is is that
because of the students coming to the table, or is that because of the people doing the Rs? It's
just a little disconcerting, and I'm wondering if y'all have.

[01:43:30–01:44:00]
looked at that or if you're or why you why you don't have a concern. So um I wouldn't say I I
definitely think number one that we're going to address whether you're in we're whether you're
receiving more services or you're not receiving or you're receiving less services, we're still
expecting growth and progress regardless if you're in a more self contained setting or you're in a
more inclusive setting. Yes, and I guess here's what let me say out loud what I'm",
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
wondering about underneath. Um not that they wouldn't be receiving those services. If the most
restrictive environment is the best thing for the student, of course that's what you're doing. If
the most restrictive environment is not, and the student would achieve differently, and unless you
know, we know the pros and cons of those things. That's what I'm talking about. So definitely. Um
Dr. Hoffman Last. And so this is your second warning. I'm gonna ask you to please leave the
boardroom. Thank you.

[01:44:30–01:45:00]
And so definitely the R training that our principals receive, and they've actually received as well
as our special education teachers on how to make decisions, RD committee decisions, based on data to
determine because the law says that students are going to be served in the least restrictive
environment that they're able to progress in, right? And so we have provided that training to our
principals actually about two months ago.

[01:45:00–01:45:30]
Ago in our principals meeting, so and took them through a scenario and had them like make the
decision with their group. How would you what type of placement would you recommend? I'm hearing you
and I'm pushing a little bit I'm hearing you. So I'm not talking about the front load training. I
guess what I'm talking about is if data, if you get data, do are you questioning the data? So I'm
not so I know we're doing more training, but what I'm talking about is if the data might lead to
some.

[01:45:30–01:46:00]
you thinking about things beyond the frontline trading to see if there's an issue on a campus. So
the question that's what I'm asking. Yes, yes, we do look at that data to see, you know, um are are
there certain campuses that have more students in a more restrictive setting that may or may not.
But again, it goes back to those RD committee meetings. So we have to prepare the people who are
sitting around the table to make the right decision for I guess what I'm asking you about isn't",1
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
you about is not the front loading. I'm asking you, I guess so the I so my question was you have
investigated that and you are you're saying you are you have looked to see if there are any outlier
reasons as to why these NES campuses have a disproportionately high most restrictive that that data
has y'all have already looked at that. Yes we are we've look at our LRE coding all the time to see
because number one we have to look at it for staffing. So we I don't mean I mean investigate whether
there's an issue is I'm what I'm trying to be explicit about. Not do

[01:47:00–01:47:30]
we know the dump numbers. Have you guys looked at this like conduct a root cause analysis to see
exactly why those numbers are? Yes, I guess that's what I'm raising. Yeah, and I'll leave that
there. Next question. Um or well, I thought you were go ahead. So I would say yes, we you know, we
look at the specifics, but we also know that we

[01:47:30–01:48:00]
need that's something that we need to continue to look at as our committees make decisions to make
sure that they have the tools to make the right decision. And also really evaluating our early
intervention to make sure that we're starting in that least restrictive environment early in those
early years so that when we get to the older grades, we don't have as many students in more
restrictive settings. So really partnering with pre K and how we can expand our special our",1
54,1:48:00,1:50:00,"[01:48:00–01:48:30]
inclusive special education services in that pre-K area as well so that we're building a pipeline
where we're not sending kids to more restrictive settings. Thank you. Okay. Any other questions from
my colleagues? My last question. Oops I'm sorry. Sorry. Parent engagement. So you talked about
parent engagement on the comms and with the RDs to make sure the parents have access to that part.
So something that was difficult for me and if we could if you could just kind of voice out for us,
what is

[01:48:30–01:49:00]
the current process if as a parent you feel that your child is not receiving their IEP
accommodation? Can you kind of tell me step one? That was always very confusing and who, what, when,
where. So can you just tell me how the parents would do that? So we always start with the principal
first at the campus. So we would definitely encourage that would be the place where parents start
with the principal. And if that if it's not getting addressed there, then we definitely have our
division staff that step in.

[01:49:00–01:49:30]
And we can you step in like literally if I'm a person, I know no one's name. Yeah. How do I know
which name on the website or whatever? So if you uh don't know anyone uh to approach them, we have
on our website SPED supporting parents on our special education website. We have a phone number and
an email, and so we have um parent liaisons that run that and then they help um to to solve whatever
issue may be coming through. And we have a where the expectation is to resolve within.

[01:49:30–01:50:00]
five days, and we really work with our unit teams and the campuses to to resolve whatever may come
into that portal. That's awesome that that exists now. That's awesome. Thank you so much. And very
simple. So thanks. Any other Mr. Martinez? Yeah, I just just want to follow up a com comment to Miss
Angie. So I was actually on my kids' campus and they had a poster board that said if you have
questions about your special or your IEP, please contact this number, which is great. But one of the
challenges I find with our district is that we don't have enough communication for non-English
speaking families. And that and that's that's been huge.",0
55,1:50:00,1:52:00,"[01:50:00–01:50:30]
not just for special ed, but just any updates to the district. So what measures do we have today to
ensure that non-speaking English parents know the process, know their rights, and just know about uh
special education services? Um we on our website we do have some um Spanish, but we don't I mean
it's it is something that we really do need to work on and definitely own that. Um as far as like
the signage, I'm thinking I know what sign you're talking about, and I know we have it in English
and

[01:51:00–01:51:30]
Spanish, so wondering why the um but we also have it in other languages as well. So I think there's
some work definitely that we could do there and seeing um what the language um at the campuses are
and making sure that they have the resources and the signage for that. And just to follow up, uh so
I was uh speaking to some Spanish parents uh I think last week. Um their arts got rescheduled
because there was no Spanish interpreter available. Um what resources do we have? I guess from a
language interpreter perspective, do we have enough to accommodate to meet

[01:51:30–01:52:00]
the needs of our of our population. So we actually um utilize, of course, Spanish speakers that are
available at the campus, but we also utilize um contract service providers. So that was a little
I'll follow up on that. Mr. Ruban, did you have something? No? Anybody else? Okay. Um on the side,
anybody? No. Okay. Um do I have a motion to accept the board monitoring of",0
