chunk_id,window_start,window_end,text,binary_hit
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
and tell them the first thing was fix our ACs, fix our heaters, and I needed to know uh for our
school supply pilots. So those are the three things and now we have this project moving. That is it.
Thank you, ma'am. Ma'am ma'am, your time is up. You should have gotten the budget for nine thousand
and now you can work. Our next speaker is Diana Candida.

[01:05:00–01:05:30]
Yes, ma'am. Hello, my name is Diana Candida, speaking on behalf of a parent at Neff who is now
considering taking her child out of the school because of the chaos created by Mike Miles's
policies. Teachers are being fired, emergent bilingual students are not given the support they need,
and parents are angry and frustrated. She says, our feelings are hurt. All you want is money. We
don't care about money. We care about our kids, our education. You're removing our teachers without
saying why.

[01:05:30–01:06:00]
Why you're ignoring us as parents. We are raising our voices to say stop doing this. And she also
says this. Let me see if I can think. Please don't hurt any more our children, our community. Stop
doing this. Please remove Mr. Mike Miles from his chair. He doesn't deserve staying there at that
chair. So Miles is destroying our schools while also asking working families to foot the bill for
the bond. No trust, no bond.",0
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
Thank you. Our next speaker is Kelly Bleaker. Recent data shows that uncertified teachers leave at a
rate three times higher than certified ones. I was once a certified teacher, uncertified teacher.
Teaching is hard. Teaching with no classroom experience and minimal training is overwhelmingly hard.
Any success I had didn't come from district feedback or curriculum or Teach for America. It came
from the support of veteran staff at my school who counted.

[01:06:30–01:07:00]
Who counseled me through missteps, shared best practices, knew the specific needs of my students,
and taught by example how to meet them. In light of the mass exodus of veteran teachers and admins
under your leadership, I ask you who will support HISD's 2,000 uncertified teachers to ensure
success and stability for our students? New teachers do not need error ridden slides and AI
generated packets. They need true mentorship. Not a supervisor looming like a sweatshop foreman
accounting for every minute not devoted to test prep. No trust, no bond.

[01:07:00–01:07:30]
Thank you. Our last speaker in person is Carly Paget. Ms. Paget? Good evening. I have been in
correspondence with teachers who decided to stay. They are committed and dedicated, certified
teachers who experienced turmoil and chaos last year and still decided to come back. They have more
gumption than I did.

[01:07:30–01:08:00]
because I'm gone. I asked them if there was anything that they wanted the public to know, and they
really wanted to emphasize that we have 20 year certified teachers who are dedicated to their
campuses, who are witnessing a 5 to 6% decrease in pay and are being paid less than new uncertified
teachers. Mr. Martinez, could you imagine getting a 6% decrease in your pay for no reason at all,
other than budgetary differences?",1
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
from a new new owner. Miss Mona. Thank you, ma'am. Thank you, ma'am. Thank you. Thank you. We'll now
switch to our Zoom speakers. Oh, we have one more? Who's in person? Miss Silva? Oh, yes, ma'am.
Hello. Hey Mike. Recently you visited Crocodile.

[01:09:00–01:09:30]
Maybe you visited Crockett Elementary for the first time ever. I was actually at the school
volunteering upon your arrival. It's a beautiful campus, wouldn't you agree? You say you're a lover
of the arts. However, you passed by all of our fine art magnet classes on your way to see third
through fifth and third through fifth only. And they're team centers. You didn't peek your head
inside orchestra, you didn't check out our tiny dancers, you didn't pop your head inside percussion,
choir, or visual art. You came only to see our star testing age kids, and you ignored every other
amazing part of our school. Kindergarten teachers can't even read.

[01:09:30–01:10:00]
their students' books in class, and you didn't even stop to make sure they weren't doing that. Our
school is so much more than star scores. I wish you would have checked out the rest of it. Thank
you. Ms. Schmidt, does that conclude our in person speakers? Okay, so let's go to our Zoom speakers.
And I'll just let you call them, please. I have Di Yadira Ariano. Please turn your camera on and you
may be good.",0
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
As a Houstonian and an HISD class of 1998, I have to stand in solidarity with our HISD family. And I
have to uplift the Peyton family in their support for justice for Landon Peyton. I have a different
thing to bring up. Following the Georgia school shooting.

[01:10:30–01:11:00]
for high school students came home with two flyers on one from the HISD police department and the
other from SafeGunStorageTexas.com. Neither of these flyers helped our students feel safer. Number
three, family concerns over lack of temperature protocols in schools are of major concern for
students and teachers.

[01:11:00–01:11:30]
The four point Claude Bittner, you may begin. Can you hear me? My name is Claude Bittner, and I'm an
HISD parent speaking on behalf of a certified teacher who is afraid of retaliation. She says, I'm
writing to formally express my concerns regarding the extreme stress and anxiety I've been
experiencing due to recent circumstances.

[01:11:30–01:12:00]
with an HISD. As a result of this ongoing stress, I have serious concerns about the potential impact
on my health and on the well being of my unborn child. I believe that the high levels of stress I'm
enduring might pose risks to both my physical and mental health and to the health of my baby. Board
of managers, wouldn't you be embarrassed if employees were treated this way at your places of work?
Aren't you ashamed of being in a district where pregnant teachers feel that their work environment
is so toxic that it affects their unborn child? Can you do any better? No trust. No bond.",0
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
Thank you. Dr. Pamela Bovlin, please turn your camera on. You may begin. All right. I'm gonna be
brief. My name is Dr. Pamela Bovlin, and I have spoken to you monthly nearly over the last two
years. No to deleting TA to you going as a delegate to the Texas Association of School Boards. You
are not a school board. You don't go. Period. No to remove.

[01:13:00–01:13:30]
To removing homebound services and making them remote? Are you kidding me? That's ridiculous. My
granddaughter's homebound. The contact she has with other humans is even vital to her learning. No,
to selling our land and then bringing it into the general fund to try to make up for a deficit you
created. No to open door policy that risks the safety of our children from F miles million.

[01:13:30–01:14:00]
F miles militaristic ideas. It costs zero dollars to create a safe environment for our children.
Close the door. Maria Calzana, please turn your camera on. You may begin. Hi, uh Maria Calzana and
sorry, I see two. Um I'm here uh I have uh two kids.",0
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
who've gone through HISD um here um to speak about teacher certification and um also to mention that
um I hear a lot of talk about um trying to save you know brown and black schools and um particularly
on the cusp of uh uh Hispanic Heritage Month um Carnegie Vanguard is a brown and black school um and
um we are um uh a

[01:14:30–01:15:00]
uh uh the um uh diversity is our strength and i i um i want to um highlight that um also um uh want
to um uh mention a few things that uh teachers um both um at the school and around the district have
mentioned about certification which has been highlighted by other people um and also students have
been complaining about the open door policy as well as other teachers and parents thank you um it's

[01:15:00–01:15:30]
Alison Chapin, please turn your camera on. You may begin. Good evening. My name is Alison Chapin.
Sorry I couldn't be there with you this evening. Um, I am here to say uh no to sending somebody to
TSAB. You are not our school board, you are appointed by well, people from Austin. No to cherry pick
data.

[01:15:30–01:16:00]
Mr. Miles is very good at cherry picking his data. No to more money via taxes. And please,
taxpayers, understand that they say there won't be any increase in your taxes with the bond.
However, you will be paying for 30 plus years over 10 billion dollars. Anyway, also uh they do not
have to uh spend the money other than like they don't have to spend the money on what they say
they're gonna spend it on.",0
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
They're going to spend it on. They can spend it on maintenance and operations any way they want. No
to removing homebound services, and certainly no to the sale of property to and the money going to
the general fund. Thank you. Victoria Holtman Bryan, please turn your camera on. You may begin.
Hello, my name is Victoria Huttman-Bryan. To achieve the goals laid out in constraint number one,
the district claims that is providing high-quality curriculum to all schools.

[01:17:00–01:17:30]
This is patently false. The district's curriculum for elementary is abominable. It is beyond boring.
It is cruel. Pre K through fifth are watching slides and taking quizzes, regardless of the school's
autonomy level, because the teachers are being evaluated not by how well they teach, but by if they
robotically follow the district's absurdly age inappropriate model. My heart breaks for my best
friend's child who is in kinder at Burbank Elementary School, a B rated campus in 2223 and 2324. Due
to the use of the district's curriculum in nearly every

[01:17:30–01:18:00]
subject. She has gone from being a self-directed reader at a third grade reading level and reveling
in doing multiplication to saying she quote hates learning and she wishes she quote never had to go
to school again. You all should be ashamed for allowing this. Let teachers teach and let kids love
learning. Jesse Heiner, please turn your camera on. You may begin. Hello, can you hear me? Yes, go
ahead.",0
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
Thank you. Okay. Um, good evening. I'm not able to speak in person today because I am volunteering
at our NES Schools open house. I hope members of the board of managers will ask why NES campuses
continue to hold events and demo days the same day as board meetings. Wainwright Elementary is one
of the schools that magically went from an F to an A rating. Neither of these ratings were are from
TEA because TEA has been blocked in court in court from publishing any ratings for the last two
years.

[01:18:30–01:19:00]
To the board of managers, think about the legacy that you're leaving by supporting a person who is
publishing these magical ratings while that person runs the district through the lens of a
prediction ring hanging around his neck. Everyone in the room say it with me. No trust, no bond. No
trust, no bond. No trust, no bond. No trust, no bond. No. Christine Hurley, please turn your camera
on. You may begin.

[01:19:00–01:19:30]
Okay, just a second. Okay. Sorry. As a woman, I'm unfortunately unsurprised when my opinions, views,
thoughts, and ideas are dismissed and invalidated by men. I was surprised, however, to see it
already happened to my eight-year-old daughter last month. She stood before you and spoke about how
she and her friends do not like the teen center, along with the majority of the children at her.

[01:19:30–01:20:00]
school. And what was one of the first things out of Mike Miles' mouth? Dismissal of her lived
experience, saying kids love the team center. How hard would it have been to simply acknowledge a
child's voice and her reality? I assume it's nearly impossible for a coward, and that's why we never
hear accountability from Mike Miles. Admit that NES doesn't meet the needs of any student needing
individualized education, such as GT Fed or ELLs. Admit that the curriculum the district is forcing
on schools is hastily thrown together a mere week before it's to be taught. Admit that instead of
spending money on AED batteries, you set my elementary",0
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
We set my elementary school an entire palette of unwanted adult spin bites. Admit that came schools
as a failure. Thank you. Tom Harley, please turn your camera on. You may begin.

[01:20:30–01:21:00]
School. They told you how they and their classmates did not like the team centers. At first, I was
extremely angry that Mike Miles basically called them liars. As soon as it was his turn to speak, he
dismissed their experiences by telling the board that the reality was how much all the children
loved the team centers. I know that some students do love the team centers and they are beneficial
to some students. Maybe the disconnect is with GT students. We were told the GT program would not be
altered when the school became NES. But in typical NES fashion, a one size fits all ideology was
applied and every student was consistently pushed out to the team center with worksheets that did
not challenge.

[01:21:30–01:22:00]
them while the teacher sat in an empty classroom. Hence, the reality is that not every child loves
the team centers. I cannot understand why you refuse to listen to honest feedback from the students
on the other end of your untested program. Wouldn't it make sense to take the feedback seriously and
make adjustments, make it better, continue to improve? So when this is all over, the NES program
will not be remembered as a complete failure? Let's be honest, over and over you have shown that
there will never be trust. Thank you, Mr. Riley.",0
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
Martinez, please turn your camera on. You may begin. Hi, I am Janelle Martinez. I'm actually
currently a student at Westbury High School with a GPA of 4.5. And I can tell you that this is not
fair. My sister actually wrote the letter about Emerge and how it was better, and you actually
enjoyed learning. And not have teachers who literally don't know what to do in case of an emergency.
Actually, around two weeks.

[01:22:30–01:23:00]
ago, I since the doors were open, I heard a student having a panic attack and st and little teachers
screaming, What should we do? until a student from my class had to stand up and go and tell them to
call the emergency and had to take out her phone from her backpack and call 911 because nobody did
anything. It is unacceptable.

[01:23:00–01:23:30]
Thank you, ma'am. Carolyn Shipp, you may begin. Ms. Ship, please turn your microphone on. You may
begin. I'm a retired HISD teacher of thirty-eight.

[01:23:30–01:24:00]
Teacher of 38 years with three grandchildren in the district. Here today to talk about goal three
point one. Uh my name is Carol Ann Ship. I'm a retired HISD teacher of 38 years with three
grandchildren in the district. Here today to talk about goal 3.1, the percent of 11th graders. Um
here today to talk about goal 3.1, the percent of 11th graders meeting TSI criteria.",0
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
Ma'am, you're gonna you you're hearing yourself. I think you have to mute the sound back. We can
hear you fine, so if you can continue, please. Maybe we need to come back to her. We'll come back to
you, ma'am.

[01:24:30–01:25:00]
Pranjal Sivastrava. You may begin. Hi, good evening. Good evening. My name is uh Panjal Sivasva. I'm
an HISD parent. Um I I wanted to talk about the other mismanagement that's going on in HISD.
Students are dying on campus, nurses are not trained, ACs are not working. Um

[01:25:30–01:26:00]
Students are having to miss class classroom teaching because of ACs. Teachers are living in uh mass
droves. If this is what you call a successful education, then I think you should be ashamed of what
you're trying to uh percolate here. I'm surprised that you guys have not resigned because this is
not being this is not helping the parents in the district. The image that comes to my mind is about
Emperor.",0
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
Yeah, Emperor Nero playing the fiddle while Rome was burning around him. You are burning HISG to the
ground. That's what is happening today. Thank you. Miss Shep, please go ahead. Uh sorry for earlier.
Uh I'm a resired HISB for 38 years with three grandchildren in the district. Here today to talk
about goal 3.1, the percent of 11th graders meeting TSI criteria on SAT AC.

[01:26:30–01:27:00]
SAT, ACT, or TSI in both math and reading, will increase from 15% in May 2023 to 30% in May 2028. I
failed to see how the current AI-generated curriculum can prepare anyone for advanced testing. The
10th grade English lesson that I saw tried to cram eight poetry conventions in one lesson about an
uninspiring poem with tedious rhymes. Students in English classes need to read and discuss with
teachers the concepts and ideas that they read in plays and novels because.

[01:27:00–01:27:30]
And novels with recurring themes. Continuing with the current English curriculum will not prepare
students for life after high school. Thank you. Mr. Tamborillo, please turn your camera on. You may
begin. We can't hear you.

[01:27:30–01:28:00]
I said on mute. Thank you. Um I am very concerned about the proposed bond for the Houston HISD under
uh Mike Miles' leadership. Someone who employs a Shell corporation to move Texas taxpayers' school
funds to an out-of-state for-profit corporation has no business asking taxpayers for four point four
billion dollars. When Miles began as superintendent HIC at a projected twenty-three to twenty-four",0
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
Budget deficit of $99 million. But under Miles' leadership, that deficit has expanded to $285
million. And yet the district has cut maintenance staff. One consequence of that irresponsible staff
reduction occurred at Fireland Middle School on Friday, August 16th. During dismissal, a large tree
branch fell off of a dead tree, striking a parent and hospitalizing her. Meanwhile, during the fifth
week of classes, many campuses still struggle with underperforming air conditioning because there
are not enough maintenance staff nor third party vendors to make repairs.

[01:28:30–01:29:00]
Board of managers, please engage a third party to perform comprehensive audits of HIC's finances
under Maza's tenure. No transparency, no trust, no bond. Thank you. Dr. Adita Wadwall, you may
begin. Well, I don't know exactly what happened at Marshall Middle School. I know that the reported
lack of a working AED is emblematic of the lapse of services happening under the leadership of Mike,
Audrey, Rick, Angie, Cassandra, Michelle, Jeanette, Rolando, Paula, and Adam.

[01:29:00–01:29:30]
you have removed the dignity of parents and students and your zeal to improve tests. I've watched a
seven year old cry in front of you because she misses her library. And what was your response?
Nothing. Not every campus to you is worthy of a nurse in your staffing model, and not every campus
is worth having books. Books, y'all. Books. It's 2024, and I'm having to defend books to a board of
people of color and patent, no trust, no pun.",0
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
Okay. Jessica Catcher, please turn your camera on. You may begin. Does she know she's on? Ma'am,
you're on camera and we're ready to hear from you. Me? Yes. Jessica Catrice. Yes, ma'am.

[01:30:30–01:31:00]
Jessica Catherine, HIST parent. I'm reading a statement on behalf of a former Wainwright Elementary
parent who could not be here tonight. My name is Rosa Strawn. Last year, my son attended our zone
school, Wainwright Elementary. We toured the school the year before and were pleased with the things
we saw on tour. Then Mr. F. Mike Miles came and things changed drastically. Wainwright was now in ES
Align. Upon registering, I requested my son to be placed in dual language programs. At me's teacher,
I was told that he had not been placed in that program. In my 19 years of teaching, I had never seen

[01:31:00–01:31:30]
such disrespect for the whole child as I saw Wayne Wright at Wayne Wright. Worksheets, worksheets
were sent home. No hand-on learning opportunities, no library program. The only art the children did
was coloring sheets. HISC needs better. No trust, no bonds. Dr. Benzon, you may begin. Hi, my name
is Maria Benzon. Today, Mr. Miles is going to highlight the remarkable results in student
performance across reading math.

[01:31:30–01:32:00]
and career readiness assessments under his administration. However, I have serious concerns. First,
there is a lack of transparency. Numerators and denominators aren't reported. Second, terms like
percent and percentage point increases are used incorrectly despite being very different. Third,
some reported gains exceeded 400% over just a couple of years, which is highly questionable. Given
the context, such as HISD's declining school enrollments, a mass exodus of teachers and principals,
and an alarming rise.",0
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
in uncertified teachers, one has to wonder if these numbers are manipulated. Is this really
education or simply business? At what cost are we chasing these metrics, risking student well being
and community stability? On November 5th, vote no on propositions A and B. No trust, no
transparency, no bond. That concludes our speakers. Thank you.

[01:32:30–01:33:00]
All right. Thank you to everyone who came to speak this evening and those who are on Zoom. We will
now address our discussion and report items. And I believe the first item that we are going to look
at this evening is the acceptance of board monitoring update goals three and four. And also after
that, Superintendent, are you doing the you're doing the presentation also on the constraints as
well? Yes, ma'am. And then as part of that, you're going to talk about teacher effectiveness and
retention. Right. I was going to start with that.

[01:33:00–01:33:30]
I think it's all isn't it it's all tied to the goals. Yes, that's fine. Okay, and so just um as
you're moving, I'll just remind the board that as we hear the presentations on the um monitoring
updates, and there are two separate ones that we are going to have before us this evening. The issue
is whether um first the goal was clearly um shown, described in the document. The data, the second
item is whether the data clearly shows for the three pre previous reporting periods and the current.",0
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
reporting period. Number three, um, if whoever's phone is going off, can you please silence it? I'd
appreciate it. Thank you. Uh, the interpretation that the superintendent's understanding of the
system performance relative to the goal, and I think that's superintendent Miles is going to focus
some of his attention this evening on uh a discussion about teacher uh evaluation retention. And
then the last item is evidence and plan. Does it clearly show supporting documentation that evidence
is the superintendent's understanding of system performance and describes that further?

[01:34:30–01:35:00]
So with that. Superintendent? Okay, go ahead, sir. All right, Madam President, members of the board,
I'd like to speak about the progress monitoring report. Uh to give some context, and I know this is
an interest of both the board and the public. Um, I wanted to talk about the teacher effectiveness
and retention. Um, and we'll that'll lead right into the progress monitoring uh and the goals. Uh
one thing to note right

[01:35:00–01:35:30]
off the bat is that the staff of teachers that we had last year, 11,400 or so teachers, uh
accomplished what was has never been done in the history of HIST, and that it has increased student
achievement and performance, a greater increase year over year than any other time in uh the history
of the district. So the teachers as a whole, as a whole, did great.

[01:35:30–01:36:00]
and the makeup of the teachers that we had as a whole accomplished some incredible things. That's a
testament to our teaching force and frankly to the principals that that lead them. At the same time,
we know we did have movement just as we do every year, but more so this year this last year in the
district. So the district had 200, 696 teachers leave in June and July of this this summer. That's
more than years past, which",0
48,1:36:00,1:38:00,"[01:36:00–01:36:30]
is about 2,000 teachers leave the district at that time. It's important to note that we started to
look at data, instructional observ observations. We were the principals were in the classrooms quite
a bit. And as a result, we were able to assess the effectiveness of teachers fairly rigorously
compared to years past. As a result of that, we were able to identify, and we did identify, about
1,400 teachers.

[01:36:30–01:37:00]
And they were those 1,400 teachers were notified that they were being brought to file review in the
spring. Most of those teachers decided to resign, and we didn't have, as you know, as many people go
through the file review process, but they resigned. Here's the headline, though. The higher the
instructional proficiency of the teachers, the higher the retention rate. So when you have teachers
leaving the district, either for will or skill or for will, there's a

[01:37:00–01:37:30]
couple questions that then should come to mind. One is, are you able to replace those teachers? And
we started the school year off with just 28 vacancies. We actually had more teachers in the queue.
We had 35 additional excess teachers, but they didn't fit the certification. So of the 28, for
example, several were ROTC people that we had identified, but we had to wait for the Army's release
before they could actually enter the classroom. And then we had a handful of special ed certified
teachers that we couldn't replace.

[01:37:30–01:38:00]
unless they had a certificate certification, et cetera. So that's the first question asked. So if if
you're going to have teachers not retained, can you replace them? And can you replace them with
fairly effective teachers? The second question, though, is even more important. That is what type of
teacher left? Over time, what you would like to see, if we're going to meet our progress monitoring
metrics, over time, what you would like to see is your more effective teachers retained, and your
less effective teachers",0
49,1:38:00,1:40:00,"[01:38:30–01:39:00]
are the ones who leave. Over time, that's what you would like to see in any dis in any district. So
the question is if if I could have some respect. Excuse me. So excuse me, ma'am. We're trying to
have a board meeting with and hear from the superintendent. So I'm going to give you first warning.
Please, if you could keep your comments to yourself so we can hear what superintendent is trying to
tell us. Thank you. So the the head is a very important thing to do.

[01:39:00–01:39:30]
The headline is this, and this is the graph that shows by proficiency. So we we ran data in two
ways. The first set of graphs you'll see, and I won't spend too much time on each one, but the first
set of graphs you'll see is the instructional proficiency. So based on spot observations and the
annual observation for teachers. This is the we rated them unsatisfactory through exemplary based on
a target distribution. And then we compared that data.

[01:39:30–01:40:00]
and all the uh almost every one of the 1100 11,000 teachers received this sort of assessment of
their instruction. We matched that against the the teachers who either stayed or left. And so you
can see that at the higher levels of proficiency, we had higher retention. 84 percent is pretty
good. We want to push that to 90 percent uh over time. It'll never be 100 percent because people
leave for all kinds of reasons, either that they they retire or they",1
50,1:40:00,1:42:00,"[01:40:00–01:40:30]
move with a spouse, or they uh change jobs uh or careers or any number of things. But in any case,
in last year in this district, teachers that were more proficient stayed, and the teachers who were
less proficient left. So you can see the progressing one, that's what PROG means. Progressing one,
and unsatisfactory teachers left at higher rates. So are we already over uh meeting that criteria I
set out that you're more effective?

[01:40:30–01:41:00]
Your more effective teachers stay, and your less effective teachers leave. That's actually the
graph. This is a similar graph that we would like to see in the district going forward. We broke
this down by NES teachers, and you can see as far as exemplary teachers, 97% stayed. That's pretty
incredible for any group of teachers. Proficient two, 89%, proficient one, 88%. The point is, your
more effective teachers in the NES schools stayed, and your less effective teachers.

[01:41:00–01:41:30]
left. And that's that's uh one of the reasons why we see at the beginning of this school year some
pretty good progress or uh even for the very beginning of the year. Now, the same pattern though was
even evident in the non NES teaching force. So even in the non NES teaching force, your more
effective teachers stayed, as you can see there. Now they're not at 90% or 88%, but it's close, and
your less effective teachers uh left.

[01:41:30–01:42:00]
So over time, this is this is not a pattern to worry about, this is a pattern actually to apply. Now
we also ran after we got data in this uh at the end of uh June, so after the the school year, and
we've got the achievement data, the star data, we their spot observation data, their instructional
data. We did evaluate most teachers, as you can see there. That's what the T test means, the
evaluation of teachers.",1
51,1:42:00,1:44:00,"[01:42:30–01:43:00]
And again, based on the T test evaluation, it followed the same pattern as the proficiency
evaluation, and that is your most proficient teachers stayed at higher numbers. 89 and 87 percent,
that's really good for teaching force that stayed the distinguished and accomplished. 79% is good.
But they stayed at higher rates than the developing and improvement needed positions.

[01:43:00–01:43:30]
And so the first time the district has made retention and recruitment tied to effectiveness, way
more rigorous process, and you're seeing that over time you'll see uh more and more effective
teaching force in HISD. Now, that bottom line may be confusing, and that is uh you you will recall
that I uh said I uh said that teachers who wanted to waive their evaluation this first year could do
that. And we did that because we understood.

[01:43:30–01:44:00]
that it's a it was going to be a difficult year of change, a lot of things that were different.
People were already here when my team got here. So it seemed fair for, as far as evaluation goes, to
let teachers waive that if they wanted. Now that's only the one year deal. That was last year, not
this year. So you notice that 2,3 and what is it, 59 teachers waived their evaluation.",1
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
waive their evaluation. So that last bar, we we're not sure at at least as far as T tests go, where
they would fall because they were not evaluated. That doesn't mean that they didn't get
instructional feedback. It doesn't mean they didn't get spot observation as you saw in the last the
first set of slides. Um but they did not get a T test eval. So that that was us supporting teachers
and we also, as you recall, did not go after certification. Again, this is to help teachers because
it was going to be a year of change

[01:44:30–01:45:00]
This is the NES, same thing. You can see again, based on T-tests, it's very similar to proficiency,
higher rates of effective teachers or distinguished teachers stayed than the improvement needed
rate. The non-NES, same thing. Higher rates stayed, lower effectiveness are the ones that left at
higher rates. The last thing I um I will say about this

[01:45:00–01:45:30]
This because it's a topic that also over time affects our progress monitoring measures is
certification. I think that is a that is a topic that the board is interested in, the public is
obviously interested in. And last year we rated, in other words, looked at the proficiency of 1,238
teachers working towards certification. And it is a fact, at least in this district, that teachers
who are certified were more proficient as a group than teachers who were not certified or teachers
who are working towards certification.

[01:45:30–01:46:00]
And I use that phrase put uh purposely because every teacher who's doesn't have a certification has
to be in a program to get certified. So they're working towards certification. 66% of certified
teachers were proficient or higher. 42% of teachers working towards certification were proficient or
higher. Now, not all teachers can be proficient right off the bat, and so we look at progressing to
as a metric, also, and we're proud to say that a lot of those teachers were",1
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
lot of those teachers working towards certification were progressing to or higher. So progressing to
means near proficient. Not proficient, but near proficient, unlike progressing one. So 73% of all
those teachers were near proficient or higher. And we think that's a a cause for celebration for
those teachers. And then 71% of all teachers working towards certification were retained. To put
that in some context and then I'll give you the the final slides, final two slides. Sorry, I'm
distracted. There is like um somebody playing a game or something. I don't know

[01:47:00–01:47:30]
but there's a cell phone noise. If somebody could just turn that off, please, it would be
appreciated. Thank you. Finally, to put this into some context, you can see here that, and this is
from the Texas Tribune for September, but it the the source is Texas Education Agency. And uh this
shows you that across the state, 40% of new hires across Texas were uncertified. 40%. This is a
problem statewide and nationally. Not only is there a teacher shortage.

[01:47:30–01:48:00]
There are teacher shortages, there's a shortage of certified teachers. And you can see that problem
got exacerbated since COVID, but it's exacerbated across the state. And so now we're looking at a
lot of new hires or teaching pool with a lot of uncertified teachers in the state. And the point of
this slide is to say look, for the foreseeable future, if we want to fill all of our positions, we
will be working with",1
54,1:48:00,1:50:00,"[01:48:00–01:48:30]
With teachers who need a certification. We will be hiring teachers who need a certification. The
question is how do we do that in a way that makes sense and gets them up to speed right away? That's
the real question. It's no longer a question of whether or not we're gonna have them or not. Two
years ago, the the district hired 600 or had 644 vacancies at the start of the school year. That is
not good for kids. We're not gonna do that. What we are gonna do is have a rigorous hiring process
and fill all of our uh positions first.

[01:48:30–01:49:00]
with teachers with certification, and then if we can't find enough with uncertified uh teachers that
need to work towards certification. And finally, this is the proficiency by uh proficiency level or
that's uh by certification rather. And you can see that certified teachers, if you look at
progressing to and higher, the green to the and to the right, you can see that more certified
teachers were progressing to or higher, so near proficient or higher than teachers working towards
certification.

[01:49:00–01:49:30]
I mean, it's not a bad thing that we had 73% of all teachers working towards certification that were
progressing to or higher, but it's not as strong as the certified teacher pool. So quickly, what are
we going to do about this new reality? Because again, it does affect our ability to get student
achievement results and help kids learn. First, just like we did this summer, these are the things
we we've done and are continuing to do. We did broad and targeted recruitment. By the way, we had

[01:49:30–01:50:00]
8,000 teachers or close to 8,000 teachers attend our job fairs. 8,000. We only hired 1,000. That's
because of that second bullet there. We had a rigorous hiring process, performance interviews. We I
mean we could have easily filled all the positions right away, even earlier in the summer, if we
weren't being rigorous in our hiring process. So even if we were going to get teachers working
towards certification, those teachers were put through a rigorous hiring process also.",1
55,1:50:00,1:52:00,"[01:50:00–01:50:30]
It's the floor. Certification is not the ceiling. It's the floor for us. The other thing is we
support our teachers through their certification process. So we've increased the number of in
district alternative alternative certification program teachers. We're expanding that. We have
expanded partnerships with other local and state certification programs to ensure that they meet
that requirement that if they get hired, they have two years to get their certification. Two years
to get their certification in HISD.

[01:51:00–01:51:30]
We also have robust and continuous on the job coaching and training. This is important. Can you
imagine in other districts when you hire a person who's not certified and you leave them to their
own devices? That is not going to work for most teachers who don't have a certification or who are
new to the profession or new to a district. So robust and continuous on the job coaching and
training is really important for that group of teachers. We have prepared lesson plans and other
instructional materials.

[01:51:30–01:52:00]
Being used by most of the other or many of the other schools that are B or C rated. They're using
the curriculum because a new teacher or teacher working towards certification does not have to build
those lesson plans themselves. They don't have to go searching for materials. So if you're gonna
have teachers who are not certified or are new teachers in the profession, then you have to support
them, and we're doing it uh well, you know, much better than any other district that I know of. The
overall strategy, though, is to tie retention and recruitment to effect.",0
56,1:52:00,1:54:00,"[01:52:00–01:52:30]
Recruitment to effectiveness. Not year after year just letting it go and uh looking closely at how
effective a teacher is, and we want to retain the most effective teachers, and it's okay if the the
least effective teachers are not retained. That's the end of this part of the presentation. I'm
gonna go right into progress monitoring, but I think we should Madam President, do you want to pause
and answer questions since this is in front of us? If anybody has questions.

[01:52:30–01:53:00]
Questions? We can start at Ms. Bandy. Thank you, Super, for the information. We appreciate it. I had
a question around how our leadership teams at schools are rated. Are they rated exemplary profession
all those as well? Yes, ma'am. Okay, and just wondering if this trend, you know, as far as retention
of leadership is following the same trend as with as teachers.

[01:53:00–01:53:30]
are yes so uh uh the bottom line again for our lead program the uh evaluation of principals and
executive directors but focusing on principals right now is effectiveness so with the principals we
did have an evaluation this the evaluation here um while we did use the data and information we
didn't get the evaluation to the to the summer and teachers uh are are not I mean while they receive
an evaluation it doesn't impact

[01:53:30–01:54:00]
their compensation or anything like that. For the principals, yes, it's based on their effectiveness
as instructional leaders, the achievement of the school, their leadership qualities, and their
action planning, and whether or not they accomplished their action plan. And so the more effective
teacher principals were retained, the least effective teachers principals were not retained. Okay.
Thank you. Thank you for that. I'm just interested in that trend. And then I was curious about",0
