chunk_id,window_start,window_end,text,old_binary_hit,confidence,binary_hit
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
Been the Foundation 40, now in their third year. This core group of hands on volunteers makes our
fundraising events possible. Their time, creativity, and enthusiasm not only enhance our events and
expand our reach, but also play a vital role in uniting the community around our mission. As a
whole, the Foundation's success is possible because of the extraordinary support we receive from the
leadership of KDISD, this board, our own board of directors, and the broader Katie community. We
extend our deep

[01:05:00–01:05:30]
We extend our deepest gratitude to the KDISD Board of Trustees for your enduring support of the
Foundation's mission. A special word of thanks goes to Mr. James Cross for serving as your
representative on our Board of Directors and to Dr. Grigorsky, his leadership team, and the Partners
in Education staff who continually strengthen and amplify our work. In closing, as we celebrate this
year's district theme of United and Purpose, we are grateful to live out that purpose in partnership
with KDISD, supporting innovative teaching and providing students.

[01:05:30–01:06:00]
with unparalleled learning experiences that they deserve. Thank you. Thank you very much. Board, any
questions or comments? Mr. President. Ms. Fox? Well, you know. I'm going to talk about the Education
Foundation. Uh it was a pleasure working with you last year when I was on the board for a hot
minute. Um, just seeing the number of people who are committed to making um every dollar possible to
go to inspiring imagination grants to teachers and Raj classrooms. Like I just",0,5,0
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
never get over um how that thrills my heart. And being there tonight in the room with all the
teachers, not all, but m a bunch, a boatload of teachers who got grants last year and how excited
they were and honored that they were deemed, you know, valued to have a an imagination idea to be
funded. And as a groundbreaking investor and a and a recurring contributor, it it's a delight to
help.

[01:06:30–01:07:00]
financially because I know that every dollar goes right back to the classroom and the people who are
making that happen. And so when I look to give um to organizations what I look for, does the
donation go to the cause? And and it does. And I appreciate that so much. And I I'm I pulled up the
organizational chart that you included in our packet. And I've I don't know if you've seen my jaw
dropped. Like this is so much bigger than it used to be one box.

[01:07:00–01:07:30]
One no box. And now it's this huge thing with all these people who want to be a part of it. And the
Foundation 40, you know, excitement and energy by volunteers who want to do that. Did that where did
that title come from, Foundation 40? I think that might have been the brainchild of Janet Tice,
who's now our development director. Uh huh. And um maybe there were like 40 people to start that. So
yeah, and and 40 willing volunteers. I hear now it's considerably more than that. I believe it might
be, yeah. So catching in it.

[01:07:30–01:08:00]
Foundation sixty-two. Yeah. Because people want to be a part of this. It's incredible. Every event
is meaningful and purposeful and honors teachers every time and brings the community together. I
could talk about it all day, but when I walked into that room tonight, I said, I feel like a sponge
in a rainstorm. Right? Just all of that. I think it's sending a beautiful message to our teachers
that this community is behind them. A hundred percent. This community supports them and we're behind
them. I love it. Nothing better. Nothing better.",0,5,0
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
I I love that this year we were able to give over a half a million dollars. I remember the first
couple years where it was like, if we can just get there. Um I feel like those first five years it
was a goal to get, was it half a million or two a million that and finally got there by like 2019 or
something like that. And now it's it's been amazing growth. Yeah, incredible. It's a ma uh super
thankful for the yeah. And we thank the board for their support um and all of the people behind the
scenes within the district that are supporting this foundation. It's amazing. We appreciate it. Mr.
President, Mr. Cross.

[01:09:00–01:09:30]
Um, because I know how much Janet loves to be, you know, recognized, because that's just I'm
kidding. Uh but Janet Tice, I remember having the privilege in 2011 of being on that very first
focus group and talking about what this was gonna look like, you know, in ten years and fifteen
years, and well, we're 14 years later. I mean, it's uh it's a level that I'll be honest, in 2011 I
was like, I don't I don't know if we can get there. I mean, I think we can do some good things for
teachers, but but I should have

[01:09:30–01:10:00]
known not to underestimate Janet Tice either. So um but same thing, just so much good stuff comes
from this organization. I'm proud to be serving um with you all in this in this role. And so hats
off to everybody because I I watched the last meeting and I see the passion for it and how much
people are pouring into it. People who have full time jobs and busy lives, and yet they're taking
time to make sure that our teachers feel valued and and get the support they need. So",0,5,0
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
So hats off to the Education Foundation. Absolutely. Mr. President. Ms. Champagne. So thank you for
your presentation. I just want to add that especially in these times where we have such shortfalls
with our Texas legislature and the funding of our schools, that this really helps to fill a gap that
that we're we're missing. So it's it's kind of like well we were talking about when we got the money
from the state and they put it in buckets. Well this so there's gaps between the buckets and so this
helps fill in those gaps.

[01:10:30–01:11:00]
The other thing I want to say about it, what I love so much, is teachers, most teachers, except for
maybe engineering teachers, I'm sorry engineering teachers. I'm married to an engineer. But they're
they're not they don't get the opportunity to be very creative, but most teachers are creative. And
you know when I go into schools and I get to see the things that they've thought of and the ways to
inspire children to learn. It's really using their creative side of them that that maybe they
otherwise they'd be restricted to because they didn't have

[01:11:00–01:11:30]
the financial backing to I mean they have a great idea but how can I pay for this you know so now
they can have a great idea and then this can also happen because of the the possibility of them
receiving a grant. So I hope that other school districts take have things like this because you know
I I'm also a contributor and I do I agree with um Mrs. Fox that it's a great thing to you know we
can't give to everything but I've chosen to give a little tiny part of what we have to the
foundation. Thank you so much for your work

[01:11:30–01:12:00]
and it's it's very exciting. And please know I'm just the spokesperson, but there's a million people
behind me that that does so much for this foundation. So any other questions? I'm good, Lance. Are
we good? Mr. Redmond? I know. Ms. Pai, did you say in there how many grants were awarded this year?
I know it was 500,000. There are five pages spreadsheets here, just 2526 grants. Do you know how
many? I don't know. Janet",0,5,0
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
Karen? How many? 125. 125 classrooms. I love it. Groups of teachers, because that's not one teacher.
Groups, I mean so many of these have groups of teachers. Yes. Thank you. Thank you very much. Thank
you, Mr. Redmond. We'll now move on to agenda item 7.2. Uh foundations of support intervention
programs from early learning to graduation. Our presenters are Heather DeVries, our Director of
Intervention Programs. Yes. Thank you. Good evening, board.

[01:13:00–01:13:30]
President Redmond, Board of Trustees, and Dr. Grigorski. It's a pleasure to join you tonight to
provide an academic update focused on intervention programs that provide the foundations of support
for students engaging in early learning through graduation. I am proudly serving as the director of
intervention programs, and we will provide tonight an overview of our multi-tiered systems of
support or MTSS. We'll talk a little bit about our pre-kindergarten programs, both.

[01:13:30–01:14:00]
our monolingual and bilingual program. We'll talk about academic support in reading and math as well
as accelerated instruction. And we'll talk a little bit about how we support students who are in the
foster care system within KDISD. And rounding it out, we'll talk about our pregnancy education and
parenting program. Our multi tiered systems of support, or MTSS, is a framework that focuses on
intervention best practices within the areas of academic.",0,5,0
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
Of academics and behavior. A three-tiered system is utilized with a tier one level supporting all
students, and we want to make sure that it's a foundation and a system for both academic and
behavior. Tier 2 is that supplemental support in a smaller group or setting that can occur in the
general education classroom or outside of the classroom through academic support services. At the
tier three level, this is really our

[01:14:30–01:15:00]
supplemental support that's at our highest level of intensity. Most often, these are students also
who are being pulled out of a class or who have a strategic class in addition to their curriculum.
Our MTSS system of support, we designate, or our campus principals designate a MTSS coordinator on
each campus. They attend ongoing year-long professional learning through our led by our department.

[01:15:00–01:15:30]
And this is really to hone in on establishing those clear systems. There's not one roadmap because
all of our campuses are so different in the number of students they're supporting, in the size of
our campuses. So that really looks different at times for all of our campuses from elementary
through high school. But what we want to make sure is happening is that multiple data points are
being used to make decisions about students who are in need of intervention strategies.

[01:15:30–01:16:00]
Strategies. We help them work through timelines for implementation of planning for progress
monitoring once those strategies and interventions are utilized in the classroom or outside with a
support staff member. And then they're also utilizing either kid chats or data driven decision
making meetings because it's really important to come back to the table. Are those interventions
working? Or do we need to readjust, remine the intensity?",0,5,0
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
Intensity, or do we need to try some other interventions, whether that be for behavior and/or
academics? Those data-driven discussions look, like I said, different on every campus because our
principal leaders make the decisions on when that occurs and what that looks like. And there's a
picture up there of one particular campus and their utilization of all the data that's predetermined
and preloaded into those shared workshops. And then we want to make sure that we are documenting.

[01:17:00–01:17:30]
Documenting the progress of students. We have requirements from TEA in terms of how students are
doing if they're a tier two receiving tier two interventions or tier three interventions. So we are
absolutely committed to making sure those are documented so we know what's working and what's not,
and how we might need to readjust. For accelerated instruction, there are two big pieces of
legislation within the last five years that have really come out, and that was House Bill 4545.

[01:17:30–01:18:00]
4545 and House Bill 1416 in the 88th legislature. Things were refined in terms of acceleration. In
Katie, we have always provided intervention supports. We were in a much better place when these
mandates came out because we already had humans on our campuses who were doing this work with
fidelity. This just dictated hours assigned. What I'll tell you is, regardless of 15 hours or 30
hours, that's not a recipe for getting students to grade.",0,5,1
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
level. It takes much more often than this base requirement. But in terms of compliance, there are
two ways that students can be compliant to meet that accelerated instruction. And that is one, they
can receive instruction in their Tier 1 classroom with a teacher who's been designated as TIA in the
subject area in which they failed that state assessment. So if their English one teacher is a TIA
teacher and they had previously failed.

[01:18:30–01:19:00]
Failed eighth grade star, then they don't need to worry about those hours for compliance. Now that
teacher in that classroom is still going to be making sure that the student is getting what they
need in terms of intervention. The other aspect of accelerated instruction is when we don't have a
TIA teacher, then we do have that 15 or 30-hour requirement. It's only limited to two subjects. So
even if a student fails more star tests than that in a given year.

[01:19:00–01:19:30]
the state says no more than two, right? And we prioritize reading and math. Additionally, they put a
ratio that there should be no more than four students within that setting, but there is an
opportunity for parents to waive that ratio. We also have to make certain that our instructional
materials are designated for supplemental instruction. Because what we're getting in the tier one,
we don't want that to look the same for students. We want it to be different.

[01:19:30–01:20:00]
We want it to be diagnostic. We want it to be individualized. We also want to make sure that whoever
is delivering that supplemental and accelerated instruction has been trained in those materials.
That's all explicitly laid out in House Bill 1416. Through our KSAT framework, we do have a summer
opportunity for students in who are rising sixth graders and rising ninth graders. Those are real
important years because they're transitional.",0,5,0
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
in nature. And we know that is a really hard time to make those transitions to those grade levels
while also having to fit these pieces into their schedules. So that summer opportunity, yes, it gets
the compliance of the accelerated instruction hours checked off. But what we know to be true is that
when those kiddos go back into the classrooms, they still need support to make sure they're coming
up to their grade level.

[01:20:30–01:21:00]
So this moves us right into academic support services. There is no dictate that students who fail
STAR are the only kiddos we're helping. We're helping students when they struggle because even if a
student makes the approaches marker in STAR, we know they're still below grade level and they will
still need some intervention supports. So we don't ever want folks to just think only intervention
is happening based on STAR data. That's that MTSS piece that comes into

[01:21:30–01:22:00]
play so beautifully that we're utilizing multiple data points to really understand where the
students' gaps are and making sure that we're able to fill them in a variety of ways. At our
elementary campuses, we have designated academic support teachers or ASTs in reading and math, who
are those practitioners. Man, they are amazing humans. They are pulling out small groups of students
to really hone in on those areas. We have components that they focus on.",0,5,1
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
that also support what's happening in those general education classrooms. At the secondary level, we
do have courses, our junior high math lab and our junior high reading elective that students can be
scheduled in. This is a real hard one sometimes for parents, but it's real important to help folks
understand. We want students to have that opportunity to accelerate. If we know students are
struggling, we want to get them the supports that they need by accessing those courses.

[01:22:30–01:23:00]
courses if we can make them work in their schedule. If we can't make them work, our principals and
MTSS coordinators also have very strategic study halls and ELT times where they're targeted
intervention. So they may not be scheduled in a course but that doesn't prohibit us from still
providing those interventions. At a high school we have our high school SL Math and SL literacy.
I'll be honest it gets real harder with graduation requirements for students to access these
classes.

[01:23:00–01:23:30]
Classes because we understand there's a rigor involved with that. But we also want to make sure that
we have students who are leaving our high schools with those fluency skills in math and literacy so
they can go on to those post high school opportunities or career. Now I'm going to talk to you about
pre kindergarten. So for pre kindergarten eligibility, a child must be four years of age on or
before September 1st, and they must meet one of these eligibilities.

[01:23:30–01:24:00]
Eligibilities. We added, the state added an eighth eligibility as the child of a classroom teacher
at a public or primary school. We added 130 students in pre kindergarten, which was eight
classrooms, based on this new eligibility alone. That's really exciting for us. The other
eligibilities we've had, and we will continue to enroll. We have currently over 2,600 children
enrolled in pre kindergarten.",0,5,1
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
Enrolled in pre-K. It is at every elementary school. We have monolingual pre-K classrooms, 105, and
then we have 40 bilingual pre-kindergarten classrooms. It's real important to us to connect with our
parents who are prospective pre-kindergarten parents of pre-kindergartners. So we go out to our
public libraries and we do presentations for awareness because every student that we can capture in
pre-K, we know their success in kindergarten.

[01:24:30–01:25:00]
And Kinder and beyond is even higher than what if if they weren't accessing pre-K. We also provide
webinars to parents before enrollment so they understand the process. For many of our parents, pre-K
is their first opportunity to engage with KDISD. So we have English and Spanish webinars to help
folks understand what that registration process looks like, and then we post them to the website so
they're accessible. The other part

[01:25:30–01:26:00]
of pre-K is just our instructional programming. If you've never been in a pre-K classroom, I
encourage you to go. Right now, it might look a little like controlled chaos. But as the year
progresses, our littles are learning like little sponges every day. TEA gives us the guidance
through their pre-kindergarten guidelines. They're akin to our K through 12 teaks. We don't have
teaks in pre-K. We have guidelines because we've got a pretty broad spectrum of experience.",0,5,0
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
Of experiences for our children. First and foremost is focusing on those executive functioning
skills through the social and emotional development. Because we know for some of our students who
are coming into pre kindergarten, they've never been in such a structured educational environment.
So we are teaching them very base functioning skills to walk into the classroom where we put our
backpack, our seat, how we sit, we sit in a square, and that explicit instruction in behavior.

[01:26:30–01:27:00]
Behavior is really the only grade level that we have guidance from TEA on. We do go into the other
areas. And if you haven't been again in those pre K classrooms, go in. It's amazing, amazing things
going on. We also outreach to our parents. Earlier this month, we had our pre kindergarten Title I
parent event. We host that annually in conjunction with our Title I team. And we did that at May
Creek High School's ninth grade center this year. I want to mention it because.

[01:27:00–01:27:30]
it was the most special event. We tapped into our National Honor Society members at every high
school sent volunteers. And when I tell you, we had pre-K teachers teaching our high schoolers how
to teach our four year olds and their families. It was the most beautiful circle of support that
I've seen, and I've been here for 25 years. So it was just a beautiful event. Our high schoolers
were amazing. We will continue to grow that event to make sure our parents have access to those
supplements.

[01:27:30–01:28:00]
To those supplemental events as well. We also support our students who enroll and are placed have
been placed in foster care. There are more than 18,000 children in the state of Texas who are in the
foster care system and growing. And so we want to make certain that when we have children who have
been placed within the foster care system and enroll in Katie, that the barriers are removed. We
have a beautiful from TEA student success guide that is.",0,5,1
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
our guide on how we are legally bound to support our students in foster care, removing barriers for
enrollment while ensuring that the paperwork from the Department of Family and Protective Services
regarding caregivers and all of the other folks who play a hand in making sure our students in
foster care are successful. Because it is such a highly mobile student population, we're really
engaged with our campus leaders, with registrars, with counselors to make certain that.

[01:28:30–01:29:00]
we're trying to remove the barriers for our children in foster care, we'd love to maintain their
enrollment as long as possible while knowing some of the circumstances are completely out of our
control. But while we're here, we help facilitate access to the services within KDISD. The final
thing on foster care is that if a child has ever been in foster care in the state of Texas, they can
access post high school, whether that be vocational, community college, a four year university.

[01:29:00–01:29:30]
free of charge at a state school. And so we want to make certain that our students know, starting in
junior high, that this is a feasible option when many times they don't see that as a reality once
they age out of the foster care system. So just today we did a presentation in conjunction with our
school leadership and support team to the counselors and the college and career facilitators to make
sure they also are aware, and then they will start individually meeting with students to give them
that information.",0,5,0
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
to access those services. So no matter if they leave Katie, once they do leave, or if it's before
graduation, at least they're aware of what they are able to access. And the last program we'll talk
about tonight is our pregnancy education and parenting program. Our PEP program, or that's what we
call it, was created in 1991. And so it has done a phenomenal job in its creation and development
and evolvement.

[01:30:30–01:31:00]
to really create a system of support for our students who are pregnant or parenting, both boys and
girls. So we want to make sure we can help them understand that graduation is the expectation and
that we do have supports to help them do that. We have three pet facilitators at three of our high
schools who serve all of our high schools as well as our junior highs. They help our teens get
assistance in obtaining a

[01:31:00–01:31:30]
Obtaining appropriate services, be it with WIC, Medicaid, Vital Statistics, those entities sometimes
will be really hard to manage for adults, but especially for young adults who've maybe never
accessed some of those pieces, it can be overwhelming. So they do get assistance there. We also have
two options for elective courses that come under the Kate the Kate umbrella, and that is PSAP 1 and
2. We have less and less because of our graduation requirements who access these courses, but we do.

[01:31:30–01:32:00]
want to make sure that we have options for students where they do learn more about how to be a
parent. One of the pictures here that we even teach them how to read to their children because we
want to continue that cycle of educational importance. We help coordinate transportation, child
care, our job readiness, and counseling when and if necessary. The last thing I'll say about the PET
program, and I have lots of faces, and I have permission from all of these faces to share, is that
the",0,5,0
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
relationships that are developed with our PEP facilitators are really the key component, in addition
to so many others on their high school campuses to get them to graduation. Our teens they need that
support. They thrive for it, they want it. And so with our PEP facilitators, they really go all in
to develop those relationships. We also have a part of home instruction. So we could have prenatal
home instruction where students go on homebound.

[01:32:30–01:33:00]
prior to delivery, and then postpartum where we go in and deliver home instruction after baby is
born. So they have like mobile rocking chairs and and they will hold baby while our students are
doing their coursework. Um, this is such a beautiful program. I like to share, and I have permission
for sharing this. One of our PEP facilitators was a PEP student, so she has seen it come full circle
for what the support in KDISD through PEP has afforded her. And then just last month in August, we
had a little

[01:33:00–01:33:30]
mom who brought her kiddo to test at pre K. She was a PEP student, and now we're enrolling the kiddo
in pre-K. So for us, this is our work, our life's work to live service and support for students in
KDISD. I'm happy to answer any questions you might have. Thank you. Board, any questions? Mr.
President. Ms. Fox? Thank you so much for your presentation. So to start with, the PEP program is
very near and dear to my heart. I've mentored there for many years.",0,5,0
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
years and the successes are are beautiful. A couple of my graduates have stayed home and become
stay-at-home moms. One is a manager at a at a restaurant. One is a teacher in our schools, one's a
nurse, and yeah, and their children are in our schools. It's it's just incredible to stay in touch
after graduation with a few of them. And the things they learn and how desperately they need a
mentor. Right. Is is so beautiful just watching

[01:34:30–01:35:00]
all of that. So I I love that program and that we offer those things because as a teenager you you
don't know very much about babies and to have that, you know, all all of the things, I won't go into
it. I'm doing my campus visits right now. Each of us uh is adopted by schools and so I've s gotten
through part of mine already and have been to the pre-K rooms. Oh my word. They're tiny but mighty.
Oh amazing I I walked in and I thought it was kindergarten and they're

[01:35:00–01:35:30]
like, no, these are pre-K, but they were sorting things. They were some were sitting in the circle
time and going through, you know, days of the week and all those things. Just incredible. The uh
some were bilingual, some were um monolingual speak monolingual. Yeah. And just impressive. Very
impressive. The teachers and how I I'm we're very barely into the year and they were just on it, you
know, do this next and then now we're moving to that and and you know, one, two, three

[01:35:30–01:36:00]
eyes on me. And then they say one, two, eyes on you. I was like it was just an well oiled machine.
And they were so adorable that the principal kinda had to drag me out like she does when I go into a
cafeteria. We should go see something else now and you have to stop, you know, loving on kids. So i
it's um impressive the things that are happening in our classrooms. Every time I go into a school I
see it's just miracles. Everywhere you look there's something happening and I've seen the best and
I've seen the worst.",0,5,0
48,1:36:00,1:38:00,"[01:36:00–01:36:30]
Seem the worst of what the teachers have to deal with in some circumstances. And my heart just goes
out to them. My question, as I'm finished, you're gonna be so happy to hear that. Is Project Tyke
and Pre K, how is that different? And how many children are we serving in Project Tyke right now?
That I'm gonna defer. Okay. But it is it similar to Dr. Coffee. So, no, I'm gonna let Dr. Coffee
talk a little bit about those requirements. I'm sorry.

[01:36:30–01:37:00]
You're good. Project Hike is is different in the sense that it is not it's not part of the, if you
will, matriculation system that's the public school. It is the public school because we have it with
us, but you have to qualify based on developmental disabilities, and it's through HH a grant that we
have through HHSC to provide those services. We would be obligated to provide those services to
students who are deaf, hard of hearing, or visually impaired between the ages of zero and three, and
then our obligation to provide.

[01:37:00–01:37:30]
disabilities as a public school entity to students with disabilities begins at the age of three. So
TICE is affiliated with us as one of only two districts in Texas, but it is separate from pre-K,
which is an eligibility similar to a kindergarten eligibility. You have to be for on or before
September 1st, and you have to meet one of those specific requirements. And then do those children
go on to our pre K program most likely? Some do. Some do. Many go through ECSE early childhood
special education, and some the disabilities are remediated during tyke and they enter kindergarten.
Got it. Okay. And how many students?

[01:37:30–01:38:00]
do we have at Tyke? So it depends on the day because they come in and out. But I think right now
we're running somewhere around 75 direct service this month, but every month it changes. Thank you.
Thank you. I loved your presentation. Thank you. Ms. Gazelle. Thank you, Mr. President. Thank you so
much. I can tell your passion for all of this. It's very beautiful, particularly at the end what you
shared. The new House pool to, I think you referred to it, that added the more",0,5,0
49,1:38:00,1:40:00,"[01:38:30–01:39:00]
The uh more preschooler uh pre-K for for our teachers specifically. Yes. Which uh is great, but
quite a bit more load on you, correct? Uh did you say eight classrooms that are new? We did. Um we
did have eight classrooms. Um how did you manage that? I I heard that space might have been a more
little anxious about that good that it passed, but how were we going to address the space? So for
pre-K, we're not staffed purely for enrollment per campus. We staff it kind of if you can picture.

[01:39:00–01:39:30]
cross district where we have a number of seats available. So the new units that we added this year
were only at our new elementaries opening, cross and bootney. And so we're able in the summer, we've
sort of take the year, really in the spring, to evaluate where our pre-K units are placed. And based
on trends, we try to get them in the right areas based on enrollment trends. And so we do shift some
of the pre-K units around.

[01:39:30–01:40:00]
Around so we can maximize it. Um I mean we're almost full in the Northwest Quadrant, but we have had
a little bit of space open up here and there, but we maximize the entire seats across the district.
Okay, so you were able to to uh service the teachers who had the pre-K kids that they wanted to
enroll? We absolutely were. Okay, awesome. Uh the then the um second question I had was for the
beautiful PEP program. Um wanted to ask what these",0,5,0
50,1:40:00,1:42:00,"[01:40:00–01:40:30]
These obviously I'm sure there's um laws around counseling these pregnant mothers. What what are the
limitations and and how how do y'all so first off parent permission to be in the PEP program has to
be acquired? So when the parents and the students are um I I want to say we go through kind of a
pitch of what is included in PEP, we talk about those supports with our parents and that we talk to
our counselors on um our campuses, other staff.

[01:40:30–01:41:00]
who may be appropriate just like any other student um and they would access those services just like
any other student would. Okay. And we the PEP teachers just help coordinate and maneuver that
because sometimes our students um you know it's a stressful time at times. Of course. Yes. So these
are these are young mothers, I'm talking about the mothers, they're fathers. We are they do have
dads. Yeah they've chosen to keep their child. Yes. Right? And we're helping them graduate through
high school. Absolutely. So it's beautiful that we do this so well and have been doing it for a long
time. We have. You said since

[01:41:00–01:41:30]
nineteen ninety one. Nineteen ninety one. Miss Barbara Stewart created the program at May Creek High
School. So beautiful. Um then lastly I wanted to ask, with intervention as a whole, perhaps maybe
for the older high school, junior high pet parents, how how do you see this online education push,
uh, if you will? I don't know if you have an opinion on that, or pros and cons with or how it would
affect all that you're doing that's so personal and so hands on with our students. So we absolutely
see that continuous.

[01:41:30–01:42:00]
See the continuation of what we do for PEP. And we most certainly might have students who want to
stay at home and be virtual students in legacy high school. We would continue to build in those
supports. We have a sub committee working on special program areas that we're meeting once a week to
make sure we can build in those unique areas that we don't want to lose. We would still see that
connection with our PEP facilities.",0,5,0
51,1:42:00,1:44:00,"[01:42:30–01:43:00]
Uh that would not go away. Yeah, that would be critical. Absolutely. Okay. I think that's it. Thank
you very much. You're welcome. I have a question. I wanted to get some more information on the
academic support services. So I wanted to get a little bit more of an understanding. Well, on a
couple different things. These intervention strategies that we're that we're looking at. What are we
anticipating when we're not going to be using STARD?

[01:43:00–01:43:30]
Going to be using STAR anymore. We'll move to some measure, whatever that measure is, and whatever
those outcomes are. There are going to be some pieces for students who don't meet certain
thresholds. And in our general education classroom, if a student isn't doing well, a teacher tells
us to. They may have passed an assessment that's a mandate, but our teachers really do identify
students who are struggling so that interventions can begin.

[01:43:30–01:44:00]
don't have to wait for that. So what do on those interventions, what do our dyslexic interventions
look like? So when we're when we have an identified dyslexic student, we'll say like second grade,
how do we walk them through graduation to ensure that they have reading capabilities? So our friends
in SPED cover through specially designed instruction and follow that dyslexia handbook and and they
really ensure that everything that the students need in terms of their dyslexia services and support",0,5,0
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
services and supports are outlined through their IEPs. If I'm saying missing anything, just let me
know, Dr. Coffey. Um but those are captured within um all of that data through special education. So
that's separate from our intervention strategies. That's a completely separate deal. That's like a
504 correct completely am I understanding that we used to live under our under interventions and
then with some changes in the last five years that piece was moved out um because we had lots of
more specificity under uh

[01:44:30–01:45:00]
the special education umbrella. Okay, so when before we get a 504 designation or a SPED designation
for that kind of dyslexic support, what do we do to identify dyslexia in a student or what does that
look like? Sure. So even as early as kindergarten, there are beginning of year assessments that the
state requires us to give. Uh circ circle kinder progress monitoring, which was the old Texas Kia,
is an assessment that the state requires. And a piece of that is to identify students as early as
kinder for.

[01:45:00–01:45:30]
who may be in need for some additional diagnostic testing to determine whether or not they are
dyslexic or have a propensity for dyslexia. So we have as early as kinder that we're looking at that
data. So we can identify it if a child has, let's say, they failed kindergarten twice, then we can
identify something's going on. Oh yeah, we won't let it get that far. So yeah, right. Right. So we
hope that we don't let it get that far. Let's just, for hypothetical situation, say it.

[01:45:30–01:46:00]
does, then we can identify something else is going on and we need a diagnostician to come in to tell
us what's happening. We can identify that and then service that child throughout their entirety of
their career. Child find straight away tells us we don't wait. We we start those referrals to get
the t the appropriate testing. Okay. And then um I'm j I'm I'm stuck on it because I I want to
understand how we prevent students from graduating high school without being able to.",0,5,0
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
read. Yeah, I mean, we have to ensure that they're getting the appropriate interventions. Sometimes
our students and parents don't want supplemental intervention support. Um, that happens all the
time. We have folks who don't want assessments that are diagnostic. But what we try to do now,
especially in um most recently, we're earlier and earlier trying to identify um

[01:47:00–01:47:30]
Early on, the students who need those intervention support so they happen earlier. And we don't want
to have intervention lifers. We want them getting the intervention, getting those skills and
developing those strategies, and then being able to move on in that tier one setting. Okay. So if
they're out of a tier one setting, we'll say they're a tier, I don't know, where was it? Tier two
and two, tier two and three, tier three was the highest level of intensity. So my understanding. So
they're being pulled out. Now that's not one on one, or that is one on one? It depends. So um at the
element.

[01:47:30–01:48:00]
Um at the elementary are all of our elementary campuses have academic support teachers either in
reading and math. Minimally there are two per campus. We utilize a formula based on economically
disadvantaged and at risk to determine those campuses who have a greater need. And so those staff
members grow. And yes, they pull students to give them those. Some may get three days a week, some
may get five days a week of that intervention. It looks differently. At the secondary level,",0,5,0
54,1:48:00,1:50:00,"[01:48:00–01:48:30]
when they're scheduled into those classes, they're getting that intervention five days a week. Okay.
And so we try to make sure, but it gets harder and harder as students get up in the grade bands. So
you had mentioned something about the graduation requirements making that a little bit more
difficult. Could you speak to that a little bit more? So is that what we're requiring? Because there
are different graduation plans, we'll call it. So does that have anything to do with that making it
more difficult? So students who struggle in reading or math.

[01:48:30–01:49:00]
by the time they get to high school, don't want to do more reading and math. So adding in a reading
or math intervention course on top of, let's say it's a ninth grader, they have English one, they
have algebra one, they have world history, and they have their electives and PE, they don't want to
lose those courses. And sometimes that those those courses that are electives are what keeps
students in school. So it's sort of a fine line to making sure that students are getting the
interventions they need.

[01:49:00–01:49:30]
while still, you know, they want access to our courses and rightfully so. But that gets harder and
harder. But that whole I guess goal or the idea is that they're not intervention dependent all the
way through their educational career. That at some point they graduate out of that innovation.
Absolutely. And the longer we have students, in theory, you know, when we get students maybe who've
never had access to that and working with our neighbors, we know we've had interventions for years
in Katie.

[01:49:30–01:50:00]
Um that's not the case everywhere. And so sometimes our students are coming to us with larger gaps.
Um, and it's incumbent upon us to try to um get them to grade level. So I guess this is kind of a
thing that I I want to continue to pull apart because I'm I'm really trying to make sure that I
understand this correctly. When we're talking about interventional needs for students who are
struggling to read specifically, because that's the basis of everything that we do in an adult world
is the ability to read. So without that ability, you're pretty severely handicapped in a working
world or a working at",0,5,0
