chunk_id,window_start,window_end,text,old_binary_hit,confidence,binary_hit
29,0:58:00,1:00:00,"[58:00–58:30]
program, it was a lottery, and they didn't get in, and it caused so much rift in our community that
it became unsustainable. I understand that and I can appreciate that, but I would still like to see
a cost benefit um of what that looks like for every child, for every child entering. Just I want to
go backwards and just see what it was and have a review of that to look at that. I think that that
should be something that we should consider when we're looking at what we're offering as a district
of innovation, as a district.

[58:30–59:00]
of unparalleled learning, as a district who's trying to move forward, I mean I don't know the
numbers off the top of my head, but I would say that the demographics of Texas are heavily Hispanic,
overwhelmingly Hispanic. So for our non Spanish speaking students who are native to Texas and native
to the United States to not be able to speak Spanish, me being one of them is a major disadvantage.
So I think that when we're looking at preparing our students to go into their community

[59:30–01:00:00]
that being Texas and the United States, which has an ever increasing Hispanic population, I think to
overlook the necessity for dual language would be a serious misstep in trying to prepare our
students for what they've got coming next. And so to look at the cost and weigh that and see what
that looks like and revisit that, I think is worth it. Mr President? I think that she brings up a
really good point",0,5,0
30,1:00:00,1:02:00,"[01:00:00–01:00:30]
And actually I was campaigning during that time when that was going away, so that I know that was in
2018. So what it was explained to me was it was we had it on a it was a grant, and so we had some
kind of grant. And when the money of the grant ran out, we couldn't afford it anymore. Also, the
legacies were automatically let in. Like if you were a younger sibling, you were automatic so it
became like almost only, you know, 20 families or something were in it and plus some. So anyway, uh
it would be interesting.

[01:00:30–01:01:00]
to see the cost of it because I know it was really expensive and I think it was offered at two
schools and then you had to kinda bust them over there or something like that. So anyway, but I
appreciate that because that would be kinda good because I'm in I know a lot of people are really
interested in that, so it would be good to to find that out. But I just wanted to say also I just
wanted to ask something. Are the are the kids required to pass the Iowa test uh the reading and
language in twelfth grade to be able to graduate? Eleven and twelfth to exit. To exit.

[01:01:00–01:01:30]
right? To exit out of the program. So, but is that also a requirement for graduation? No. No. Okay.
So also I want to ask something about the parent centers. I didn't know that we had that, and I'm so
happy that we have that. And how often are those classes offered for the parents? Daily, uh, Monday
through Thursday for the day classes for the evening, Tuesdays, and Thursdays. All year long? Uh we
start them in September and then the evening classes we start them a little later because those are
like the best attendance.

[01:01:30–01:02:00]
the best attended ones, you know, we have a lot of families that work, parents at work. So they'll
come to the evening classes. But we have a lot of success. And we've got a lot of our own teachers
that teach during those classes. So is that a thing that they can just jump into and if they can if
they come in February they can just go to one or do they need to start at the beginning. They have
to register, they have to sign up and then we assess them like we do the kids to place them to see
their level proficiency level in English and then they start off as either beginners because some
are very beginner English speakers.",0,5,0
31,1:02:00,1:04:00,"[01:02:00–01:02:30]
and so on and so forth. But we've had a lot of success with our parents. Um and again the benefit in
the end is to the children who then get the benefit of the parents learning English and supporting
them. How long have we been doing that? Oh, it's been many years. Um I can't tell you the year we
started, but it's been many years. I didn't know about it, so I appreciate you telling me. And then
one other thing I was gonna say about this information, I I can research and find out how many of
these students were actual students that we grew from elementary all the way up.

[01:02:30–01:03:00]
or if these were students who came in in junior high and high school who wouldn't have gotten the
benefit of a bilingual education, for example. So if we had any of these students who were Spanish
speakers, if they had started an elementary with our bilingual program, I can see the benefit that
Ms. Calhoun was mentioning. But if they came in anytime after that, like in junior high and high
school, then those kids wouldn't have had the benefit of learning in a bilingual program, two
languages. They came with a

[01:03:00–01:03:30]
I just I also had questions about the parent centers. I had no idea that that is done. I I I love
the idea, but I I wanted what this is done during the week and at night, depending on the campus.
Yeah, but um let me go back to this slide. Okay, the four campuses, Hayes, Hudson, Mate Creek, and
Sundown. We have classrooms at those campuses where we've we hold the parent center classes during
the day, and we even offer babysitting services so that the parents who have children

[01:03:30–01:04:00]
they can have their kids watched and they can learn English. Okay. I was just I I guess some of
those schools aren't to capacity and were able to do that? They have the the room that they can
allocate for that. And how is that staffed? Uh uh struggling with We we use our Title III funds,
okay. Our our federal funds to pay for these programs, um, and so we staff them with that. We have
facilitators that run them, and then we also have hired nursery workers. Okay. So these are nine
certified teachers.",0,5,0
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
these are someone we're hiring outside of a teacher position. What position is this? Some could be,
uh I think some of them could be retired or teachers that just didn't want to work the full year
calendar. Um, we've had some of those in the past. But uh we staff them at it depends on the campus
and depends on the number of students that they have. They usually have one facilitator and then
maybe uh a couple of nursery workers that work with the campus. I'm asking just obviously we all
know there's a shortage of teachers, so I'm trying to understand how do we do this?

[01:05:00–01:05:30]
Oh yeah. And then we have a curriculum that they follow so that they're able to learn English at a
good rate, depending on the parents' English proficiency level. Okay. They're really great. You
mentioned that uh for for ad cutting, the criteria is the Iowa test reading in language. Yes. So do
do uh ESL students, bilingual students still take the star as well, correct? Yes, they do. Let me
get back to that slide. Where is it? In the eleventh and twelfth grade.

[01:05:30–01:06:00]
Yes, and and it's only 11th and 12th grade because by the time they get to 11th and 12th grade,
they're no longer taking star. That's not part of the criteria. We we only exit star English RLA for
ninth grade. We use English one, and then for 10th grade, English two. And then after that, if the
students are tested in 11th and 12th grade, the um exiting exam would be the Iowa. And we just look
at the reading of the language. But do they still take the star even if they haven't exited? There's
no star in the would have already taken it because of the",0,5,0
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
OC. Okay. Let me ask you this the sheltered content, what does that encompass? What does that look
like? Okay. Yes. So with the sheltered English courses, the students are still receiving the general
education curriculum. So it's just the strategies that are utilized to support the actual
instruction. So the teacher that provides that instruction is also ESL certified. So she's also a
little bit more equipped to say, okay, these students' proficiency levels are at this.

[01:06:30–01:07:00]
rate, and this is what they need to help them kind of move to the next proficiency level. So a lot
of the instruction that students are receiving still the same genered curriculum is just that we
have students who um are acquiring lingu language and the teacher has that certification that has
additional strategies and supports. Okay. And the Title III Extended Day, is that at where is that?
Where are we doing that? So we allocate Title III Extended A funds so that the campuses can use them
as needed, and it's based on the number of students that each campus has.

[01:07:00–01:07:30]
has so you know if you've got a hundred students you get x amount if you've got two hundred you get
double the x amount. Okay. And then they um choose to teach what they need to teach you know after
school. Usually it's after school for their after school programs. So it's very tailored to the
needs. Yes. They're supposed to align to their teaks and provide instructional supports needed for
those students that that need the support, the additional support. And how long does that go in
during the day would what we started it just recently again in October

[01:07:30–01:08:00]
and then it'll go all the way to whenever they expend their funds. But is is it a couple hours after
school? It depends on the campus. A campus can choose to do two days a week, uh depending on the
number of teachers they're able to get to work after school to work with the students. But again, it
it all depends on the number of students they have and then the number of allocated funds with Title
III. Okay. Thank you. Other other questions? Mr President. Ms. Fox? Would you go to slide four,
please?",0,5,0
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
The map has the map on it. Okay. So I think it's just important for all of us to to just look at
that and see that we have emergent bilingual students in these are high school zones as they're
drawn out with the colors is just that they're spread every which direction around our campus. I
mean around our our district. Uh and slide two, please. And when we look at this to see how diverse
KDISD is.

[01:09:00–01:09:30]
Is and how successful we continue to be is an anomaly in Texas. Right? The more that changes, the
majority changes, the more difficult it is to achieve at the level where KDISD is achieving. And
throughout the state, we'll hear, how are y'all doing that? And Katie, tell me what you're doing
about this. How are you accomplishing and being incredibly successful edge to edge? And as a
district to still be so revered and respected for academic.

[01:09:30–01:10:00]
success and all of our fine arts success. And Mr. Edmund, didn't you say something about Niche
Report recently? Right. We're number one in the niche reports consistently, and yet our demographics
are changing. We are no longer a vast majority of any one thing. We're just a big blend of a lot of
wonderful people, a lot of wonderful children and families coming here because of the uh incredible
education that's delivered in our classrooms and supported by our staff.",1,5,1
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
every day. And I just wanted to not pass an opportunity to recognize the great people we have doing
great things for kids. Thank you. Thank you. Mr. President. Ms. Teamy? Um, I just wanted to say
thank you because when my dad came to the United States, he did not have anyone helping him speak
English. I mean, he came in college, but he did it all on his own. So I could only imagine what it's
like to have this kind of support. I'm just curious are the Title III funds that we get from the
state?

[01:10:30–01:11:00]
from the federal government do those cover uh most of your expenses and that w of what you guys want
to do? Yes, they they cover most of it because our general operating fund got well it shrunk
significantly this year, of course, as did many other departments funds. So yes, we do operate with
mostly Title III funds for our extra programs that we provide. Thank you. Thank you. Anyone else?

[01:11:00–01:11:30]
Thank you very much. Really appreciate it. Thank you. Our next item is uh item 7.2, and that's about
the uh class uh one-to-one initiative update. And our presenter is John Alanay, Chief Information
Officer, and also uh Dr. Christine Kaskey, Chief Academic Officer. Uh good evening, President Perez,
trustees, and Dr.

[01:11:30–01:12:00]
Grogorski. This presentation will give uh an overview uh on the one-to-one initiative. It will focus
on the technology side of the one-to-one initiative. My colleague, Dr. Kasky, will cover the
instructional and learning side of that initiative. So the the class one-to-one initiative, which is
also known as the one-to-one Chromebook initiative, is a large and complex.",0,5,0
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
Complex strategic project for the district. Early on, the district realized that this is not a one-
time device rollout project. Rather, a long term phased in initiative, with each phase building on
the previous one. So, with the first year focused on the rollout process, efficient device
management, student access, and feedback for future adjustment. This involved

[01:13:00–01:13:30]
basically collecting thousands of devices from the district, over 70,000 devices that were existing
in the district that were collected, and then basically sorting through those devices, screening
them, and then distributing or redistributing 74 over 74 devices to students that were three years
old or younger devices. The remaining devices that were four to five years old.

[01:13:30–01:14:00]
Old. These were also kept retained as loaners for those students who forgot to bring a device or
their charge went out during a class. And anything that basically older than five years was
repurposed for parts. So the focus was really on efficient use of resources and making sure that
students had a good device that's three years or younger.",0,5,0
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
So, why one to one? A little history of how we got here. Now, as you can see, one-to-one was neither
our first choice nor it was our second choice. In 2017, we maintained a 30% device to student ratio
as a minimum standard standard in the classrooms. We supplemented that.

[01:14:30–01:15:00]
That with bring your own device, which we later learned introduced new challenges. By 21, and a
growing demand for more technology integration in the classroom, we increased that ratio to 50%.
However, soon after House Bill 3261 was passed by legislation and mandated that all state
assessments be fully done online.

[01:15:00–01:15:30]
by school year 2223. That was a tipping point for considering one-to-one. So basically, if a student
is going to take all these assessments online, you've got to make sure that the student is very
comfortable with using a device for the online assessment. And we couldn't rely on bringing your own
device. Why? Because the online testing requires a lot of configuration, a lot and a

[01:15:30–01:16:00]
And the strict specifications. Otherwise, the device will not work. So, why Chromebooks? In 2010,
KDISD applications, hundreds of them, were installed on desktops and laptops. We had them all over
the place. And basically, the device at the time was the processing unit. So you needed the",0,5,1
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
horsepower on the device, you needed the storage on the device. And any time an application changed,
we had to go and touch thousands of machines to make sure they work properly on the device. Since
then, applications were moving to the cloud. So basically, the vendors moved their stuff from
desktop centered to a cloud application running remotely rather than running locally on the device.

[01:17:00–01:17:30]
This shift in applications made the device act as a simple gateway, a conduit to the cloud, rather
than the processing unit. Now, Chromebooks were excellent conduits. They were good gateways. And
they were the right choice by the industry. They connected neatly to the cloud and served a good.

[01:17:30–01:18:00]
Good conduit to it. By twenty fifteen, KDISD adapted Chromebooks as the standard student device of
choice. And most of all, online testing was a cloud application. And actually, TAA recommended
Chromebooks for this online cloud application. Now",0,5,0
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
Now, Chromebooks were not just an excellent match for the cloud or these applications, but they were
less costly, they were lighter weight, and had extended battery life than laptops. They were also
very flexible devices because they only needed a browser to work. No configuration is needed, no
upgrades, no installations of applications is needed.

[01:18:30–01:19:00]
You simply make sure the browser works and they can connect to the cloud to these applications. So
the one-to-one initiative goes beyond simply a device. It's not just giving student devices, and you
have one-to-one initiative. That device is just a tool. It does nothing on its own. It needs an
effective ecosystem and a strong foundation.

[01:19:00–01:19:30]
Foundation, technology foundation to function. Now, fortunately for us, we had an is a well
established foundation in technology that was tested during COVID. During COVID, in a matter of one
week, we actually connected our students and teachers to online learning while other school
districts were just wondering what to do about this. So the one to one in

[01:19:30–01:20:00]
The one-to-one initiative leveraged that foundation. We had to tweak some things. We had to do some
improvements on this foundation. We upgraded critical network hardware or speed. We added systems
redundancy or resiliency. And we expanded, we doubled our internet bandwidth and also optimized our
Wi Fi access to provide consistent and reliable connectivity.",0,5,0
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
And it also one to one took advantage of the My Katie Cloud, which then was well established in our
environment with all the instructional and learning resources were available online from anywhere,
anytime. We had our own robust cloud environment. And also, we had a well established learning
management system, which our teachers use, Canvas, to deliver instruction and interact with the
students.

[01:20:30–01:21:00]
In addition to a robust training environment and support environment that basically provided our
teachers, students, and parents with what they needed in order to utilize the one-to-one resources.
So this project is a long-term initiative for KDISD. And

[01:21:30–01:22:00]
And to that effect, we did a thorough preparation process to ensure its success. We collaborated
with other school districts who've done this. By the way, many school districts did one to one
before us, way before us. So we talked to them and we adapted a lot of their best practices with
some tweaks to fit our environment. And we had also a team.",0,5,0
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
that a district wide team that met weekly. Or now it's over a year. We continue to meet every week.
So we knew the initiative emphasized from the very beginning continuous improvement as a key factor
for success. This is not a one time shot to implement one to one. Year one was dedicated to a
successful rollout. Get the device, the

[01:22:30–01:23:00]
good device, in the hands of the students, then collect feedback from everybody, all the
stakeholders, parents, students, teachers, everybody. And that should serve as a guide for major
adjustments for year two. Now, one to one requires a lot of support. The device goes home, you gotta
support that device.

[01:23:00–01:23:30]
at home on the weekends as well. So we established a live parent help disc with extended hours and
at 24 7 help disc ticketing system dedicated for parents and students. We also established a loaner
program for students who forget their device at home or encounter issues in the classroom. We also

[01:23:30–01:24:00]
put together an annual retrofit cycle. Our retrofit cycle is a five year cycle, but for one to one,
we adjusted it for the device only, for the Chromebooks, to be a one an annual. We review all these
Chromebooks, and any device that's older than five years gets replaced with a new device. And we
also uh provided a camper proof whip filtering.",0,5,0
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
from home with a parent app that we just launched for monitoring and controlling internet access
outside the school hours. KDISD is committed to maintaining Chromebooks as an effective learning
tool. With most students, teachers adapting quickly.

[01:24:30–01:25:00]
However, as with any large scale project like this one, some adjustments and future considerations
are necessary once it went life. Fine-tuning our Wi-Fi was needed at some campuses due to
concentrated device usage in some areas and device density shifts on some campuses. Also, more focus
was put on educating.

[01:25:30–01:26:00]
students on charging habits. And more focus was also put on monitoring of internet bandwidth during
peak class periods. Future considerations to our standards to basically emphasize weight, not just
performance of the device. So the class one to one initiative.",0,5,0
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
The last one to one initiative is a key part of KDISD long term strategy to enhance learning and
support online testing. It extends beyond a one time device rollout. The district is committed to
gathering feedback from students, teachers, and parents each school year, ensuring the program
evolves year after year. However, with over 96,000 students, 150,000 parents, and

[01:26:30–01:27:00]
And 15,000 staff. Change must be carefully planned and executed to ensure a smooth transition and
prevent any disruptive impact across the district. And with that, I'll be happy to take any
questions you may have. Thank you so much for those comments. I really appreciate that. I know it's
been it's uh we're just uh early in this process, if you will. Is there anything any

[01:27:00–01:27:30]
takeaways so far that that you care to share based on the the early feedback, I guess, over the last
uh two or three months? Uh yeah absolutely. I mean some of the the things that were shared with us
by parents and students uh were the weight of the device uh that was uh uh uh that was mentioned uh
by students uh often. And uh so our standard in the past, we focused on performance of the device.
Now of

[01:27:30–01:28:00]
Now Chromebooks, as I mentioned, they weigh about half as much as a laptop. But yet I think we are
gonna invest more to make sure we buy those ultra-thin Chromebooks that still weigh even less than
the average Chromebook. We're gonna put more emphasis on uh on that. Um and also you know making
sure that we watch closely, you know, when when we introduce this massive influx of devices.",0,5,0
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
Devices into the classrooms. And keep in mind, we had a lot of devices in the district before. These
devices were not equally distributed, if you will. A lot of them were in libraries, in closets, and
they would use him and get him out into the classroom when the teacher needed it. But with this one
to one, these devices now are deployed into classrooms. So there were some balancing that we had to
do with our Wi Fi and internet access to make sure that it covers that new.

[01:28:30–01:29:00]
density of devices that are distributed among these classrooms. If you will, because of bandwidth
limitations, perhaps, or just everybody on at the same time, so to speak, doing assessments. And
then also something that we have heard a lot is, of course, parents in elementary school complaining
that with the weight of the device, they're bringing the device every night for.

[01:29:00–01:29:30]
for to charge it, but they don't have any homework, right? They just bring it home to charge it. So
that's kind of uh I guess something that that we've been hearing a lot about. Yeah. So yes, early on
we had again because of the shift in device concentrations, uh so the Wi Fi had to be rebalanced to
make sure it has strong coverage all all throughout these classrooms. Uh so we did have initially
some campuses, uh, we did have that uh that balancing uh going on with.",0,5,0
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
Wi Fi. Um and uh as far as charging, obviously just like your you know cell phone, uh we want our
kids to really have the habit of making sure you charge that device. It can last, it lasts longer
than a laptop, maybe less than your phone, but it can go up to twelve, thirteen hours of charge,
which is enough for classroom use, but it's a habit of making sure that you charge that device. Now
we have chargers in the classrooms. Also we have

[01:30:30–01:31:00]
Uh also we have these loaners. So if a kid, we know it's gonna happen, uh, you know, come to school
and the the device is not charged, the teacher is able we have a reserve of loaners that the teacher
can provide to the student to get them going while they're charging uh their device. Mr. President,
Ms. Cosella? Um thank you, John. Um so I you you said you've you've you've had some challenges with
balancing the bandwidth and the peak times, different at different locations in the

[01:31:00–01:31:30]
district is what you said, correct? So once you balance that, um are you re-looking at it? Because
I'm sure it changes. This is not static. So because there still are frustrations I'm hearing from
parents we heard tonight and about that. So how how are you addressing that, or can we do that more
quickly, or yeah? How is that part of your process? Yes. So monitoring our bandwidth and access
points is uh uh extremely important for us. We have the ability to monitor these access points and
see how many.

[01:31:30–01:32:00]
people are connecting to these points. Is there a shi is there a a temporary shift or a long-term
shift? Usually the shifts are happening long term because the students are in the classrooms and we
can see okay this device, this access point, uh is getting hit constantly with this density of
devices. So we end up adjusting that uh that area and adding more access points to split the load
and all of that. Uh and that's the stuff we're seeing the first we're we're two months into it.",0,5,0
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
and we knew this is gonna have gonna happen because you have to balance these things based on
utilization and usage. Okay. Do you do you think we're at a good spot or are we still trying to
react and adjust? I think we're at a very good spot at this point. But we need to constantly monitor
this in case there are. But I think the more time we're into it, the more steady it's gonna be
because we'll see how the behavior of the students is moving, and then we will adjust.

[01:32:30–01:33:00]
accordingly. Okay. And I I have another question perhaps it's for Dr. Kaski about the the how we're
evaluating the the learning and the usage without paper. Uh is that probably her question? We'll
answer that. Doctor Any other questions? Mr. Perez? Champagne? Yes, Dr. Alane, thank you for your
presentation. And I'm glad that you explained why because one of the questions that we get is why
the especially the younger children have to take it home.

[01:33:00–01:33:30]
and they don't have homework is because they have to charge overnight and it's a good to establish a
habit. And something else that uh two other things that I hear about is the you know the weight of
it, which I you know so my kids are old enough that they used to have to bring a bunch of textbooks
home and we walked, you know, my kids were walkers. So I guess kids have kind of gotten out of the
habit of having to take books home for a long time. So",0,5,0
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
So I just want to say it's just another stage that we're going through now where they're gonna have
to carry something. But you know, the the weight of that is not near as heavy as the five textbooks
that my son had to bring home from when he was 11 years old from junior high in his backpack. And
also, I've also heard that the parents, some of the parents don't want the extra technology brought
home. But I also think that's just especially if they're not doing homework, that's just another
parenting issue. You know, just take the Chromebook and charge it in your bedroom or whatever. But I
think

[01:34:30–01:35:00]
that hope hopefully, you know, things will be ironed out and eventually this will be a very positive
thing. I think already, you know, when I go into schools and I ask the principals there, from their
standpoint and from the teacher standpoint, I think most of them really, really like it because it's
just taken away from all the distractions of the phone. And as a parent of kids that were not that
long ago in high school, and me battling them all the time with their phones, but the hearing from
the teachers that they were required to have their phone to

[01:35:00–01:35:30]
have the canvas and all that. This is such a positive change and I really appreciate the efforts in
that. Thank you. Thank you. Let me uh if if I could ask you um and I know this kind of can be a real
detailed sort of answer, but maybe like an overview because you mentioned the safety uh about the uh
the mobile the to enhance uh safety on on the on the Chromebooks uh so that parents are comfortable
can you kind of give us like a just an overview of the of that of what the district does in terms of
the both the Chromebook and also like the Wi-Fi at the campus

[01:35:30–01:36:00]
campus as well. Right. So our devices on our campuses, they go through our filtering system. And if
you take that device home, it still has to go through our filtering system. You cannot even tamper
with that. You cannot change it. It's it's integrated into the device. Now we added also this app uh
for parents uh to have a monitoring ability they can see",0,5,0
48,1:36:00,1:38:00,"[01:36:00–01:36:30]
actually what their kids are browsing at school and at home. They can also control access outside
the school hours, which is after four o'clock. They can even disconnect the device from the
internet. They can sit hours for internet access. So we we use the same filtering technology, which
is a robust technology. This is not perfect technology, but you know, we use every two, three years
we actually replace our filtering system because we're constant.

[01:36:30–01:37:00]
Because we're constantly looking for the best uh technology around. Um and uh uh you know it does a
great job uh uh with filtering content that's not appropriate. Uh but it is a partnership. It is
really a partnership with parents, especially now that we provided them with this app, and we're
gonna continue to enhance this app. This is a new product, very new. In fact, we're par part of that
pilot with this vendor. Uh but we are sharing with them uh our desires.

[01:37:00–01:37:30]
of how we want this app to work. And the goal is really to give parents as much control as possible
without disrupting the instructional process and learning process in the classrooms so that they can
have these decisions to basically disconnect the internet or even at some point blocking content.
But we are working on that with this finder. So so just to follow up on that, the at home the parent
or the parent at home

[01:37:30–01:38:00]
can see the history of the internet, both what n what the child was accessing both at school as well
as at home. Yes, sir. And then they can always disconnect from the internet at home. Yes, sir. Okay.
Now in the school, the filtering, is it work is it blocking certain sites and then also uh certain
sites that aren't appropriate? And then also maybe uh looking for certain keywords? Is that how
words how it works? So the filtering uh our filtering system uh basically",0,5,0
49,1:38:00,1:40:00,"[01:38:30–01:39:00]
Basically, sort of like the movies, websites have ratings. And it blocks, we tell it which rating to
allow, educational resources is allowed. Also, they have categories for these ratings or labels. And
then we also tell them block this category, allow this category. And it allows us to block keywords.
And we have, I don't know, hundreds of thousands of keywords that we block.

[01:39:00–01:39:30]
Uh so it does that uh uh on basically any content. Uh now it is uh uh it is it is a challenging
process because as you know, there's constantly new websites. Some vendors they don't label, they
don't really categorize their websites. So the system has to make best effort. It actually checks
the reputation of that website. If it's not categorized or labeled, the system has the intelligence
to go out and look, ask around what are people saying about it.

[01:39:30–01:40:00]
people saying about this website. And if it finds out that most of the chatter is about
inappropriate stuff, it will block it. So you know these vendors are constantly looking for new
ways, especially with social media sites where the content is changing. So today you can go on
Facebook, which we block, but you know you have some content is okay, but somebody may add
inappropriate content tomorrow. So they also are dealing with that kind of stuff. As well as",0,5,0
50,1:40:00,1:42:00,"[01:40:00–01:40:30]
encrypted content. So you know some websites they encrypt the content. So they don't want you to see
what's in it. Now these these web filters, they uh they use use other technologies in order to break
the uh the encryption or again look for the reputation. Uh what are people talking about related to
this site? That new app that you're talking about, parents have to sign up for that, correct? Yes,
sir. Okay. Yes. Now what about uh sorry to just uh like a

[01:40:30–01:41:00]
cell phone on the campus. Is that is there filtering there because of the through the Wi-Fi if
they're using the campus's Wi-Fi? So if they connect to our Wi-Fi through their personal device, it
will be filtered. But if they connect uh through their cell service, it will not be filtered. Got
it. Okay. Mr. President. Go ahead. Um just thank you for I just well first of all, what's the name
of that app? Uh the app is a content keeper. Yeah, that's right.

[01:41:00–01:41:30]
okay okay and then I just wanted to say thank you for um acknowledging that parents are have
concerns about especially about the weight and looking for a solution already I wish we could fix it
today but I pre I do appreciate you um you know looking for a solution so that we can look you know
be able acknowledge that parents have concerns and address them thank you thank you Mr President Dr.
Alani thank you uh a lot of information

[01:41:30–01:42:00]
So I have a couple of comments and a question. As as I've been going on my campus visits, teachers
and principals say that the transition is going well on the campuses and you know I see them all the
time those. So uh have you considered having charging stations at school in elementary where they
don't take it home for for any sort of homework? Could we leave them there identified with those
charging stations like we used to do those laptops",0,5,0
51,1:42:00,1:44:00,"[01:42:30–01:43:00]
Uh yes, ma'am. In fact, we do have them in the classrooms. So where we have Chromebooks or one-to-
one, we have charging devices in the classrooms. We don't we have I think about five of those in
each classroom. Which should be enough for for the the way they're using it. Okay. So if keeping it
charged is the reason they take it home, if we could do that at school and then it would always be
charged, maybe that would help with those itty bits.

[01:43:00–01:43:30]
Absolutely. And we're watching all of this again. This first year is about lessons learned and
responding to parents' concerns and things. Right. You have to make adjustments. So I don't know how
that happens or if it will happen, but I know you you you probably have some some additional things,
but I just ask on that. So where would they store the devices though if they don't take it? It's a l
it's a little it's a little docking station. Yeah, yeah.

[01:43:30–01:44:00]
Right, but where is what happens to the Chromebook? Overnight, not a whole lot of things. It's a
small device. Right. Um it's like almost the size of your phone charger, a little bigger maybe. And
you plug in the device to it. Uh but you're saying leave them leave the Chromebook there overnight?
Sure. And leave it charged. In the classroom. Yeah. Right. And there's like a little docking station
that used to be little slots like that. I don't know what it looks like for a Chromebook, but
laptops they used to just stand them up like that and leave them plugged in. And and they're fast
chargers. Usually it doesn't take long to charge uh the",0,5,0
52,1:44:00,1:46:00,"[01:44:00–01:44:30]
device. Uh they don't leave the device at school now. You know, one-to-one is basically assigning
the device to the student and it goes with the student home. Uh this way they're able to do their
assignments and do their work. And again remember we really want these kids to be comfortable with
the device. We want them to be comfortable so that when the online test happens they're not
scrambling trying to figure out how to use the device. Mr President on on this topic could I ask um
I thought

[01:44:30–01:45:00]
you know, I agree, these little tiny ones, taking these laptops back and forth seems uh not the
smartest, to be honest. And and and before we had the one-to-one, we did leave, you know, they were
at the school and and the charging stations are there. Um but isn't it now parent liability? Is that
the issue here? Because the parent is assuming all liability for that Chromebook, whether it's a
third grader or not. So if isn't that is that the why the policy is now that they cannot leave them
at school?

[01:45:00–01:45:30]
school. That's part of it basically is you know to be fully responsible for the device. Now let me
also say that again this year is about lesson learned. Next year, that may be a consideration. If we
hear enough from our parents saying hey, don't let the device stay with the student. Or maybe they
can, I mean that's uh subject to further discussions and examination. But uh part of the reason why
we want the device to go with the

[01:45:30–01:46:00]
student is first uh the student can do assignments, do their work on it. And if the device stays
with that student, they're getting more comfortable with that device. These are excuse me, but these
are students with no homework. Is it right? And they're taking it back and forth, back and forth,
back. Because that's the rule. And that's what parents signed. I get that, but it seems we could be
smarter with that. And Dr. Alani I would I would like to question or ask, like do we really need to
wait until next year to make a change?",0,5,0
53,1:46:00,1:48:00,"[01:46:00–01:46:30]
if this is the feedback we're getting and uh it's not it's not my decision. I'm just asking maybe
for a discussion with whomever the people who make those decisions would be could there be an
allowance for maybe the littlest littles that are yeah you know and maybe the parents I don't know
if w that's not for me to decide how it's done, but could it be a consideration to leave them there
to charge if that's the purpose. And then if I could move on, I want to say the parent portal I mean
it's not a portal, the parent app to monitor

[01:47:00–01:47:30]
Brilliant. I know that was extensive work on your uh department. And what it's connect it's what
content keeper is the app that parents can. Do they have to ask for it? Can they just download it?
They have to re have to apply, request it. Half it and then uh it's uh through they can do it
through email, the help disc. Through the help disk. Yes, the help disk, and then we have to send
their information to the vendor to uh basically send them a code.

[01:47:30–01:48:00]
to download and use it because we need to make sure they're they're monitoring their own kids, not
someone else's kid. Good idea. Okay, is this a question that I think is probably also going to go to
Dr. Kaskey. Is there a time limit on how much time students spend on a device during the day? Is
that more a Dr. Kasky question? Okay. I just I know that I know when I'm there, principals are like
they're here for a little while and then they go on to something else. Like they are not constantly
at a device all day long. I just",0,5,0
