chunk_id,window_start,window_end,text,old_binary_hit,confidence,binary_hit
27,0:54:00,0:56:00,"[54:00–54:30]
It ensures that districts utilizing these innovative instructional models were funded and
sustainable. So, where are we now in KDISD? Again, I referenced we did an initial presentation in
October. The goal is to increase student parent choice. We know that's just been the talk the whole
legislative session, and to identify, communicate, personalized learning pathways for all students.
I think you're going to really enjoy what Dr. Craig and Carrie are going to share. And the how is
enhanced opportunities for innovative four year graduation plans, endorsements, and student program
participation that they don't have to choose.

[54:30–55:00]
They can pick their endorsements. They can pursue CTE pathways and they can continue to play ball or
be an orchestra and all those things that we offer in KDISD. These we introduced last October, but
these were created for this past spring for during course selection. And it was the high school
innovative pathways and what the 9th, 10th, 11th, and 12th grade opportunities entailed because this
was new. This was new to them during their course selection. The flexible scheduling, 10th, 11th,
and 12th graders they could elect to take five to seven.

[55:30–56:00]
courses during the instructional day. If students still want that traditional seven period day, they
can. All courses in person, go for it. You can still do that. However, if you would like flexible
scheduling, I only want to be on campus five periods a day. I want too late arrival or too early
off, then you're going to take two asynchronous virtual courses, which we're already doing. Our
learning modes, we designated, I think, about 26, 28 courses that students during the instructional
day could elect to take face-to-face or virtual. We were going to offer them.",0,5,0
28,0:56:00,0:58:00,"[56:00–56:30]
both ways and help campuses get teachers trained to teach in-person and virtual if they want to.
Optional or the fee-based virtual courses, which we're already doing outside the instructional day,
we call that eighth and ninth period. I'm going to turn it over to Carrie. She has been instrumental
in setting up our KSAT framework, works closely with Mr. Merriman, but she does elementary and
secondary KSAT, and so talk about that summer semester. Thank you. So virtual coursework for
original credit is actually something we've been doing for quite a while in KDISD.

[56:30–57:00]
over 10 years. So this isn't really anything new. We have been increasing our enrollment every year
in our virtual course offerings. We had over 8,500 unique students selected summer courses this
summer with us. So we're really excited because that's an increase of almost 1,400 students over
last summer. We did offer, or we did actually have over 15,000 semester courses requested this
summer by our students in our two summer.

[57:00–57:30]
original credit terms. The first one is from May 28th to June 26th, and our second semester term
will run from July 1st through July 30th. So we're wrapping up that first semester right now and
getting ready to launch our second. During these semesters, we're offering 37 unique courses for
students to take. And we have over 200 teachers that are unique virtual trained teachers that are
managing and teaching these courses for us.

[57:30–58:00]
Each one of these teachers has an additional revenue stream, which is great. We're excited to be
able to offer that to our staff. These are KDISD teachers who are earning $100 per student per
semester for academic courses that they teach, and $150 per student per semester for any CAT or AP
courses that they're teaching.",0,5,1
29,0:58:00,1:00:00,"[58:00–58:30]
2026. We are anticipating increased summer semester enrollment. We are anticipating that as our
students become more familiar with the course selection process and how that works in school links,
where they can select their summer courses as well as their fall and spring courses. We'll see an
increase in the amount of students, number of students who want to take more online options in the
summertime. We are also hoping to launch our courses in summer to out-of-district students.

[58:30–59:00]
District students. And we will have an application ready for them in the spring so that we can
increase our revenue opportunities for our summer adjunct teachers. These again are our KDISC
teachers who are doing this in addition to their regular contract, as well as provide a potential
revenue stream for the district, which is always great. And Dr. Craig is going to tell us a little
bit more about what our next steps will be. There you go. Thank you, Ms. Sanguinetti. So I wanted to
share with you an example of a student's schedule.

[59:30–01:00:00]
Of a student schedule. And so we know that we have students who are involved in a number of
different opportunities and courses. So this is a student who's actually a student from this school
year. And their counselor was able to utilize the virtual courses that we already were offering to
ensure that she didn't have to make a choice between her courses at Miller. You see that she's got
first and second period as a clinical rotation. She didn't have to choose between that. She's got
study hall that.",0,5,0
30,1:00:00,1:02:00,"[01:00:00–01:00:30]
That allowed her to transition back and forth. And you see, at the very end of the day, there in
eighth period is her dual credit eco course, which is a virtual instructional day course that she
was able to take. So that she didn't have to make choices because those two classes circled in the
middle are only offered twice a day on her home campus. So if she wanted to stay at Miller, still be
an AG, still take AP Bio, still have all of these things, those things can really lock up a
student's schedule. So by availing herself of the opportunity to utilize our virtual course.

[01:00:30–01:01:00]
Our virtual coursework, she didn't have to make choices between those things and could continue to
do all of those activities in her senior year. So as we think about what summer of 2026 looks like,
as Ms. Sanguinetti just talked about, looking at moving forward into 26-27 with our secondary
innovation planning continuing, looking at in the in August of 2026, launching a KDIC virtual high
school campus where we would offer two different types of coursework for students. So I'd

[01:01:00–01:01:30]
like to direct your attention first to kind of the columns on the left. So when you look, we have
one piece that is an a la carte course. We are doing this right now with our KDISC students. So our
students, just like in the schedule that you just saw, I might need one course that I want to be
able to take to fit in with that. The only piece new on the a la carte side is offering that to out
of district students as well. It does offer an opportunity for our current and retired adjunct
virtual teachers to come in and teach. Student teachers who are very familiar with our courses are.

[01:01:30–01:02:00]
With our courses, our content, and the expectations of what it looks like to teach and receive
credit from a KDISC campus. It also helps to support instructional vacancies. So we are currently
already doing this with our virtual programming. So our hard to staff areas, some of those are ASL
courses, our computer science courses, sometimes it's very hard to find a teacher that's highly
specialized in those courses. And so we're utilizing the virtual instruction for that as well
already. It also helps us when we might have a course.",0,5,0
31,1:02:00,1:04:00,"[01:02:00–01:02:30]
that may not have enough students to make that particular course on one campus, but if we aggregate
those students across our district, we can make sure that students still have access to that
coursework. So most of what is on that left-hand side, we are already doing, we have all of the
pieces really in place for that. On the right-hand side, we're excited to be able to talk about the
opportunity for full-time enrollment in a virtual campus, along as Ms. Hack said, with Senate Bill
569 passing. So with our in-district students who might choose to participate in virtual in a
virtual

[01:02:30–01:03:00]
high school still offering those students the opportunity for home campus student participation so
they don't have to make some of those choices but they could still participate and then with our out
of district students those students would have some would have a tuition base with that piece but
supporting parent choice. We know there are people who may have to move because a parent's job or
something relocates and want to be able to stay part of KDIC and this allows us that opportunity to
continue that as well. Our virtual courses right now currently are

[01:03:00–01:03:30]
kind of branded in two ways. So we just wanted to share with you kind of what we are already doing.
On the left in green, you'll see Mr. Merriman's Reigns branded courses. You see those there in their
Canvas courses. They're branded with the green. You see the Rains Academy logo there with them. And
then you'll see what is currently our KVS or Katie Virtual School branded logo there as well for our
students that are already taking those virtual courses. So you see those two pieces. And wanting to
be able to bring those two things together, I'm going to show you and we'll hope I can get back and
forth between these two things.

[01:03:30–01:04:00]
Daniel's assured me that I can do it. So we'll see if that's true. So just kind of wanted to share
with you some of the courses. And now just scroll them. It's not for you don't have to study all of
that, but the courses that we're doing, what we're taking is opportunities with our teaching and
learning department, curriculum instruction, instructional technology, and really working through
the courses that we have to ensure that they are exactly what we need them to be in order to
continue to offer those in a virtual environment. So that the rigor and the coursework in our
virtual environment matches.",0,5,0
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
that in our face-to-face classrooms. To really make this happen, we have been working on some things
here, and I know this is small for you, so I'll kind of go through it with you. But really kind of
working on those two sides of the house, like I said, in teaching and learning, and with our
instructional technology department, so that we have our content area experts and we have our
experts in instructional technology that can help ensure that that coursework is accessible in the
online environment with that. And so they are working together to provide the support professional
and

[01:05:00–01:05:30]
development, all of the pieces that are necessary for the teachers, and distributing those through
school leadership and our department to our consumers, which are all of our high school campuses,
utilizing Miller to be able to use that space more flexibly with students. Rains Academy, as you
just heard from Mr. Merriman, we do use virtual coursework as well through our OAC with that when
students are over there as well. And then really through that virtual high school. And so again, you
see in

[01:05:30–01:06:00]
the virtual high school part those two sides the a la carte side, which is kind of a one off course
that I might need to take to fulfill a graduation requirement, a scheduling kind of situation for
some of our out of district students. It may be a course that their district can't offer because
they don't have the resources or capacity for that, but a student might be interested in pursuing
it, and we can provide that for them as well as then our full time students enrolled both in
district and out of district. All right, and I'll turn it back over to Miss Lancaster.",0,5,0
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
Over to Ms. Hyde. So we'll go into planning considerations as we move forward. We've got to
constantly look ahead at what innovation out on the complex looks like. And one of the things that
we're really having to consider in the discussion with Dr. Ugorski is space. We need seats because
there's going to be a lot of interest in there and we're already running wait lists. Before we move
forward on the planning considerations, I want to make sure that everybody that y'all are aware of
multiple departments have been participating in this. Just quickly raise your hands if you're in on
those Monday meetings. Teaching and learning, school leadership, we got finance back here, research
and accountability.

[01:06:30–01:07:00]
CTE, all the technology it takes a team to do this. So moving forward, planning considerations
include and Ted. And me. Okay. As of today. Yes. You'll find out why they need me. So planning
considerations currently the Steam Center is under expansion. It's in progress. Is anybody driven by
the Steam Center? They are pushing dirt. It is all kinds of exciting things happening there. And we
consider Steam Center one of our innovative con uh buildings out there on the complex as amazing
things. August twenty twenty five, Raines Academy is going to launch the

[01:07:00–01:07:30]
water operator licensing program, continue to build to that arsenal we have out there. Our need is
Miller. I mean, we have reached capacity at Miller, and I think we've known that for a while. So I
spoke with Miss Corilla last week and she gave me these numbers. We had over 3,000 course requests
for students to attend Miller. Applications accepted. She pushed it. We accepted 1,950. Last year we
thought we were pushing it at 1,700. Where we're trying to find those seats is kind of to pull off
non CTE courses at Miller, make it more

[01:07:30–01:08:00]
flexible by we're putting them in the virtual courses to make them mobile and to get more seats for
the specialized CTE. Her and her team were creative. We were able to get about 200 more kids
accepted for this year, but we're we're pushing it at capacity. We waitlisted approximately 800, and
these 800 met the requirements to be accepted, but they weren't because we just didn't have enough
seats. Discarded, when you say discarded, it was about 300. They just, those students, for one
reason or another, didn't meet the prerequisites or something like that in that program.",0,5,0
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
So Ms. Carrill and her staff communicate with the home campus. They let the counselors know what
they know. Do we need to double up on something the following year? Can they take something virtual
in the eighth and ninth year so they can reapply the following year? Lots of conversations about
that. So our planning considerations are for something for the board and Dr. K Dr. Gorsu to discuss
is to relocate the Opportunity Awareness Center to allow for expansion of Miller II, a campus to
support increased student access. And we kind of

[01:09:00–01:09:30]
noted that approximately 70% of, and I think Dr. Gogorski shared this these stats just recently with
a group. Approximately 70% of KDISD graduates pursue a post secondary pathway. We knock it out of
the park. Our kids go to junior college, community college, technical school, university, and 70%
that is a pretty high number. But we also have about 30% that want to enter the workforce. Well,
it's just as a priority for us to make sure when they enter that workforce, they can earn a livable
wage. That's crucial. And so we're doing the innovative

[01:09:30–01:10:00]
programs, we're doing innovation out on the comprehensive high schools, and we just want to continue
to look at what we can do out there on the complex to increase increase seats, and this is what it's
going to look like. If you were to consider it, OAC would be there for this school year, maybe we
would be Miller 2 for the 26-27 school year. Now that we have CTE programs at Rains Academy and
Miller, we Ted and Transportation, we have a white fleet where we could run shuttle. As you know,
the state reimburses for all CTE transportation.",0,5,1
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
transportation so we can make it even more flexible as the kids go back and forth to their campuses
so they can come over and do the water operator licensing program, go out to their site, come back,
catch a shuttle, go back to their home campus, do their couple courses, go out, do early off and go
out to the barn and work your animal project. It's flexibility, it's innovation, and we're we're
doing so much of it, it's just wrapping it up and moving forward. And we need space. So we invited
Ted to the meeting today. Ahead of tonight's meeting. So anyway, we thank you and

[01:10:30–01:11:00]
we're all happy to answer any questions. Thank you so much for the presentation, board. Mr.
President. Ms. Champagne. I'm so excited, but I feel bad about Mr. Merri Merriman and where is the
OAC gonna go and all that after we've heard this wonderful um is it so would the OAC remain there
and we squeeze in MC the the Miller kids into that? Or yeah, I I'll go ahead and jump in there as
I've been involved with a lot of this going on as well.

[01:11:00–01:11:30]
Well. And we think there's some flexibilities also with House Bill 6 that came through on discipline
and what we can do with kids with some virtual options in there and some other options in there. So
you might recall that current building over there now that is the OAC, and that's run by Janelle
Coleman over there, and she has the BTP in there as well. Remember, BTP will be moving out when the
section of Burchant's Way is ready. So that clears out a portion of that building. The other portion
is the DAEP side, which we think we could relocate and build.

[01:11:30–01:12:00]
Locate and build a smaller building that would accommodate what we're looking for out of DAP with
some of those flexibilities of House Bill 6 and how we can accommodate those students who choose
that program over our typical high school programs. And that we can do things a little differently
with that. We do have a few locations in the district that we think would would meet that. It would
require to build something, but it would not be building anything near what we have right now. We
envision something that would have.",0,5,0
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
classrooms, would have some virtual opportunities, kids would stay in classes, teachers would move
around almost like that Reigns model where the teachers move and kids don't. But it would not
require some of the things we have in the in the OAC right now. We wouldn't build it with library,
we wouldn't build it with PE, we wouldn't build it with the gymnasium. So all of those things can be
changed now. Like I said, we've got some different options we can do DAP differently than we've ever
done it before, and probably save some money in the long run on that.

[01:13:00–01:13:30]
You heard a lot today about space and space is is a priority on that piece of property over there.
So what do we do long term with a building? How do we adapt that and and that would take a lot of
work with our um architects and we have some excellent architects who have done fantastic work out
there. And we would look at those buildings and say how do we either repurpose them into CTE centers
or what would have to be maybe demoed down, what would have to be built up and what does that look
like? What I'm sharing with the board tonight is is trying to set

[01:13:30–01:14:00]
this district up for success when this district is 115,000 kids and we have no more space over there
for for our fantastic programs. So we've got to probably be thinking now about the future of what
that looks like, or we're going to be with the numbers you saw tonight of squeezing kids out of
opportunities. But I think that building across the street there from Miller, to put programs in
there that are CTE, that's the wave of the future, then I think we can really do some excellent work
out there. Um probably cost us some bond dollars and a future bond. Um",0,5,0
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
Probably don't need another bond until 2027 is what we're thinking. But what can we do with current
monies and current bond or bond savings or dollars that we have uh creatively, like we have done
with um how we purchased Merchants Way? Very creative on the structure of that to be able to pay for
that building when we need to do that. So you leave that up to us as a team and and Mr. Smith over
there, he and I have had some conversations. We've got some ideas we can bring to the board. Mr.
President, Ms. Gazella. Um

[01:14:30–01:15:00]
Um thank you very much. Um it it's it it's uh the last slide was um an amazing pictograph of what
you were talking about. It's pretty crazy actually. Um what I'm trying to get my mind around is the
heart of Rains and and why it's there versus another virtual flexible campus. Are we gonna lose
sight of why that's there? That's for student to help a particular group of students who otherwise
may never graduate. I I would never want to lose sight of that. I don't really hear

[01:15:00–01:15:30]
that in here. Are we trying to There's no plans to change the programming at Rain's Academy? Are you
saying because we want to offer a virtual high school? Yeah, it just looks like I'm trying to figure
out the distinction, right? With virtual high school, you've got Rains and Virtual High School on
the same slide. Virtual High School, Rain's Academy is Rains Academy, hybrid program, no change to
programming there. And how we're supporting it with the nine-week virtual courses. That that would
stay the same. Um let me see.

[01:15:30–01:16:00]
If you look here, let's say a lot of students we know look for something different than seven
periods in person all day long. They're look we know we have students that probably are not going to
KDISD, they're looking for virtual and a different type of format. So this would just be us offering
another way for kids to remain enrolled in KDISD and more suitable to how they want to learn and
prefer to take their instruction. So, for example, for full time enrollment in district students,
they can enroll in the virtual campus. All their courses would be virtual.",0,5,0
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
they'd be enrolled at that virtual campus. What's unique to Senate Bill 569, in district students,
they would still retain the opportunity for student program participation back at their home campus,
which is a big win. Um, so that keeps them engaged, but then they have choice on where they want to
go to school and how they want to learn. Out of district, we would get the ADA increased enrollment,
it supports parent choice, but they would not have the opportunity since they're not, they're out of
district to participate in student programs. Okay. Thank you. Maybe the better way to ask the
question is then how how is a rain student different?

[01:17:00–01:17:30]
Brain student different from a hundred percent uh virtual student full time. How are they different?
It's so yeah, go ahead. So with Brains with Rains Academy, those students are part of a hybrid
program. So they do have in person time with that teacher there because there's been some
traditional school that might not have been as successful. So they are coming in to work with
teachers, to work with them in the virtual setting. That would be just that virtual and
asynchronous. So that's not always the same student that would.

[01:17:30–01:18:00]
be um you know that that would be successful for both pieces with that so with RAINS they do have
some virtual components where they are working through their coursework in virtual but also with
that in person support of being able to come in being able to go to tutoring with that teacher in
person um meeting with some of those other support staff as opposed to being completely virtual um
and and working in it in an asynchronous environment completely because I see that as critical right
yeah for for RAINs right there they would be I think you know some students might be um might be",0,5,0
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
able to transition between both of those settings, but the really the target audience is different
for both of those too as well. Yeah. Thank you. Thank you very much. So and and the other curious
student population is the ones who do not live in our district boundaries. So this is totally
different. I remember you talking about this and that there would be a revenue stream, so my ears
perked up. Love that. But it's so curious. Like, are we saying, or did the bill say this? I'm not
exactly sure in detail what SB 569 said, but that a parent who lives out of our

[01:18:30–01:19:00]
boundaries can enroll their child in KDISD full-time virtual school? Is that what we're saying? Yes.
Okay, so what's that what's that game? I mean, how's that look between districts? So what what is
the landscape here? What's going on? I think you're uh I think across the state of Texas, um,
everyone's gonna see um more and more what I would call parent choice or parent opportunity, and we
can see that probably in a handful of different bills that have passed the legislature, and some
that didn't pass the legislature. There were actually a few bills out there.

[01:19:00–01:19:30]
early on where they just kind of what I would just refer to as almost open borders. Any kid can go
to any school district they want to choose, whether they live in the district or not, in person or
virtual. So we're seeing a lot of different choice. And I think what you've seen here tonight are a
few different models for that kind of future thinking of how do we customize things and make them
more personalized to what our kids might want in the future or what families might want. I did
appreciate Leslie sharing that if kids still want the traditional stuff, we've we're always going to
have that. I don't want anyone to think that we've moved away from that model.

[01:19:30–01:20:00]
Model that we'll always have our traditional high school, seven periods a day, everything that we've
always imagined to be. But I think it can be so much more than that. So you are going to see some
districts have already said it. So 569 comes along and",0,5,0
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
says, well, now anyone can do that. Now there will be rule setting by TEA. It will come with an
application process, and you'll have to go through all of the parameters TEA sets up, but that's
coming in the future. We're not sure what that piece would look like. But what it would look like is
exactly what uh Ms. Hack and the team have explained. We could create um something that's really
fantastic, which we could enroll people and give them a diploma virtually. We've got all the courses
already. I know it went really quick when Emily was scrolling through, but we've got uh a

[01:20:30–01:21:00]
Many courses already set up and more in the works where there's enough in there to go ahead and roll
out a virtual high school where all the courses you want are in there. We could take in-district
kids and we can take out of district kids. Any kid that comes from out of the district, uh, I
believe, um, Leslie, correct me if I'm wrong. Uh in the virtual program, it's a hundred percent ADA.
I think that's what it was. Remember, right now we get a refined ADA based on who's in the seats.
But so every kid we enroll in Texas in this kind of program, we're collecting the full ADA on that
kid.

[01:21:30–01:22:00]
And we believe we can deliver a virtual program because we've got so much in place already to which
it would be a revenue stream. If it's not, then it's probably not worth doing. But we think that
there is revenue out there we can bring in by enrolling folks in a program we have here. Mr.
President, I have a question. Is the motivation uh I think you said it, so I apologize if you need
to repeat, but the is there a true need of of space or we're looking forward, or you know, you
mentioned",0,5,0
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
a hundred and fifteen thousand enrollment someday or somebody did. Uh is it primarily that or is it
primarily revenue stream, a wonderful opportunity to capture what what is it? Yeah, I'd I would put
all those in the same stew that we're cooking here that says um innovation, definitely. Uh
personalized learning for kids, more choice for kids, that's all in there. Revenues in there as
well, but space is in there as well. Um certainly as we grow and we have more opportunities in
there. Um I'd like to think we don't have to build

[01:22:30–01:23:00]
high school number eleven one day. Uh ideally, if I could sit here to and tell you today um we won't
need it, I can't tell you that. But if I had many other options, is there a possibility we wouldn't
need it? Maybe. I don't know. I don't know about you guys, but a new high school is awful pricey.
Last one I saw being built was three hundred million dollars. Um I really don't want to build
another one, but if I have different opportunities that are going on all over the district, maybe
that buys us some time. But uh there's no doubt about it that our demographers have been pretty good
for twenty.

[01:23:00–01:23:30]
Pretty good for 20 years. We're going to hit 115,000 at some point in KDISD. We're darn near 100,000
now. So it's a little bit of everything you said there in that, Ms. Kazell. I think it's just more
innovation and more ways of looking at things differently and doing some things different. I think
it's going to be exciting for folks. Thank you. My question is kind of in along the same lines as
far as cost or funding mechanisms. And you're saying that the ADA for an out-of-district transfer,
we get 100 percent of that? So along with that ADA, how does that form?

[01:23:30–01:24:00]
How does that formula what does that formula look like? So what's attached to that ADA? Is that
dependent upon the course that the student is taking? Is that a CTE student formula based? Like what
does that look like per student depending on what they're doing? I do. So if we had a virtual high
school and kids were enrolled in the virtual high school, the guaranteed minimum of the ADA is the
basic allotment. So every kid is worth the basic allotment who rolls enrolls. Now the part I
wouldn't know is what weights would come with those kids.",0,5,0
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
because every time a kid enrolls, if they are CTE, that's a weight, bilingual is a weight, GT is a
weight, SPED's a weight, economically disadvantaged is a weight. So from the basic allotment, all
those weights go up depending on which kids would enroll in the program. So then, but that as
they're an out-of-district student, then that's still we get all of that. So if you have a student
who is out of district, bilingual, SPED, um economically disadvantaged, that all goes into one
formula.

[01:24:30–01:25:00]
One formulaic weighted amount that we get to educate that student. Am I correct in that? You're
correct. But if we're going to get into some details, I'm going to ask Chris for some help over
there. He knows the funding much better than I do. He might be able to explain it better. So well,
that's a good question. But that's, you know, if you're doing SPED online, as Trustee uh Fox has
asserted, that would be kind of difficult to do depending upon what the SPED need would be. But
nevertheless, if they're designated

[01:25:30–01:26:00]
SPED, then you would then take in that formulaic weight into account. Not that it couldn't be done,
I'm sure it could and can. But beyond that, how are we funding the teaching of this? So who's
teaching these courses in a virtual mechanism to an out of district student who does not live here?
Is this I know we had talked about you c we had seen that on the screen of what that looked like in
that little breakdown? So there there are some um parameters to teach virtual classes.",0,5,0
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
that are very similar to whether you're teaching virtual or in person. So these would be educators.
They have a teacher certificate, okay, to teach for the course that which they would be teaching.
And they have to have a virtual course training certificate. Our technology team has that course. We
train our teachers currently, right now, to have the virtual certificate. So you do need to have
that to teach virtually. And how many students did we say we were anticipating? Do we have a number
of best guesses? The next steps, if we wanted to move forward with this, we would work with
communication.

[01:26:30–01:27:00]
We would work with communications on communicating out that KDIC was moving forward with this in
August of 2026 and kind of what Dr. Grigorski referenced. There are some other districts moving in
this district, moving in this direction as well. And then with that, we would, of course, get
everything set up, open up an out of stud uh out of district student application so that in the
spring we're monitoring those numbers as they're coming in, and then following along with HR when
they begin staffing for the in-person campuses, we would be staffing for the virtuals.

[01:27:00–01:27:30]
Um I just have one more I just had a thought on the ESAs that were just passed. Would that if you
were an out of district student and you were coming to Katie, would we then be taking advantage of
any potential would that do anything for us at all as far as like the ESAs are concerned? There's
something in the language and I'm and I'm m not remembering it to quote it wrote right now, but it
says if a student is eligible to collect the ADA, then you couldn't take the ESA to the U.S. Okay.
Okay.

[01:27:30–01:28:00]
Yeah. Mr. President. Ms. Um, thank you. Um thank you for all of your hard work and innov innovation
that your whole team has put together. I I greatly appreciate it. I I know our community does too.
Um just wanted to circle back with the a little bit. I know we talked about full fund full ADA
funding for non district students. What about the district students? Is that a different formula or
is it the same? My understanding is it's the same. Okay. And that's one of the things that the
components of Senate Bill five sixty nine. They're getting",0,5,0
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
They are get providing us the guidance on how it to districts that offer this, how they're going to
fund it equitably and then it can be sustained. Okay. So I'm excited about opening this up as a
possible revenue source of revenue. However, I do wonder do do y'all have any a system in place to
give priority to our district students first? Um because I do think I would like to see them
prioritized over out of district. Although I'm not saying I don't want re additional revenue, I just
think our community should get first steps.

[01:28:30–01:29:00]
I don't think we any of us have even considered that we would turn one down. If they were our
students, they get their preference of how they it's all about choice, and the first ones we're
going to take care of, of course, are going to be our KDI C students. Okay, so you all have already
thought of that. Okay, great. Great, thank you. Especially since they can retain their home campus.
When I say student program participation, their ability to participate in their academic UIL
program, what we saw tonight, um the uh what is it? Speech and debate. Yeah, speech and debate, or
athletics or fine arts or CTE. Would have been nice if they would give us a financial incentive to.

[01:29:00–01:29:30]
for our own kids, you know, so that we always look at for our kids first, you know. I mean I think
it's great that we are open, we can open up to others. But I think a financial incentive to take
care of our own would be wise. Yeah. True. But if we do have a number of kids out there that would
prefer the virtual environment instead of going to a large in-person comprehensive, at least now we
have the ability to offer that. And that's good for our kids. Yep. I agree. Thanks, Mr. President.
Ms. Fox. In to uh tagging on to what Mrs. Temey said, don't we?",0,5,0
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
Timmy said, don't we I mean is it the same? Like we get the ADA for our students first, and so it's
kind of the same. We'd pay for our own first. Okay. Thank you. I appreciate your questions. I have a
a couple of questions. So where would the teachers teach? Like from their home, or do they come to a
classroom? And then is there a teacher at one classroom and that classroom is broadcast everywhere?
All of that is still in production. We haven't got that far, but if they kind of give you a visual,
um during the instructional

[01:30:30–01:31:00]
during the fall and spring semester, if it's during the instructional day, the teachers are in
person, they're either teaching in person or virtual. If the students are taking it what we call an
eighth or ninth period uh virtual course, it is teachers that are now teaching those virtual courses
outside of outside of their instructional day schedule, so they're getting paid and so they're doing
it from home. Summer semester, both are summer semesters, those two hundred and seven unique
teachers, they are standing up those semester courses this summer from home. But what about a
student?

[01:31:00–01:31:30]
who needs uh these are probably questions too far in advance in my little puzzle brain putting
puzzle pieces together. So just you don't know, I'll stop asking. But let me ask this one more. A
student needs a course that isn't offered at their campus during six period, which is their only
opening. Is there a virtual course they could take, like when they get home at night? Right?
Somebody somewhere has taught it and it's online, you can go in and grab it, right? Some of that
exists. And that's you know, talk speak to that is a little bit of what you said on that flexible
scheduling.

[01:31:30–01:32:00]
Scheduling. Yeah, so that's that's what it looks like right now too. So those courses are
asynchronous, so students can they can they might do it during a study hall, they might have during
their um school day, or they might do it in the evenings. We know um our instructional technology
team would tell you that a lot some kids love to log in from one a.m. to two a.m. in the morning.
Like that's when they they do their work. I have a college kid that does the same and I his day is
different than mine. Um and so that they have that opportunity to where it works in their schedule.
It also we've had kids currently doing it where",0,5,0
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
they can kind of front load what they know what their week looks like. So if they know they have a
busy week with their in-person courses or that our ag shows happening and they know I'm gonna be
very busy right this week looking at this schedule, I know that I can do my virtual work over the
weekend. I'm gonna get a lot of that week all the way done because I can work on that asynchronously
and free up some time. So it allows some of that time too for them to manage kind of the pace and
the the rate of work that they need to do as well.

[01:32:30–01:33:00]
So that sounds to me like that course could be loaded in by a teacher time by time by time. It's
loaded in, ready to go. You could do three lessons. Right, the way we have it set up. Students can
kind of work at that at the pace that they need to and be able to make some adjustments. Also sounds
like more opportunity for students to do, you know, flexibility, but also to free up classrooms if
they don't all have to come to a classroom or a teacher doesn't have to be at 10 high schools.
Right? Such a great idea. The last question what did the state say about rehire, reaching?

[01:33:00–01:33:30]
Hire retirees. Can we do it for this, or is there still that penalty that we have to pay to hire
them? I'm gonna tag Mr. Schuss over there to see if he knows what that is. There are some
flexibilities in there for less than full-time work. But for a full-time retiree hire, Brian, do you
know how that has changed now with the new legislation? Yes, so they uh a couple of years ago uh
they took away the the district's ability to you talking about the penalty of the surcharge to pass
that a",0,5,0
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
to pass that along uh to the retiree, but they repealed that um uh this session uh so we can we we
can essentially do that uh uh if that is something we would like to do. And that may be an
opportunity in this setting uh um um to to hire uh retiree hires. Well we actually have, Jeremy, one
or two retiree hires teaching this summer. Two retire retirees teaching summer semesters and they of
course you saw what their pay is and they just get a check cut to them for however many students
they taught times whatever they're I think they're both AP teachers.

[01:34:30–01:35:00]
retired AP teachers, which are difficult because we have so many James and I was this how many kids
request AP courses. So we're already kind of doing that and working on the job description. You
know, Ms. Fox, we also see it as possible opportunity. If you guys know how colleges operate with
adjuncts and part times and full times, some professors are not full time. We think with the teacher
shortage and everything that's going on across Texas, we probably need to tap into some people who
were good teachers at one point and have moved into a different position. So this would allow us
also

[01:35:00–01:35:30]
to grab folks who would work outside of the school hours, but doing school work. Like we have
probably dozens of good teachers in our curriculum department, experts in curriculum, experts in
teaching. We've technically got them all over the place. And I mean, we might even tap into an
assistant principal who wants to teach a class for us, and there there'll be that opportunity out
there. And that's something Mr. Schuss is looking at in terms of that as well: is how do we how do
we contract with people? How do we do more of an adjunct type employee who may

[01:35:30–01:36:00]
not be a full employee for us and just teach a couple of classes and really looking at the
flexibility that could be out there of meeting this other need of there's just a shortage of full-
time teachers. This is all very exciting and very surprising but not surprising. KDI CD is the best
because you all are already light years ahead of what just happened with the ledge on like here's
some things that could happen. We are ready out of the gate plans are done brain trust everywhere in
the",0,5,0
