chunk_id,window_start,window_end,text,binary_hit,confidence,
25,0:50:00,0:52:00,"[50:00–50:30]
teacher Bairo and all teachers who are using CNN and other creative mechanisms in their classroom.
It's wonderful. Thank you. I on November 19th, I attended an event called Threads of Gold, which is
an art program event held at the Asia Society. I happen to be the chairman of the Asia Society, and
we had over a thousand people, parents and children, and artists there in partnership with the
Ferris Foundation, which is a charitable foundation to support young children, particularly

[51:00–51:30]
Particularly those who have suffered from cancer. But the event was there to celebrate artists from
across HISD. And in fact, we invited four other districts this year to participate. But the majority
of the of the artists there and the art that they had on display was from HISD students across
mainly the high schools. Two students from HISD won $500 certificates for the quality of their work,
and they were chosen as the best artists. They're two pieces. And so I just wanted to it it
reinforced to me that there is an active art program across the district, and these kids.

[51:30–52:00]
are all participating, and it was one wonderful evening with a thousand people participating and
celebrating. Um thank you, President Campo. Uh I had the privilege of attending a um uh a school
visit uh with the superintendent and some of his team, um representatives from the HISD Foundation,
and even I believe it was the Kansas City Public Schools who are interested in seeing uh the NES
program in action. And uh it was remarkable. Um",0,5,
26,0:52:00,0:54:00,"[52:00–52:30]
Um what I saw from those teachers, uh, the engagement I saw from the students, uh, the the the
combination uh when I think about the teachers, a combination of skill, you know, pedagogy, and
genuine love and affection for these students, right? It it's no surprise to me that they went from
an F-rated campus to an A-rated campus. Um and so it also brings me great pride that the principal
is in Aggie. Um and but it was it was awesome to see that um in action. Uh what a what what a cool
experience that was.

[52:30–53:00]
Thank you. I would like to shout out a public part community partnership with Gregory Lincoln
Elementary School. I got a call from their awesome counselor, Levondia Menifee. So Rose of Sharon
Missionary Baptist Church and Hope Charity contacted the school wanting to partner and to give
little gift bags to the students. And our resourceful counselor said, yes, we will take them, but
what we need is coats.

[53:00–53:30]
And they asked what she needed. She said, I need 643 coats. And two weeks later they got them. So
um, so just um uh what appreciate her for her resourcefulness, and we want to thank the Hope Charity
and Rose of Sharon Missionary Baptist Church for partnering with our kids and getting them brand new
coats size to fit. So that's really wonderful. So I'd like to take the opportunity to thank the
businesses out there that have joined the Houston Promise that celebrates our teachers and

[53:30–54:00]
celebrates the success of our students. We appreciate them standing up and participating in the
events that have started already and that will continue through the end of the year. So I appreciate
them. It takes a lot of time, effort, and finances on behalf of the businesses. So we appreciate
you. So thank you for that. President Campbell, one more if you don't mind. I think I might have
mentioned earlier that my family is very involved with the Barbara Bush Houston Literacy Foundation.
I learned this evening talking to one of the Sunrise Center professionals here that",1,5,
27,0:54:00,0:56:00,"[54:00–54:30]
tomorrow they're going to collect a hundred books from the Barbara Bush Literacy Foundation that
they've requested. But more importantly, at the end of the week, they will have also collect 12
boxes of 75 books each, so nearly a thousand books, that will be uh given to the sunrise centers and
put in the sunrise centers available to uh the communities. And I believe that over the next few
months, if the sunrise centers need it, there are probably uh thousands more books that I know the
Barbara Bush Literacy Foundation is very anxious to uh distribute through the Sunrise Centers to
HIST parents and families.

[54:30–55:00]
Thank you. You mentioned Mr. President events, and I wanted to shout out Garden Oaks, Montessori.
They had a fall event that I know Jeanette and I attended at the same time, so if you were also
there, I'm sorry. We did we did not see you. But schools often invite us, and I it's great when we
can attend. I know I've tried to make this particular event for three years, and the scheduling just
worked out, and I'm so glad that I did. I have heard a lot of wonderful things about the campus, and
it was nice to see the campus on a Saturday with families and

[55:30–56:00]
to be able to talk to families and staff and to see all the wonderful things that the Montessori
School has to offer. So thank you to the uh Garden Oaks Montessori School and all the communities
that continue to invite us. We try to go to as many events as we can. Thank you. Are we done? Okay,
great. Let's go ahead then. No, we we can keep going. We've got a lot of time. Um so now why don't
we move uh to uh Superintendent Mile for your reports? You have the floor? Yes, Mr. President. Thank
you, Board of Managers. Just uh wanted to start off by saying",0,5,
28,0:56:00,0:58:00,"[56:00–56:30]
on Tuesday, the Bush Institute convened 20 some commissioners of education to talk about reading and
student achievement and how to improve across the nation the proficiency of our of our students. And
I was fortunate enough to be invited with Mike Marath and Todd Williams, and we gave a uh
presentation. Uh, and the topic was uh what the Bush Institute called

[56:30–57:00]
The Bush Institute calls the second Houston Miracle about how well our students are doing. And so I
just wanted to say in the national audience, there's a lot of recognition, not just locally, but
nationally, for what our students are doing, what our principals are doing. And even the board of
managers got shouted out positively for what they're doing. So just wanted to relay that. That was
uh on Tuesday and at the Bush Institute.

[57:00–57:30]
Institute. I also want to uh second what uh board member uh Mendoza said about the the Houston
Promise and to add even more, I would like to bring up Naja Callender to introduce a couple of
speakers on the Houston promise. Good evening, everyone. Can you all hear me? So we're here to
recognize the partners, organizations, and individuals who make up the Houston.

[57:30–58:00]
Promise. Their support is making a real difference for our students, and you've got to hear some
from Board Member Mendoza and Board Member Goosen about this process. I am going to just say two
quick words. We have 43 partners in total that are supporting the 64 schools who are currently rated
C and D, but on their way to A and B. And they really run the gambit of type of organization. So we
are super excited about the work they've been doing. So far through the Houston Promise, we've done
celebrations.",1,5,
29,0:58:00,1:00:00,"[58:00–58:30]
Uh celebrations for more than 2,000 teachers and more than 10,000 students. And this is just first
semester, so we have uh a lot more events uh happening uh with these partners in the spring. So just
a quick look so you can see the organizations that are participating. And we have uh quite a few uh
partners here this evening. So I'd like to really offer them an opportunity. If you're present
today, uh we'd love for you to stand and just be recognized uh for all your hard work. So I think
it's most of the people in this section here. So please just stand up. We'd like to say.

[58:30–59:00]
thank you. And and and and thank you to uh board members who have also um become partners. So we're
gonna have a quick video, and then I'm going to invite uh the following folks up to speak. And and I
did talk uh I pre game this with the staff, and they said we're gonna let a pastor have the
microphone, and and so Pastor Lee is gonna be our

[59:30–01:00:00]
first speaker, and he's assured me that he is the lone pastor, including my father, who will speak
in the time allotted. So uh don't tell my dad. I hope he's not watching the board meeting. Um, but
we will have Reverend Derek Derek Lee come up, who is the pastor of Midtown Worship Center. We will
have Stephanie Cruz, the managing director for Houston Loves Teachers, and then we will have uh Tech
Houston Texans uh legend uh Wade Smith come up and speak, and they will each speak for one minute.
Um",0,5,
30,1:00:00,1:02:00,"[01:00:00–01:00:30]
So that I can uh rest easy. So quick video and then we will have them come. Promise partnership has
brought together more than 50 partners with our 64 C and D rated schools that are striving for A and
B. Many of the partners are corporations or churches or individuals, and they are doing all sorts of
things just to help our campuses know that the community is behind them. We are supporting teachers
and celebrating their accomplishments and all their hard work.

[01:00:30–01:01:00]
with students, and then we are also celebrating students. We are having teacher lunches to show
appreciation for their hard work in the classroom every day. We're celebrating students' success and
progress at some of the campuses as they are doing map testing, as they are preparing for STAR, as
they are reaching new heights on systems like ZERN. We are giving them just little nudges and little
encouragement. We want to see them succeed. We want to celebrate success, and we want to just plant
those seeds.

[01:01:00–01:01:30]
for our students and and frankly for their families to know that there are uh lots and lots of
people in Houston that want to see them succeed. To Superintendent Mike Miles, to the board of HISD,
to the staff and community that is in this room. I hope I hold this one minute. Cofiel ain't here.
Do I give you? No, you don't get Cofield S. Okay. Let me say this. I'm glad to be a part of Houston
Promise Partners. It gives us an opportunity to support.

[01:01:30–01:02:00]
the students in their endeavor for higher education, support the teachers and staff in terms of who
administer that higher education, and to support the superintendent in terms of the narrative of our
school district. I'm alarmed and I'm disturbed for what I've heard in this room. I passed the
teachers who teach in other districts, and in that district they lose funding because students is
not in the classroom. Last time I checked, enrollment should be a parental issue, not a school
district issue.",1,5,
31,1:02:00,1:04:00,"[01:02:00–01:02:30]
I want to say this very loud. We are in trouble when the conduct and the disrespect and disregard
for our leaders and our students is supported by parents to walk in this room and to say things that
are disrespectful to our superintendent because disrespect in public places normally means it's
going to be disrespect in private places. When we partner in the community and in the school, we see
behavior that is happening that didn't start at the school district, started at home. So we again
we're inviting.

[01:02:30–01:03:00]
kids in the room to talk at levels where they don't understand. They don't understand finances and
programs. They don't know understand why things are being cut. Let me say this as I take my seat.
Mike Miles did not get us in the trouble that we are in. Past administrations is the reason why we
failed. He's been invited to this table to bring us out and checking the records and the standard of
what I've seen and what I'm engaged. I'm a student. I'm a student of HISD. Grew up in it. Better.

[01:03:00–01:03:30]
Better than what I've seen. We are striving, and I see the strives. I see that ground level. My
school that I'm at is a D level, but I see the teachers engaging and doing what? And if that means
that we need a general and a commander, we should have because we're warring for the education in
the future of our children, and we need someone with a military mind. Don't fire him, keep him. Put
some pressure on the parents. Thank you.

[01:03:30–01:04:00]
Good evening. My name is Stephanie Cruz, and first I wanted to say thank you to the teachers and
students who show up day in and day out to make this work possible. None of this is possible without
them, and their commitment is the foundation of Houston's future. And I'm grateful that the Houston
Promise gives more of us a small but meaningful way to honor their work. We have the opportunity to
sponsor five campuses across the district, and I firmly believe that appreciation is not fluff, it's
fuel, and our schools need more of it to do this work. We know that when schools thrive, communities
thrive.",0,5,
32,1:04:00,1:06:00,"[01:04:30–01:05:00]
and this initiative creates space for our city to celebrate and appreciate the work happening to
help Houston schools thrive. Houston Promise opens the door for partners to understand what's
happening inside schools, to see the victories, the challenges, and the work underway. And as more
partners see that clearly, my hope is that community engagement deepens and Houston's investment and
commitment to more of this work grows. So Houston is at its best when we move together, and we're
proud to celebrate and support the educators and students who are shaping Houston's future. Thank
you all for the opportunity.

[01:05:00–01:05:30]
On behalf of the Houston Texans and the Waysmith Foundation, I want to thank the Houston Independent
School District for allowing us to share our passion for reading with the students of Matting, JP
Henderson, Arena, and Law Elementary School as part of our Reading with the Pros literacy program.
Our highlights include reading sessions with Houston Texans, all pros, Will Anderson Jr. and Jalen
Pitch.

[01:05:30–01:06:00]
And Jalen Petrie, along with current Texans, including but not limited to Blake Fisher, Ed Ingram,
Jake Andrews, Tim Settle, Dylan Horton, and British Brooks. Now, while the star power that this
program brings is significant, it is the week in and week out participation of our community
volunteers that really drive the program. With over 450 volunteer visits, over 15,000 reading
minutes logged, 100,000 books read by students, improved attendance numbers, and declining behavior
issues across the board.",1,4,
33,1:06:00,1:08:00,"[01:06:00–01:06:30]
Board, the impact of the Houston Texans reading with the pros most definitely is felt throughout our
classrooms and hallways. We recognize that our engagement with students in Sunnyside and Magnolia
Park supplement the work that is being done in the midst of these difficult times on a daily basis
by the teachers, staff, administrators, and parents of our participating campuses. You can rest
assured that we are dedicated in playing a part in the improvements that we're seeing amongst our
campuses this past year. We look forward to continuing to build upon these successes now and
expanding and

[01:06:30–01:07:00]
And expanding it into additional campuses for years to come. Thank you. Thank you guys. Thank you,
Naja. Thank you, Naja. Uh uh, Mr. President, board members. I would like to now uh invite Chief
Academic Officer Hull to come up and talk about uh career and technical education program.

[01:07:00–01:07:30]
Good evening, board members. I'm here to give an update on CTE programs. I first want to start with
acknowledging that you have moved uh the uh item number five for discussion, and so this is to give
some additional context for uh for that item. Thank you. So, first and foremost, I wanted to anchor
in the design principles of

[01:07:30–01:08:00]
this work. And so as we set out to think about the programs that we can offer for our students,
we're committed to a couple big big design principles. First, all of our CTE programs we want to
ensure lead to high wage, high demand, and high skilled jobs that prepare students for 2035 in the
world. And in particular, we really pay attention to the programs that prepare students to get jobs
right out of high school, because about 50% of our students go into the workforce directly upon
graduation. We also are working to make sure we increase access to these programs for all students,
so ensuring",1,4,3
34,1:08:00,1:10:00,"[01:08:30–01:09:00]
that all students have a variety of choices they can choose from based on their interest and their
skills. One of the methods that we use to do this are our career centers. And so our career centers
are kind of a hub and spoke model, so they act as a hub in the middle of surrounding high schools,
and they offer a set of programming to all students at those surrounding high schools. So our
Barbara Jordan Career Center is the center that we operate in HISD, and it uh it feeds nine
surrounding high schools in the area. So one of the reasons we focus on

[01:09:00–01:09:30]
career centers are many reasons. First is that it expands access to programming. So as we look at
Barbara Jordan in the future, it will have 16 programs that 100% of students in the surrounding area
can access. Another important feature of career centers is the ability to enhance quality of
programming for our students. And so our CTE teachers will be at the career center. They'll get deep
embedded coaching. We'll have career counseling embedded in the career centers, and we can really
build state of the art.

[01:09:30–01:10:00]
equipment for our students in the career centers. And we'll talk about this a little bit later, but
when we think about career and technical ed, it's equipment heavy. If we want to outfit an
automotive program, for example, to buy one EV charging station, it's $175,000. And in one
classroom, we might have five or six. And so we, if we are able to invest and enhance in those state
of the art programmings in a central hub, all students in the surrounding areas would benefit from
those resources in a way that allows us to expand and improve the future opportunities.",1,5,
35,1:10:00,1:12:00,"[01:10:00–01:10:30]
for students. So based on feedback from the board, we want to propose this process. So the first
thing we have done when thinking about our career centers is start with talking to experts that look
at labor market data to say what are careers that lead to high wage, high demand jobs? What does the
data tell us about the Houston community career offerings and the work there? The second thing we
want to do is make sure we provide you with an update on what those findings say. And then in
January,

[01:10:30–01:11:00]
we're gonna do a number of community information sessions that we'll share more information on in a
bit. And then we'll bring the item for discussion back to the board for consideration in January.
So, as a result of the third party labor market analysis of high wage high demand skills in the
Houston area, this is the set of program recommendations that came from those findings. And so this
is the proposed set of 16 program offerings that we plan to offer in the Barbara Jordan Career
Center. Health, there's a series of

[01:11:00–01:11:30]
programs under health, the trades, human services, IT, and engineering. And the programs with the
asterisk are the ones that are new programs that we'll be building to offer an enhanced set of
programs for students. And then all of the nine surrounding high schools will be able to access all
16 of these new programs. So it'll improve the access for students across the geographic area.

[01:11:30–01:12:00]
Is shown in a couple of these charts. So what you see at the top left is an average view of salaries
in the career clusters that are offered in this set of recommendations. And we really anchor around
living wage. So where the dotted line is, you see that's the dotted line for living wage at $45,000,
and all of our career offerings will be higher than that. And that includes access to careers
directly out of high school. So even the careers that these programs can offer directly out of high
school will exceed the living wage. We also look at the number of",1,4,
36,1:12:00,1:14:00,"[01:12:00–01:12:30]
annual job openings in the Houston area. And we really want to make sure that as we support students
in getting access to these career programs, job openings exist for students to obtain when they
graduate. So the bottom graph shows that all of these programs offer they offer many, many jobs, and
there's a number of openings that allow and ensure that students can access jobs when they leave us.
The labor market analysis also tells us areas where either salaries do not meet the living wage
threshold or where.

[01:13:00–01:13:30]
the number of jobs in the Houston area are lower than we would want for our students. And so this is
a little bit of information that supports the rationale for bringing the item around graphic design
to the table. The labor market data, when we looked at the graphic design program of study, showed
that from a living wage perspective, it was significantly lower than the other programs we would be
able to offer. Additionally, the number of open jobs in the Houston market did also not meet the
threshold that we would want to ensure students can get a job when they leave us.

[01:13:30–01:14:00]
So again, even with the consideration of sunsetting programs, we do want to ensure that when a
program is sunset at a campus, all of those students would still be able to access all of the
programs at Barbara Jordan, including many, many new ones that we'll be adding to the space. And the
other thing want to highlight about the sunsetting process. So when we sunset a program at Barbara
Jordan, it doesn't impact any of the students currently enrolled in a program. And so all of our",1,4,
37,1:14:00,1:16:00,"[01:14:00–01:14:30]
9th, 10th, 11th, 12th graders will be able to continue in their current program, and we phase out
programs over the course of three to four years. And so we we continue to support students through,
and those teachers will continue to support students through the program over time. We then embed
new programs starting in ninth grade. And so we'll really be supporting our eighth graders that are
rising into ninth grade this year, looking at all of their potential options related to career and
technical education and support them in choosing the one that best fits for them. But our current
high school students.

[01:14:30–01:15:00]
are not impacted by this recommendation. Uh the last thing we just wanted to highlight is for uh
every uh high school where we're looking at these programming recommendations. We're planning to
hold uh a community meeting. Uh the first week we're back from the Christmas break, the holiday
break, uh, and the dates are listed here, and all meetings will be held 5 30 to 6 30 at the schools.
And that's it on the CTE Center updates. Mr. President, can I also uh so Kristen, uh you may not

[01:15:00–01:15:30]
have the answer to this on uh at your fingertips, but what is the range of programs at the 10 high
schools right now? Is it 4 to 10? Is it 6 to 9? Do you have that information? Uh I know across the
district it's between 2 and 16. Uh, but at the 10 high schools, I can I can we can find that out in
the 10th century. So but uh we can say for sure that in the 10 that we're talking about, uh they
don't all offer those 16, and most of them offer only a hand.

[01:15:30–01:16:00]
Offer only a handful or a lot less than 16. Yes and so uh improving and upgrading uh the Barbara
Jordan um programs of study, uh all those uh high schools will have all the kids in those high
schools will have access to all sixteen uh programs of study. Yes, and that will be significantly
more options for most of the students. Okay. Learning technology. Um so I have a few questions.",0,5,
38,1:16:00,1:18:00,"[01:16:00–01:16:30]
and we had talked about transportation when we first came on the board about some different things
that were happening. If you can just give us a very high level of what that transportation looks
like if I'm at one school now and need to go to Barbara Jordan for this. Um I'll repeat them if you
need me to, but and then um so heard tonight a little bit more about the graphic design. You know,
that's a big thing right now, especially with social media and things like that. Could that because
of AI that that's kind of not going to be at the forefront moving forward? And lastly, those that
are doing the um this type of what I you know call

[01:17:00–01:17:30]
Call trades and what we're doing at Barbara Jordan and the other schools. Will we have some type of
a job placement partnership to help these students when they're graduating from the programs and
moving on? Thank you. Thank you. To answer your first question about transportation, there is no
different experience from the perspective of a parent as it relates to transportation. They still
show go up to their zone school, and then HISD covers the transportation to and from the student
school to Barbara Jordan. Students will typically go two to three days a week for uh either the A

[01:17:30–01:18:00]
Uh either the AM portion of the day or the PM portion of the day, and then uh they'll go back to
their school. So the transportation for the family is the same as it would be if they were not at
Barbara Jordan. And to answer your question about the workforce partnerships, uh it is a a a really
large priority for us to continue to build those. And I didn't name this, but we uh talked with over
300 different workforce experts uh through our workforce council to help build this recommendation.
Um but for students to be successful in accessing living wage jobs, we",0,5,
39,1:18:00,1:20:00,"[01:18:00–01:18:30]
try to build work-based learning experiences into their programming, especially in 11th and 12th
grade. So they're doing internships, externships, practicums specifically related to their program,
which should hopefully allow them to get the job before they walk out the doors of HISD with their
diploma. And so enhancing that and building that out is a priority, and we're even looking at
launching student led businesses at Barbara Jordan, which is an exciting new endeavor. So that was
your first, and then your second was around graphic design with AI. This data.

[01:18:30–01:19:00]
looks specifically at actual job openings in Houston right now in the past 12 months. So AI could
have already impacted that. And we know AI is evolving a lot, but this data just reflects the
reality of the job openings today. We do know that there's skills in graphic design that can be
helpful, and we're looking at ways to embed that in digital communications and in a couple of other
places so that we can still expose students to those skills. Thank you.

[01:19:00–01:19:30]
Chief Hole, I want to ask a little bit, uh kind of bigger picture stepping back, CTE. It is, it will
create amazing opportunities for people. I want to make sure that that is optionality, right? We are
not taking kids off of a college path without their choosing and putting them on a path to a trade.
Um, will kids still have choice, you know, options, choices that they can make? Um, and and what is
kind of the interplay between the path to

[01:19:30–01:20:00]
college and CTE. Thank you for asking that. I think one of the things we emphasize a lot is that
this is not an either or. We really look at providing both. So even within CTE, we embed college
courses. So a lot of our CTE courses are dual credit. But apart from that, any student who is
academically ready to take advanced college courses, we ensure are on that track. Unless we have a
parent opting out, we ensure most of 100% of our students is what we aim for, are on track to take
those advanced courses. And that's whether or",1,5,
40,1:20:00,1:22:00,"[01:20:00–01:20:30]
not they're in CTE. But we monitor and we really do make sure that if a student is taking CTE
courses that separately, they can be on advanced tracks in math, advanced tracks in reading,
advanced tracks in our sciences. And our college college credit data shows that that work is
improving, uh driving significant increases in college uh credit. Can I add Sir? Um the other thing
to keep in mind is uh while we want all of our students to be able to go to college if they want.

[01:20:30–01:21:00]
We also know that the reality is there's a lot of students who want to enter the trades or a career
job right away, and so that will also be available. It's also true that year 2035 competencies,
these new upgraded uh skills and programs of study still require a foundation in reading and math
and science. Uh that kids who can read at grade level and do math at grade level can take advantage
of these upgraded programs of study more so than than the kids who can.

[01:21:30–01:22:00]
The kids who can't. And that'll be more successful at drones and cybersecurity and upgraded health
and all the ones that we're proposing if they can do you know if they can read and do math at grade
level. And for a high schooler, that means passing English two, that means passing algebra one. So
uh both both of our attempts to really uh get kids prepared for college also help with getting
prepared for a career tech ed any other questions? Go ahead.",1,5,
41,1:22:00,1:24:00,"[01:22:00–01:22:30]
Thank you. I I hoped I could get you to to maybe reiterate or clarify, jumping off of the graphic
design question from um Ms. Mendoza, because I I I was confused about the distinction between what
is a program versus what might be a skill. And so um could you maybe reiterate that? Because I feel
like that gets a bit lost in the discussion, and uh and I appreciate that clarification. Uh
absolutely. So uh TEA is the entity that defines the different

[01:22:30–01:23:00]
Find the different programs, and a program consists of four consecutive courses that build expertise
in that particular program. So if I pick pharmacy as a program, for example, students will take four
consecutive pharmacy courses that build depth and expertise in the pharmacy program. Additionally,
TEA has TEAX or standards for every course in that program that are the knowledge and skills you
have to learn to be successful in pharmacy, for example. And so there are many skills students will
build in every course that they take, and then

[01:23:00–01:23:30]
there's four courses that make a program. And so when we look at success in um uh career and
technical ed, we both ensure that students complete their program so they become completers and they
complete that course sequence, and they obtain their industry based certification and oftentimes
multiple industry based certifications throughout their uh coursework. May I jump off of that? Just
one more clarification, which is the programs at a given school, um to your to your point, the the
number that they may vary.

[01:23:30–01:24:00]
right? And so it is not consistent across our our high schools. That is correct. Um there's also
terminology. Does terminology vary across schools where there again may be confusion that would be
addressed at the local campus meetings that are planned? In other words, there's um magnets, there's
programs, there's pathways, and I think as a parent, those can be very confusing and lead to maybe a
misunderstanding of what this change really is. Will the",0,5,
42,1:24:00,1:26:00,"[01:24:00–01:24:30]
Will those be addressed at these specific meetings to help families understand that. We can do that,
no problem. We can we can even include a definition sheet and pass it out for folks. So yes, we're
happy to do that. And I think there's heightened um uh there's heightened concern related to um
decisions that are being considered for school choice. So could you explain um like how this timing
why this timing uh is what it is and and maybe what impacts to school choice as parents are
considering

[01:24:30–01:25:00]
their plans for next year? Yes, so uh one of the reasons we're uh bringing this quickly and doing uh
the sessions in January quickly is so that we can uh update the school choice process based on the
decisions. And so the school choice process will be open until February, and so all families will
have the option to make any sort of adjustments they want uh based on the programs that are offered.
Okay, thank you for answering all of our questions. I have a question that might be better for the
next.

[01:25:30–01:26:00]
meeting. But could you give us a teaser maybe about how potential partnerships with industry and
philanthrop philanthropic partners might help amplify some of these programs if they are
consolidated in a couple of places versus multiple classrooms across multiple campuses? So when we
partner with industry, there's there's many ways we actually can partner with our business partners.
For business partners, the thing we hear most is they're looking for a pipeline of students to work
in their organizations as well.",0,5,
43,1:26:00,1:28:00,"[01:26:00–01:26:30]
So sometimes they will donate state of the art equipment that they're using real time in business
now and their businesses now to ensure students are trained on it. They want to give students those
work-based learning experiences to prepare them for getting a job so they can be really strong work-
based learning partners. They also can advise us on the future of the industry to make sure that we
update our courses and the instruction that we offer related to the career and technical education
courses so it's aligned to the future. I think automotive is an example of that where we're taking
traditional automotive.

[01:26:30–01:27:00]
and embedding hybrid and electric and electric vehicles. The other example, another example that
comes to mind is in the career center, one of the things you can see that we've done is we offer
multiple programs in the same cluster. So if you look here at the trades, right here, within the
trades of construction, electrical, HVAC, plumbing, an individual high school might have one of
those, but in a career center, you can imagine that we build a smart house and every single student
can.

[01:27:00–01:27:30]
add into the house parts of the house that apply to their program, and students can get the more
holistic experience around the trades. And that can be really powerful when a student is getting
hired. That's one of the things even construction management companies look for is how you
understand how all the different parts work together. So businesses can help us improve and say what
does a smart house look like and help us again push programming into the future. Wonderful. Thank
you. It's this to me seems like a very comprehensive approach to CTE for a student when it's at the
career center. Thank you.

[01:27:30–01:28:00]
Uh you teased us a little bit with the thought that you will have kids starting businesses and
entrepreneurship. I I I'm interested in that. There's no starting wage at entrepreneurship, right?
There's no is you can't guarantee you're gonna get a living wage if you start your own business, but
if you have business been taught business, finance, money, whatever, are those programs that are
gonna help kids that maybe go through these direct programs but also are gonna want to start
businesses? What how is that how will that work for them? Uh uh there's two",0,5,
44,1:28:00,1:30:00,"[01:28:00–01:28:30]
things here. One is whenever students are entering into some of these programs, we also will offer
entrepreneurship as an elective so they can couple learning about business and being exposed to
business while they are in HVAC or electrical, and so they can think about the business side of
working in those trades or wherever they are. So they can get exposed to both. And then in addition,
uh, we whenever we were looking at the career centers, we visited six career centers around Texas to
look at what is the best in class of what others are doing. Uh and we were

[01:28:30–01:29:00]
pulling ideas from each of them. And so there is a couple in particular that had been launching
student led businesses out of the career center. Um so you can imagine welding and construction.
They are taking the things that the students build and offering them in a storefront where students
can practice um working with the customers, where they can run uh the books behind the scenes uh
books to make sure that they can run a profitable business. So there's a lot of roles that students
can play as a part of a student run business that also build career and technical education skills.

[01:29:00–01:29:30]
You took my thunder there, but I wanted to say thank you for the entrepreneurship part of it because
we know that this country is built on small businesses. And so those students that are participating
in these different trades, um, whether it's culinary or automotive construction, that we remind them
that one day they can be an employer and not just an employee. So they learn the trade, but at the
same time they need those skills, which comes back to math and sometimes science and being able to
read books and things like that. So that's key and and I so I'm very glad to hear that and you're
right.",0,5,
45,1:30:00,1:32:00,"[01:30:00–01:30:30]
Sometimes we don't get paid for a while when we start a business. But if they know that and they're
challenged by that and given that opportunity, as they're in high school, some of us never know what
a business is or how to start one. We may learn the automotive or the construction piece of it, but
nobody ever tells us one day we can own a business. So thank you for that. And however we can help,
please let us know. Related to that, it reminded me of of um Claire.

[01:30:30–01:31:00]
Clarifying the art of thinking and making sure that we're focused on helping students learn how to
learn, because I think that lifetime of learning preparation is extremely important when we we can't
predict jobs in the future. Could you reiterate how that works in to CTE programs? Yes, that's a
great leading to what I wanted to say because uh uh going off Marcus's question about you know
20,000 foot view. So um the goal is to get kids ready, not only read, write math and science.

[01:31:00–01:31:30]
but also to be prepared for year 2035 environment, which requires upgraded programs of study in high
school and a robust career tech ed center. Now, we're with regard to facilities and career tech ed
centers, we're behind the curve. Dallas has four state of the art career tech ed centers. A Leaf,
much smaller district to our southwest, has a state of the art career tech ed center.

[01:31:30–01:32:00]
And so facilities-wise, we're just catching up. I mean, we're just, you know, uh moving along the
path and we're behind, so we're we're moving, we're trying to move faster. Um but with regard to
programs of study, we're at that point because we've done good market research. And by the way,
we're going to bring the people who did those analyses, the experts, to the to the podium next time
so the board can hear from the experts what what the future marketplace and the current marketplace
looks like. Uh but to uh address trade",0,5,
46,1:32:00,1:34:00,"[01:32:00–01:32:30]
Uh address tr uh uh uh Jeanette uh question. Um the we have to also think about elementary and
middle school is what I'm trying to say. And so we've already started with critical thinking,
information literacy, problem solving, team building. Those are things that are happening in our
schools today, third grade through tenth grade. It's kind of flown under the radar, but it prepares
our students for a different world and workplace where critical thinking is at a premium and uh and

[01:32:30–01:33:00]
And prompt engineering is part of that critical thinking uh pathway. So uh we need to do more with
our um elementary schools. With our middle schools, we're doing dyad, which exposes their uh their
exp the the right brain, the experiences. And it's uh it's uh it has to be improved, it has to we
have to do more with that, and we will be piloting a couple uh programs of that. But that's the
answer to the question: is that we have a lot more to do, um, but we can't just focus on

[01:33:00–01:33:30]
high school okay I think we're done with this item we're gonna go to the next but before that uh I
wanted to uh welcome trustee elect mcdun McDonough here sorry I didn't see you when when you came in
earlier so uh thanks for being here I also uh saw uh former trustee blue for Blueford Daniels here I
think she was maybe went out in the hall uh and I also want to welcome um board of managers uh
Lauren Gore here as well so next item go ahead I think you have one more",0,5,
47,1:34:00,1:36:00,"[01:34:00–01:34:30]
thing. Yes, sir. We want to do one more thing, and that is focus on our academics for special needs
students. And again, Chief Hole will do the presentation. Okay, I know I've been up here for a
minute, so I will go quickly and chop chop. Let me get to the next set of slides. Okay, so this is
the 2025 Progress Monitoring Report for special education. So as you remember from last board
meeting, MAP had some pretty significant updates to their assessment.

[01:34:30–01:35:00]
and that led to some changes in goal progress measures for special education. But we did want to
provide an update on data that we do have from that map related to students with disabilities. So,
goal four that we report out on is students in grades four through eight who receive special
education services that achieve growth as measured by domain two part A of the state accountability
system will increase from 63% to 78%. And so just a refresher on domain two part A, what that looks
at is students who start at a level on STAR, so do not meet

[01:35:00–01:35:30]
So do not meets and their ability to increase a level. So go from do not meets to approaches or
approaches to meets or meets to masters. So it looks at our ability to move students up. Today,
though, because of the map changes, these are the two metrics we are able to report out on with the
current data. We're gonna look today at achievement percentile and growth percentile. These two
metrics look at how our special education students rank relative to the peers across the country of
students who take MAP. And so we'll look at how they rank relative.

[01:35:30–01:36:00]
to their peers in their levels of achievement, and then also in their ability to grow over the
course of the year. So this first slide looks at beginning of year scores, the beginning of year
achievement scores from 23, 24, 24, 25, 25, 26. And what you see here is our achievement percentile.
So how well we do relative to kids who take this test across the country has been increasing over
all grade levels and this is for reading. And this looks at specifically our students",1,5,
