chunk_id,window_start,window_end,text,old_binary_hit,confidence,binary_hit
25,0:52:00,0:54:00,"[52:00–52:30]
commonly, an embedded KDISD instructor. Embedded faculty have completed at least 18 hours of
graduate work in their field of study and are employed by both KDISD and Houston Community College.
Dual credit is generally transferable to public colleges and universities in Texas. The $65 tuition
allows students to save time and money by earning college credit while still in high school. KDISD
offers 45 dual credit courses beginning in ninth grade. Courses are available in all four core
areas, as well as speech.

[52:30–53:00]
Spanish, fine arts, education, computer science and application, and workforce credentials. In the
23 24 school year, KDISD students completed over 16,000 college credit hours through dual credit
coursework. This is a direct testament to the strategic focus on increasing dual credit enrollment
and the number of embedded faculty in our district. Over 2,000 students are currently enrolled in at
least one dual credit course. It's important to note that dual credit opportunities are not limited
to students bound for a four year college. Together with

[53:00–53:30]
the Career and Technical Education Department, we connect students with real world opportunities
through dual credit. The young educators, medical assisting, and real estate programs exemplify this
goal, allowing students to earn an associate's degree or career credential while still in high
school. Finally, I would like to highlight some of our students' success in academic competitions.
Over 120 KDI Steve teams competed in the Destination Imagination Gulf Coast Regional Tournament this
year. Of those, 26 advanced.

[53:30–54:00]
to the state level and 12 advanced to the global finals, which will take place in May. After
advancing at a highly competitive UIL Academics District meet, dozens of KDISD students will
represent the district at the regional meet on April 25th and 26th at Foster High School. Science
Olympiad is a team based STEM competition for middle and high school students. This year, four
junior high school teams and five high school teams advanced to the state tournament at Texas AM
University, where Beckendorf Junior High placed first.",0,5,0
26,0:54:00,0:56:00,"[54:00–54:30]
First. Three additional KD teams placed in the top five. Academic decathlon teams are comprised of
students from all grade point averages. This year, six KDI Steed teams advanced to the state finals,
and Taylor High School placed fourth overall. This is an overview of the work supported by GT and
Advanced Academics in GT services, CAP and AP coursework, dual credit, and it and academic
competitions. I'm happy to answer any questions you have. Thank you so much. Thank you. Really
impressive. Thank you. Trustees, uh questions?

[54:30–55:00]
Mr. President. Okay. That is so interesting. So I was actually a GT test doctor one year. I love
doing that. But one of my questions is is the last time you you uh test to get into the program in
fifth grade? Or you can keep continue because I only did elementary, so yes. Um the state allows
students to test until the eleventh grade. Okay. Because there's something that's kind of confusing,
I think, for people. For example, I have a daughter who was in AP classes, but she wasn't in GT. But
it was kind of

[55:30–56:00]
in high school it's is considered GT, right? If you're in the AP class? Um yes and no. Um the the GT
services at the secondary level look a little different. While our AP courses are open enrollment,
um there are certain courses that are prescribed as part of the GT track. So some of them are
required by our GT students, but any student in KBIC is welcome to enroll in an AP course. Because
there's not really a differentiation, it seems like, in high school between a GT kid and a kid
that's an AP, whereas there's more differentiation, especially in elementary.",0,5,0
27,0:56:00,0:58:00,"[56:00–56:30]
and even in junior high. But in in high school, they're kind of all it seems like they're all just
kind of clumped together and if they're all in AP classes and they don't really know who each other
are, you know. Yes, ma'am. Not that it's that important, but I'm just saying Yes, ma'am. The um the
service model does look a little different at high school. Um that is something that I'm personally
working on as the new director of GT and Advanced Academics. Um we have a GT facilitator on each
campus who works with the teachers and um the GT students there um to kind of enhance the

[56:30–57:00]
cer to make the services a little bit more tangible. But I we that's feedback that we hear from the
community often. That our stud our community really loves our elementary program and it doesn't
quite look the same at the secondary level. Right, and that's something that I've always heard too,
just as a mom, and my kids are older now, but I've always heard that what what's what's the
difference? You know, just because they're in GT, they're not getting anything special in high,
especially high school. So I'll seem like junior highs different. Some do more and some do less, it
seems like different junior highs. There is some variability by campus. I will tell you that um
there are certain requirements.

[57:00–57:30]
placed on GT teachers by the state. So, in order to teach a GT course, AP or otherwise, the teacher
does have to have 30 hours of specific training in educating gets the students, and they have to
maintain a six-hour update each year. So they have that specialized training that allows them to
provide some differentiation and some depth and complexity in the instruction to kind of meet the
needs of those students a little differently. So the last question I have, and thank you for letting
me go on. But the 8800 students, does that include all of your AP and your dual credit kids included
with the

[57:30–58:00]
kids who've tested into GT because especially dual credit isn't GT. Correct. Um so no, that 8800 is
just students who are identified um for GT services. I see. Yep. Thank you, thank you. Of course. Of
course. Um, real quickly, can we go back to the um GT facilitator role? Yes. Can you give me uh or
give us an idea of what some of their job duties are? This is a new I I don't is this a new thing?
No, ma'am. This is not a new role. Um, but I can give you a little bit of information about",0,5,0
28,0:58:00,1:00:00,"[58:00–58:30]
what they do. So primarily the person is responsible for compliance tasks that are outlined in the
state plan. These include all of the screening and testing requirements that are conducted at the
secondary campus. They manage all of that. They're also there to support GT students academically
and socially as well. So what that might look like will vary by campus, but generally our GT
facilitators check grades on our GT students every week. They pull in those that they see are
struggling, they have a conversation with them.

[58:30–59:00]
Maybe they serve as an advocate or a link between the student and the teacher or the student, the
parent, and the teacher, just kind of as a mediator in that way. But they also facilitate workshops
on our campuses. One big topic that we've received request uh requests for is time management
skills. So they might pull a small group of students who are struggling with study skills and work
through those items with them. Oh, that that's very smart. What do the do these facilitators also
have a full schedule of classes that they teach too, or is this their only role? No, ma'am, this is
their role, but they serve multiple.

[59:30–01:00:00]
campuses. Oh, okay, okay. So this is a multi, they have like a number of campuses that they're they
assigned different, like if one facilitator is the secondary, so is this all just gene do they only
get junior highs or they get junior highs and like all the feeders, or how does that work? Um
they're mixed. Um we have s we next year we will have sixteen secondary facilitators um and they
will serve all of the junior highs and all of the high schools. Okay. Do some of them do both? Yes.
Okay, okay, got it. And then can we go to",0,5,0
29,1:00:00,1:02:00,"[01:00:00–01:00:30]
Slide six. How do we choose our curriculum for these units? Oh, great question. So our curriculum is
developed by an in house group of teachers. I was told the other day by a teacher who's taught for a
very long time here that the curriculum was actually developed in 1990, and we have continued to
refine it every year. As you can imagine, since we only teach one unit every five years, technology,
for example, the last time we taught the technology unit was five years ago. I mean, the

[01:00:30–01:01:00]
the amount of revisions that had to take place to be able to teach technology this year was
incredible. So we're constantly looping back through to to update it. Well I just want to say kudos
to all of you and our in-house GT curriculum writers because that is amazing and it's awesome that
we can create it ourselves. Yes. And not have to go out out and outsource that and that's allowing
them to use their skills and I think that's great. And then on slide 14, I just wanted to ask on the
total number of exams on this chart.

[01:01:00–01:01:30]
Um is that total exams in of KDISD students? So the total number of exams that like in the and let's
look at the most recent data, 23, 24, that 21,000 number. Yes. That's 21,000 exams taken by those
9,500 students. So each student may take more than one AP exam. Got it. That's what I was thinking,
but I just I w I was wondering how we got the 85%. So perfect, that makes sense. Okay, thank you so
much. I'm excited about your program.

[01:01:30–01:02:00]
Thank you. Thank you for all that you're doing to support it. Of course. My pleasure. Other
questions, trustees? Yeah, Mr. President. Ms. Costella. Thank you so much for the presentation. I
have a specific question on dual credit. Yes, ma'am. On slide 18. You mentioned that we we could
have an HCC professor versus an embedded KDISD instructor. You said the majority are KDISC
instructors, but we do have some HCC professors.",0,5,1
30,1:02:00,1:04:00,"[01:02:00–01:02:30]
Some HDC professors, could you talk to the numbers more specifically? Or I would assume the
preference would be to have a KDI SD instructor, if at all possible. Yes, definitely. So we have
strategically focused on growing the dual credit program over the past several years, and part of
that focus was utilizing some of our ESSER funding to allow some of our teachers to go back to
school and obtain credentials needed to teach dual credit. Most of our campuses utilize embedded
faculty members. It's obviously preferable for a number of different

[01:02:30–01:03:00]
reasons. But there are some areas in which we need the expertise of a college professor, and so HTC
will provide that person for us. Is that something, thank you? Is that something we um try to fill
every year, you know, to send that out to teach whoever wants to get certified, please? Um, or how
does that work? Yes, ma'am. Um we work with our associate principals to advertise that as an
opportunity. Now the funding is no longer there because it was ESSER funding. True. Um, but we do
advertise those positions on our high school campuses. So the teacher at this point would need to
pay for that certification? Um it's a graduate course.

[01:03:00–01:03:30]
uh they they need a master's degree and generally eighteen hours in the subject that they'll teach
right okay all right all k what what subjects are the ones that we need more KDISD No I I don't have
that in front of me um it varies based on campus. Okay. I can get you that information. Okay. I'd be
curious. Yeah okay thank you question do we have uh is GT available in every school on every campus
or do some kids have to travel? We do not require any traveling. Okay what about challenge in
elementary school same thing it's all available in all schools

[01:03:30–01:04:00]
Available in all the schools. Okay. Yep. Okay, that's great. You know, I love this dual credit and
the associate's degree. All that that's a that's great. Um great for parents uh as far as the dual
credit and saving some money there, but also just the opportunity it provides the kids and the
different pathways that they have is outstanding. Very important. Great. Well thank you. Any other
questions? Thank you very much. Thank you.",0,5,0
31,1:04:00,1:06:00,"[01:04:30–01:05:00]
We will now move on to the um consent agenda. The consent agenda shall include items that are
discussed and considered at the previous work study board meeting, as well as items of a recurring
nature. The board shall be furnished with background material for each item. Consent agenda items
shall be grouped together under one action item. All items shall be acted upon by one vote without
separate discussion, unless a board member requests that an item be withdrawn for individual
consideration, and as per uh B e legal, B e local.

[01:05:00–01:05:30]
So, board members, are there any items or any that you would like to remove from the consent agenda?
I will now entertain a motion for the consent agenda. Mr. President. I move that the Board of
Trustees approves the consent agenda for items 10.1 through 10.16. I have a motion. Uh do I have a
second? Second. It is moved and seconded that the Board of Trustees approves the consent agenda for
items 10.1.

[01:05:30–01:06:00]
Items ten point one through ten point one six. We will now proceed to vote. Board members please
record your vote on the screen via your keypad. The consent agenda carries, passes by a vote of
seven zero. We will now move on to uh 11, which is uh 11.1 uh board committee updates. Um we did
have a uh",0,5,0
32,1:06:00,1:08:00,"[01:06:00–01:06:30]
work study meeting the week with the with uh Mr. Smith and his staff um right before the work study
meeting and uh uh which was last week, and basically there wasn't really much in terms of uh any
budget updates, if you will, to our budget as far as our budgetary process. But what we did do is
review the financial reports that were presented at the work study meeting as well as the ones that
we that we just approved.

[01:06:30–01:07:00]
Um I also uh want to mention that um there was a meeting on the teacher planning, uh something that
we wanted to follow up on and uh as a result of the uh that topic being on the agenda that we put on
the agenda as well as the uh the input that we'd received from teachers uh regarding planning time
and so there was a meeting um that was uh that was held I believe about April eighth. Um and uh uh

[01:07:00–01:07:30]
I believe present were uh Miss Kazella and Ms. Teamy, and also uh Ms. Champagne was there. The three
of you it's not officially a committee, so to speak, but it was a meeting with uh staff and uh
principals and teachers and so on. So uh I've asked uh Ms. Kazella to kind of report on that on that
meeting. Thank you, President Prez. Um thank you very much for acknowledging the teacher planning
topic and the opportunity to try to help the situation and make it better. I did prepare something
so I don't

[01:07:30–01:08:00]
Don't ramble on. I think most of us understand that helping our teachers is an area where we can
find common ground and work together. If we want a high performing district and to retain our
teachers, we need to take this topic seriously. We want our teachers to be happy and to alleviate
unnecessary administrative burdens whenever possible. Like President Perez said, on April 8th, we
had one very informative, focused meeting on teacher planning time. It was a collaborative
discussion with great idea sharing. Those in attendance were two wonderful teachers, two wonderful
principals.",0,5,0
33,1:08:00,1:10:00,"[01:08:30–01:09:00]
Principals, Rassan Smith, Assistant Superintendent of School Leadership, Dr. Gwynne Coffey,
Assistant Superintendent of Special Education, Justin Graham, the District's Counsel, Dr. Christine
Kaskey, Chief Academic Officer, and our Superintendent Dr. Grigorski, along with trustees Don
Champagne, Amy Teamy, and me. We heard a lot of wonderful creative approaches that some
administrators are using to help teachers get the most out of their planning time. These excellent
ideas were shared by the principals and teachers who were in attendance. The ideas that

[01:09:00–01:09:30]
could be shared across the district were captured, and they include the following Increase planning
time from 45 to 50 minutes unless there's an exception that needs to be considered. Assign at least
one day a week for each teacher that is protected and cannot be used to schedule ARDs or PLC unless
there is a severe conflict. When attending PLC meetings, APs and principals can focus on serving as
coaching participants rather than micromanaging supervisors.

[01:09:30–01:10:00]
Adjust the PLC meeting model so that APs and principals can pop into classrooms more rather than
attend every PLC meeting. Allow team planning in subject area hallways whenever possible. Focus on
fairly allocating the number of RDs across all teachers as much as possible. Consider hiring a lunch
monitor and/or use lunch monitor volunteers so that teachers don't get in get pulled in for this.
Use a quarterly check-in on teacher planning time to see.",0,5,0
34,1:10:00,1:12:00,"[01:10:00–01:10:30]
if any tweaks are needed to ensure the time is being respected and well used. Foster idea sharing
among principals on teacher planning time, including the challenges faced and different solutions
employed at our campuses. So those were the ideas that we concluded with. It was acknowledged that
campus principals are faced with an incredibly challenging task when putting together the master
schedule each school year. The demands on the schedule are high, mostly due to the needs of
increasing SPED population and state.

[01:10:30–01:11:00]
and federal requirements. It was also acknowledged that while there is no magic bullet, and our
district has many varied campuses that present unique challenges, we do have principals that are
figuring out ways to honor teacher planning time. While at the same time, we also have the
opportunity to make improvements at other schools. It's our hope that with good leadership and
dialogue, the ideas used at successful campuses will be leveraged across all of our schools so that
teacher planning time is improved for all of our teachers district wide.

[01:11:00–01:11:30]
and that a district culture and practices are developed that view teacher planning time as sacred
and respected. So I recommend the board go forward checking in with Dr. Grigorsky on this topic
throughout the summer to see what specific progress can be made. Do you have input on any next steps
in particular? Well, from the from the things I've heard, I've shared with

[01:11:30–01:12:00]
the board over the course of the last year of what we've been talking about with this. It's great
that the committee or the folks that were in that committee support the things that you've shared
there, Ms. Kazella, because those are things that are afforded our campuses right now. Everything
you've mentioned there is currently in place, with a few minor exceptions, and I'll speak to those.
But I I want you guys to know that all of our principals have the autonomy to do these things. I've
asked them for over the course of the last year to work with our assistant soups, to work with their
campuses, work with their teams to come up with",0,5,0
35,1:12:00,1:14:00,"[01:12:00–01:12:30]
these creative things, and if it fits the campus, they should be doing it. Anything that works for
that campus, they should. And all those things are going on in different parts of the campus or
different parts of the district in different ways. The one on there that I thought was relatively a
new or different idea was uh can our can our campuses share best practices or things they're doing?
Um yeah, that's something I have asked um Mrs. Hack to do in the future, not right now as we're
trying to wrap up the school year, but as we get towards the end of the school year and we're
developing schedules for next year, could you?

[01:13:00–01:13:30]
Could she create some kind of system, whatever way people use nowadays to communicate, other than
having meetings? I didn't tell her to create meetings for principals, but some kind of share board
on there where our principals could go in by level, elementary, junior, and high school, and on this
share board share ideas of best practices, and what are they doing to kind of work on that? And I
think that'll be good for principals to share best practices. But like I said, all of those things
that we've been talking about, any principal can implement those immediately. Thank you. So I think
the idea would be

[01:13:30–01:14:00]
be since school is about over about out is that we circle back up some time in the summer uh to
follow up on some of these things prior to the uh to the next school year. Mr. President. Uh Ms.
Teamy? I just want to say thank you, um Dr. Grigorsky, for suggesting that and thank you, Ms. Hack,
for being willing to possibly put that together. I think that might be a great resource for our
principals to to use that that sharing. Because I we heard some so many great ideas from just two
principals.",0,5,0
36,1:14:00,1:16:00,"[01:14:00–01:14:30]
Principles and they were working overtime to support their teachers. So I'm excited that that could
be shared across the district. Thank you. Mr. President, uh, Ms. Fox. I have a few questions about
the meeting, if I may. Go ahead. I appreciate the update that answered some of my questions. I was
surprised, Mr. Press, that you weren't in that meeting because you've kind of been in all the other
committees and things. Why did you choose not to be a

[01:14:30–01:15:00]
part of this one? Well I thought that uh the you know uh Ms. Guzella and Ms. Teamy had a lot of uh
uh interaction and uh thoughts about this area and and by me not being there Miss Champagne could
all somebody else could join in as opposed to me. Okay. Because I know that there was a and also Ms.
Teamy has, you know it was a former teacher, Ms. Guzella's uh sub for a long time and so you know
they uh this was something that you know has been of real interest to us.

[01:15:00–01:15:30]
Okay. You know, in terms of like addressing this teacher planning time based on feedback we've been
getting from teachers and we want to make sure and follow up on that and and uh pursue it. I know
that you've had a lot of um dialogue about this and and some you know been a concern of yours. Um I
know there was a secret meeting with a small group of teachers and I heard they did an internal
survey not it wasn't a secret meeting it was uh a meeting with teachers. Uh that the superint you
didn't tell the superintendent about or none of us knew and we didn't get any

[01:15:30–01:16:00]
I was getting getting getting feedback from some teachers. Mm-hmm. Okay. Correct. Did you did you so
they did an internal survey before they met with you and then they did a debrief after they met with
you? Um can all of us have yes, there there is can all of us have that information. What
information? They did a okay. What information are you talking about? No, Mrs. Fox, there was no
survey. I don't know. I've never seen a survey. Never seen we didn't talk about a survey before the
meeting. We didn't talk I never talked to them about a survey after the meeting.",0,5,0
37,1:16:00,1:18:00,"[01:16:00–01:16:30]
I don't know what even I don't know anything about a survey. The teachers did a survey. Okay. And I
don't have anything to do with it. I haven't seen anything about it. I don't know what it looked
like. I don't even know how to. Because this is an agenda item now. Ms. Vaux, I I've never seen any
results of the survey. I did see a copy of a survey that a teacher created to collect data for the
board about teacher planning and

[01:17:00–01:17:30]
prep time. I don't know what happened or the results of that because nobody shared that with me, but
um I don't have a copy of any results. But something was created. Someone told me it was in
preparation for the meeting they had. No. Okay. Well, that's the teacher told me that it was. Okay,
that's not what they're telling me. I met with one teacher. Okay, well then you did meet with them.
One teacher, not a lot of people. Okay, well then that's a secret meeting because you didn't tell us
about that. Okay, go on.

[01:17:30–01:18:00]
Um I also uh so you didn't bring any of that information to this meeting. When you meet with a small
sampling of our almost 7,000 teachers and you met with two, why were there only elementary teachers
and no secondary teachers? Two teachers out of seven thousand. Help me understand the We're talking
about in the meeting that the meeting that uh you all attended, the three of you ladies attended.
Well, I'm not sure if you were there. Maybe you were gone when we had",1,5,0
38,1:18:00,1:20:00,"[01:18:00–01:18:30]
this discussion, but we made it very clear from the dais on the workshop the night of the workshop
that we were going to be focusing at this time on elementary. I made it very clear and I think the
board agreed, so I don't know w why that's a why that's news to you, but it you know that's how it
happened. And then there are 46 elementaries and you chose two teachers. And principals out of
seventy out of 46. We tried to make it we tried to choose teachers that have spoken at board
meetings. That's what that and that's who we met with outside.

[01:18:30–01:19:00]
Mr. Perez and I, people that teachers that have come forward and said that hey, I have a problem, we
need help. That's who from the um public comment um sign in. That's their all of their contact
information is there. So that's how we set up this meeting. And there were more than you read them
and say we want to talk more about what you talked about. Right, right. Because they came to the us
and said this is our community and our community is speaking. And so we wanted to let them we wanted
to know more about what they wanted to see, what their problems.

[01:19:00–01:19:30]
Wanted to s what their problems were. So that's all. And then we only had two at the our April fifth
eighth meeting because we didn't have we needed to be. We already met with others and guessed
information. And we wanted to be constructive. Did you want? Did you bring that information? Yes, we
did. We met we brought it to the workshop and we brought it to the April 8th meeting. Yes. And and
you know, it was uh uh my understanding is that the that meeting the the effort was to come up with
a representative like, for example, a couple of elementary principals, a couple of teachers.

[01:19:30–01:20:00]
I think you had great great. Not a meeting with 80 people, but uh you know, ten people or whatever.
Two. Two two teachers and two principals, and they both uh both principals sound like they have
amazing ideas. I I think the report sounds good. It just is very odd to me that when you gather
input from stakeholders, you hand select very small percentage, a very small amount. You did fifty
teachers for the teacher retention survey, fifty to sixty, and",0,5,1
39,1:20:00,1:22:00,"[01:20:00–01:20:30]
And I I've I've seen the results of that. So there were 50 sixty from from this. Could I ask you? Is
is there so what we're trying to do here is move the ball forward with regard to protecting teacher
planning time. Right. And uh so the the idea that we talked about the work study was to have a
follow-up meeting with a representative group uh of you know sample, you know, teachers, a couple of
teachers that spoke here because we'd heard their concerns. Teachers

[01:20:30–01:21:00]
Teachers spoke here and they spoke at other meetings or prior, as well as making sure that we get
principals and we get, for example, Dr. Coffey, Dr uh uh Ms. Hack, Dr. Grigorsi, etc. have
represented a group of people to pro to provide ideas and to ex have a collaborative effort
exchanging ideas. That's what this is about. I'm not sure why you're concerned, why you why you have
issues with that. Be because it's two teachers and two principals out of thousands.

[01:21:30–01:22:00]
thousands and ask a thousand teachers. Sorry, you go right ahead. No, I mean l let's be realistic.
We're having a a a a a a small meeting, you know, a dozen people, ten people, I don't know, I didn't
count them, uh, to basically get feedback and and just hear what they have to say. Ms. Fox, is there
anything we can do to make you happy ever? Because I feel like you didn't really want to have the
workshop. You were upset that we met with teachers. I don't I don't understand. And now all of a
sudden you're for teacher planning time but before you weren't. So I don't really understand why",0,5,0
40,1:22:00,1:24:00,"[01:22:00–01:22:30]
Why the why the and it feels like you're putting all of us on trial for trying to help teachers. And
I don't I don't I don't understand that because I would think that's something that would be uniting
to us all. Mrs. Teamy, I'm offended that you misrepresent what I say. I am not against teacher
planning time. I I didn't do any of the things you just accused me of doing. I'm not against the
workshop. I'm not against having that meeting. What I don't understand is why you all only you hand
select.

[01:22:30–01:23:00]
who's coming as if you want to I I don't know why you don't want more information. We have an
opportunity to survey every teacher. There also was a group of teachers who had a Google Doc with
submissions and they were unhappy that like we weren't included, so here's a Google Doc, send all
your suggestions and and so I don't know. Did they provide that to you? No, I have not seen that.
But you know what, Miss Fox is you have been critical of our ev of everything. You had a chance to
join the meeting, you did.

[01:23:00–01:23:30]
The meeting, you didn't. So there were three people there. I'm not allowed to join that meeting. You
were at the workshop. You could have asked to join. Miss Champagne asked to join. I just don't I
wasn't at the workshop. I was in surgery. Okay. Well, I'm just saying you could have also asked, you
didn't. You could have joined. I mean, you could have asked to join, you didn't. You could have
asked to meet with have a special meeting, you didn't. And at the work um at the meeting before
that, you did criticize us for wasting administrative teams' time to have another meeting. So I I
don't normally understand which side

[01:23:30–01:24:00]
of the fence we're landing on here. Okay, let me make it perfectly clear. I know the very difficult
job our incredibly talented teachers have. I know that they are more overworked and more frustrated
than they have ever been. And I have teachers telling me I've never wanted to leave the profession
as much as I have this year. So I know that their planning time is precious to them, and I hope we
can find answers for them, real solutions that will protect their planning time, give them as much
as possible during the school.",0,5,0
41,1:24:00,1:26:00,"[01:24:00–01:24:30]
day that is not before or after school, and that we will be able to do that. And so the ideas that
Mrs. Kuzella shared, I'm hopeful for, and I appreciate that. I just am asking for teachers who have
asked me why weren't they included? Why does no one care about my opinion? And there was a Google
Doc that had submissions from lots of teachers, and they were all meeting together, and I just
wondered if they had given those to you and what you did with them. We don't have that. I don't have
that. We've never seen that. Or it's a writing survey. I would invite you to join us instead of
reading.

[01:24:30–01:25:00]
us instead of resisting us and fighting us. I would invite you to ask stakeholders what's meaningful
to them before you decide for them and then give it to them like you did with teacher retention
survey that made virtually no difference. We're not deciding anything. We we've we uh we we're
summarizing Ms. Gazella summarized some ideas that came out of that meeting. Don't things have been
decided. Yep. And and if you have any ideas to add to that please do. Mr President may I ask how
long was the meeting? Mr President may I ask a question I wasn't I wasn't there an hour. I think it
was an hour.

[01:25:30–01:26:00]
We might have ran a little late. How long have we, I mean, we've been vocally hearing about the
teacher planning time now for how long? Does anybody know? Since June. Since January. Okay. Maybe
December. By my understanding was that this has been spoken about at board meetings from this dais,
um, that teacher planning time has been a historically tricky subject going back much longer than
January. This was",0,5,0
42,1:26:00,1:28:00,"[01:26:00–01:26:30]
well known. Was that reiterated in your in your meeting that this is a well known issue that's been
that's been struggled with to try to balance for a while? Yes? Yes. You would say no. I mean, I
didn't hear that in the meeting. I'm not saying that it's not true. I just didn't hear that in the
meeting. My understanding was that we have had this spoken about that Dr. Grigorski had said a
couple meetings back that this was something that has been struggled with for a while. Like we we
knew that this was something that we've always kind of juggled with and we we didn't

[01:26:30–01:27:00]
really have a solution. Did I am I here? Am I remembering that correctly? Yes. And at the meeting it
it was discussed multiple times that this is a challenge every year, and it has been uh this is not
a new issue. This has been an issue that has been on the table for much longer than I have been on
the board, than you have been on the board, than Mr. Perez has been on the board, Ms. Cusella has
been on the board. You were president at one time, correct? Yes.

[01:27:00–01:27:30]
Yes. Did you ever dig into figuring out a solution for teacher planning time since this has been a
longstanding issue? This was not an issue when I was presenting to the issue when I was president.
So then what we just discussed, this is a long standing issue that teachers have been struggling
with teacher planning time for a very long time. That's untrue? It was not. Or it was not known to
you? It was not an issue when I was president. So you did not ever dig into it was not an issue when
I was president. Okay. So then it has not been a long standing issue to your knowledge? It was not
an issue when I was a little bit of a sort of a s

[01:27:30–01:28:00]
Was not an issue when I was president. Okay. So this is the question. This is not an issue. So this
has been said that this was not an issue. Teacher planning time was not an issue while Rebecca Fox
was president of the board at the time. Nor at any point in time while she was on the board was
teacher planning time ever an issue. Would you agree to that? I'm going to take by your silence you
mean no. You were not agreeing to that. Maybe it wasn't right. I I want to I want to ask one more
clarifying question. I want to ask one more question.",0,5,0
43,1:28:00,1:30:00,"[01:28:00–01:28:30]
I have acknowledged that teacher planning time is a concern. I acknowledge that teacher planning
time has gotten worse with time, with more and more responsibilities. But not while you were
president. Do you know when I was president? Yeah. Okay. But you could I'm sure you do. You you
remind us all of how long you've been here, 20 plus years and just doing an amazing job. So I just
wanted to clarify again that while you were president at the time that Mr. Perez Mr. Perez has sat
in this presidency and he took the initiative to create this idea to try.

[01:28:30–01:29:00]
to solve a problem which you are now criticizing when you were president you did not because it
wasn't a problem when you weren't president that's what you're that's what you're claiming. So
you're criticizing while we're trying to problem solve in a way in a manner that you said you didn't
know about the problem because it wasn't a problem. I'm not sure which one is the truth here. We can
give you grace and believe that you didn't know. Mr President can I just have one can you s share
the Google Doc with the board please? No I don't have it. I heard about it but I do not have it.
Well then you know what let's don't talk about it and then

[01:29:00–01:29:30]
Don't talk about an fictitious item before we see it and know that it really exists. How about that?
Mr. President. Do we have any other questions? I have one more question. One more question. Go
ahead, Ms. Fox. When one of the teachers came and brought us all those yellow papers with no cost
solutions, were those things discussed at the meeting? Did you bring that information that she
brought and bring those to the meeting and talk about those just I had those on hand.",0,5,0
44,1:30:00,1:32:00,"[01:30:00–01:30:30]
hand the it was given to the entire board, right? Right. So I read through all those. That was
certainly part of um what could be brought up for discussion. That the main point of that meeting
was to listen and to listen to teachers and principals who deal with this and listen to them and we
listened very well. We asked questions. I also just want to uh reiterate that uh I thought that the
principals and the teachers who came uh were were great choices because they each represented some
small campuses, some larger. And I think that that there's a lot of

[01:30:30–01:31:00]
But there's a lot of uh credit to who they chose. I agree with. Thank you. Who chose them? I did.
Okay. How did you choose? How did you choose? Just that smaller and larger and I tried to choose
smaller and larger. I tried to use north and south. I tried to use um people that had spoken uh AFT,
non-AFT. I I tried to be very diverse so that we could get a good representation. And I spent a lot
of time on it. I think you did a job. Thank you, Mrs. Fox. I think you did a very good job with
that.

[01:31:00–01:31:30]
I wish you had invited more people or ask for stakeholders who are not invited to the table. I think
that it feels exclusive, and I'm I'm just know that there are teachers who are very hopeful about
it, and then there were like one meeting one day with four educators, and and they they just were
disappointed that there would not be meaningful change. Well, you know why that's the process is not
finished. First of all, the process is not finished. Number number two, it's one meeting of a dozen
people, ten people, whatever it is. We can't

[01:31:30–01:32:00]
have a meeting with 80 people, 100 people, 200 people to give their input. Okay? We've done it for
years. Well, Mrs. Fox, you beat us over the head constantly because we call too many meetings. So
I'm trying we were trying. You do. And so we are trying to be respectful of the fact that you and a
couple others think we ask for too many meetings. So we are trying to be respectful of people's time
and because uh at your request. Okay. Do we have any other uh comments on the that I would",0,5,0
45,1:32:00,1:34:00,"[01:32:00–01:32:30]
like to commit update. May I please say something? So I was at at the meeting and I appreciate you
allowing me to be at the meeting. And for the most part, I mean I'm sure that uh Mrs. Teamy and Mrs.
Kuzella could attest to this. I I really didn't s say anything because they were kind of leading the
meeting. That's that's fine because they were in charge of it and so that's fine. But I kind of got
a little bit of different take on it. Those those things that you listed, I agree that those were
ideas, but I I wouldn't agree that those are all action plans.

[01:32:30–01:33:00]
because some of those ideas, for example, the lunchroom monitor thing, that was kind of nixed
because either they said that the volunteers were not good because you couldn't really rely on the
volunteers, because I had kind of said that was one thing I did talk about. They couldn't really
rely on the volunteers, and then we just don't have the money to hire lunchroom monitors. So that
kind of negated the so that that I just wanted to clarify that, and also um the pl increase in
planning time, although those two principles.

[01:33:00–01:33:30]
Although those two principals did s say that those were good ideas, um I think I think it was Mr.
Smith, I don't want to misquote anybody, but somebody said that that may not be able to happen at
every school. So although that does sound like a good idea, it's just because of the size of the
school and dismissal times and things like that. Some schools it's so in other words, it can't be a
blanket thing. So what I got from it, from what I gathered just sitting there listening, was there's
not really like a one size fits all thing. So th these are not really so",0,5,0
